match_id,point_description
12021624,0
12021624,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,2
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,2
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,2
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,2
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,0
12021658,2
12021658,0
12021658,0
12021659,0
12021659,0
12021659,0
12021659,2
12021659,0
12021659,0
12021659,1
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,1
12021659,0
12021659,0
12021659,0
12021659,2
12021659,0
12021659,0
12021659,0
12021659,0
12021659,1
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,2
12021659,0
12021659,0
12021659,0
12021659,1
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021659,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,2
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,1
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,2
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,2
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021806,0
12021807,0
12021807,0
12021807,1
12021807,0
12021807,2
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,2
12021807,0
12021807,0
12021807,0
12021807,1
12021807,0
12021807,0
12021807,1
12021807,0
12021807,0
12021807,0
12021807,0
12021807,1
12021807,0
12021807,0
12021807,0
12021807,1
12021807,0
12021807,0
12021807,2
12021807,2
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,1
12021807,0
12021807,2
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,0
12021807,1
12021807,0
12021807,0
12021807,1
12021807,0
12021807,0
12021807,0
12021807,2
12021807,0
12021807,0
12021807,0
12021807,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,1
12021848,1
12021848,0
12021848,0
12021848,0
12021848,0
12021848,2
12021848,2
12021848,0
12021848,2
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,2
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,2
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,1
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,1
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,1
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,0
12021848,2
12021848,0
12021848,0
12021848,1
12021848,0
12021848,0
12021848,2
12021848,0
12021848,0
12021848,2
12021848,0
12021848,0
12021848,0
12021848,1
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,1
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,1
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,2
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,2
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,2
12022248,2
12022248,0
12022248,0
12022248,0
12022248,1
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,1
12022248,0
12022248,0
12022248,0
12022248,0
12022248,2
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,1
12022248,0
12022248,1
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022248,0
12022250,0
12022250,1
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,2
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,2
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,1
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,1
12022250,0
12022250,0
12022250,0
12022250,1
12022250,0
12022250,0
12022250,1
12022250,0
12022250,1
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,2
12022250,0
12022250,0
12022250,0
12022250,1
12022250,0
12022250,1
12022250,0
12022250,2
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,1
12022250,0
12022250,1
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022250,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,2
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,0
12022251,2
12022251,0
12022251,0
12022251,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,1
12022262,0
12022262,2
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,2
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,2
12022262,0
12022262,0
12022262,0
12022262,0
12022262,2
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,2
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,2
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,1
12022262,2
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022262,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,2
12022282,0
12022282,0
12022282,2
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,1
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,1
12022282,2
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,2
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,1
12022282,1
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,1
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,0
12022282,2
12022282,0
12022282,0
12022282,0
12022282,0
12022295,0
12022295,2
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,1
12022295,0
12022295,0
12022295,0
12022295,2
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,1
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,0
12022295,1
12022295,0
12022295,0
12022295,0
12022295,0
12022305,1
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,2
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,0
12022305,0
12022305,2
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,0
12022305,1
12022305,1
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,2
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,0
12022305,0
12022305,1
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,0
12022305,0
12022305,0
12022305,1
12022305,0
12022305,1
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,1
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,1
12022305,1
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,2
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,0
12022305,0
12022305,0
12022305,2
12022305,0
12022305,2
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,0
12022305,1
12022305,1
12022305,0
12022305,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,2
12022321,0
12022321,0
12022321,0
12022321,0
12022321,2
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,2
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,2
12022321,0
12022321,0
12022321,2
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,1
12022321,0
12022321,0
12022321,1
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,1
12022321,2
12022321,0
12022321,0
12022321,0
12022321,2
12022321,0
12022321,0
12022321,0
12022321,1
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,1
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022321,0
12022327,0
12022327,1
12022327,0
12022327,2
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,2
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,2
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,2
12022327,0
12022327,0
12022327,0
12022327,0
12022327,2
12022327,0
12022327,0
12022327,0
12022327,2
12022327,0
12022327,1
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,0
12022327,2
12022327,0
12022327,0
12022327,0
12022327,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,1
12022336,2
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,2
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,2
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022336,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,2
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,2
12022371,0
12022371,0
12022371,0
12022371,1
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,2
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,1
12022371,0
12022371,0
12022371,2
12022371,0
12022371,0
12022371,0
12022371,1
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,0
12022371,2
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,2
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,2
12022396,0
12022396,0
12022396,0
12022396,1
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,0
12022396,2
12022396,0
12022396,0
12022396,0
12022396,0
12022396,2
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,0
12022396,0
12022396,1
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,1
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,2
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,1
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,0
12022396,1
12022396,0
12022396,0
12022396,0
12022430,0
12022430,1
12022430,1
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,2
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,2
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,1
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,1
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,1
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,2
12022430,0
12022430,0
12022430,0
12022430,0
12022430,2
12022430,0
12022430,2
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,1
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,0
12022430,1
12022430,0
12022430,1
12022430,0
12022430,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,2
12022438,0
12022438,0
12022438,0
12022438,0
12022438,1
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,2
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,1
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022438,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,2
12022439,2
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,1
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,2
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,2
12022439,0
12022439,0
12022439,2
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,2
12022439,0
12022439,0
12022439,2
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
12022439,2
12022439,0
12022439,0
12022439,0
12022439,0
12022439,0
