match_id,Full_name_Home,Height_Home,Full_name_Away,Height_Away,winner_code,winner
12133467,"Knaff, Alex",1.93,"Basilashvili, Nikoloz",1.85,2,"Basilashvili, Nikoloz"
12133472,"Gerald Gonzalez, Jimar Geraldine",,"Herrero Linana, Alicia",,2,"Herrero Linana, Alicia"
12133473,"Gadamauri, Buvaysar",1.83,"Salle, Fabien",1.85,2,"Salle, Fabien"
12133474,,,"Ojakaar, Oliver",1.91,2,"Ojakaar, Oliver"
12133487,"Ćubelić, Karlo",1.88,,,2,
12133492,"Hu, Victoria",,"Gao, Xinyu",,2,"Gao, Xinyu"
12133494,"Karatancheva, Lia",,"Ma, Lea",,2,"Ma, Lea"
12133618,"Navarro Oliva, Maria Fernanda",,"Murgett, Bronte",,2,"Murgett, Bronte"
12133620,"Lepchenko, Varvara",1.8,"Costoulas, Sofia",,2,"Costoulas, Sofia"
12133621,"Gueymard Wayenburg, Sascha",1.88,"Demanet, Emilien",,1,"Gueymard Wayenburg, Sascha"
12133660,"Faria, Jaime",1.88,"Geerts, Michael",1.78,1,"Faria, Jaime"
12133690,,,"Skorilas, Alexandros",1.85,2,"Skorilas, Alexandros"
12133733,"Ortenzi, Jazmin",,"Marchesini, María Victoria",,1,"Ortenzi, Jazmin"
12133747,"Wessels, Louis",1.98,"Menezes, João",1.85,2,"Menezes, João"
12133754,"Sierra, Solana",,"Jiménez Kasintseva, Victoria",1.8,2,"Jiménez Kasintseva, Victoria"
12133761,"Matsuda, Ryuki",1.57,,,1,"Matsuda, Ryuki"
12133783,"Vázquez, Candela",,"Fossa Huergo, Nicole",,2,"Fossa Huergo, Nicole"
12133812,"Joint, Maya",,"Bandecchi, Susan",,1,"Joint, Maya"
12133858,,,"Poling, Lilian",,1,
12133859,"Folliot, Quentin",1.8,"Popko, Dmitry",1.91,2,"Popko, Dmitry"
12133883,"Glinka, Daniil",1.88,Walters M.,,1,"Glinka, Daniil"
12133890,"Frey, Anna",,,,1,"Frey, Anna"
12133925,"Inoue, Hina",,"Rodriguez, Victoria",,2,"Rodriguez, Victoria"
12133995,"Bosio, Victoria",,"Giovannini, Luisina",,2,"Giovannini, Luisina"
12133999,"Podoroska, Nadia",1.7,"Krueger, Ashlyn",1.85,1,"Podoroska, Nadia"
12134013,"Martínez Círez, Carlota",,"Romero Gormaz, Leyre",,2,"Romero Gormaz, Leyre"
12134027,"Santos, Ana Filipa",,"Krywoj, Melany Solange",,2,"Krywoj, Melany Solange"
12134050,"Nefve, Axel",1.93,"Mejia, Nicolas",1.83,2,"Mejia, Nicolas"
12134073,"Marozsan, Fabian",1.93,"Rodionov, Jurij",1.91,1,"Marozsan, Fabian"
12134074,"Kumar, Omni",1.75,"Jones, Miles",,1,"Kumar, Omni"
12134079,"Marrero Curbelo, Ivan",1.8,"Hilderbrand, Trey",1.96,1,"Marrero Curbelo, Ivan"
12134089,"Kwiatkowski, Thai-Son",1.88,"Evans, Gabriel",1.78,1,"Kwiatkowski, Thai-Son"
12134145,,,"Aney, Jessie",1.7,2,"Aney, Jessie"
12134148,"Pokorny, Lukas",1.91,"Broom, Charles",1.78,2,"Broom, Charles"
12134176,"Fenty, Andrew",1.93,"Pontjodikromo, Sidane",1.78,1,"Fenty, Andrew"
12134184,"Angele, Jaimee Floyd",2.06,"Hardt, Nick",1.83,2,"Hardt, Nick"
12134185,,,"Harrison, Catherine",1.65,2,"Harrison, Catherine"
12134259,"Ratti, Lucio",1.83,"Ribeiro, Eduardo",1.78,2,"Ribeiro, Eduardo"
12134822,"Robbe, Alice",,"Martinez Solis, Claudia Sofia",,1,"Robbe, Alice"
12134836,"Raonic, Milos",1.96,"Nagal, Sumit",1.78,1,"Raonic, Milos"
12134969,"Yuan, Chengyiyi",,"Wong, Hong Yi Cody",,1,"Yuan, Chengyiyi"
12134979,"Tona, Miriana",,"Jakupovic, Dalila",1.7,2,"Jakupovic, Dalila"
12135723,"Ku, Yeon Woo",,"Yashina, Ekaterina",1.73,1,"Ku, Yeon Woo"
12135730,"Bartashevich, Yaroslava",,"Kulambayeva, Zhibek",,1,"Bartashevich, Yaroslava"
12135731,"Yamalapalli, Sahaja",,"Back, Dayeon",,2,"Back, Dayeon"
12135732,"Verbin, Pavel",,"Nesterov, Petr",,2,"Nesterov, Petr"
12135765,"Zelinskaya, Daria",,"Lee, Eunhye",,2,"Lee, Eunhye"
12135805,"Laskutova, Ksenia",,"Arifullina, Arina",,1,"Laskutova, Ksenia"
12135994,"Okuwaki, Rinon",,"Kudashova, Daria",,2,"Kudashova, Daria"
12136045,"Wu, Ho Ching",,"Cho, I-Hsuan",,2,"Cho, I-Hsuan"
12136046,"Bacaloni, Andrea",1.78,,,1,"Bacaloni, Andrea"
12136047,"Sato, Naho",,,,1,"Sato, Naho"
12136081,"Karlovskiy, Evgeny",1.91,"Simakin, Ilia",1.93,1,"Karlovskiy, Evgeny"
12136160,"Vales, Amit",,"Xilas, Ioannis",,2,"Xilas, Ioannis"
12136161,"Duerst, Jenny",,"Weckerle, Marie",,2,"Weckerle, Marie"
12136163,"Arutiunian, Erik",1.91,"Visker, Niels",1.91,2,"Visker, Niels"
12136164,"Xun, Fang Ying",,"Morisaki, Kanako",,1,"Xun, Fang Ying"
12136168,"Stankovic, Anja",,"Zantedeschi, Aurora",,1,"Stankovic, Anja"
12136170,"Zolotareva, Rada",,"Turati, Anna",,1,"Zolotareva, Rada"
12136173,"Pawelski, Martyn",1.96,"Henning, Philip",,1,"Pawelski, Martyn"
12136174,"Negritu, Christoph",1.93,"Giacomini, Luca",1.7,2,"Giacomini, Luca"
12136175,"Palosi, Stefan",1.8,"Genov, Anthony",,1,"Palosi, Stefan"
12136176,"Alcala Gurri, Max",1.78,"Heller, Peter",1.85,1,"Alcala Gurri, Max"
12136177,"Kempen, Magali",,"Rezai, Aravane",1.65,2,"Rezai, Aravane"
12136178,"Vrancken Peeters, Anouck",,"Samir, Sandra",,2,"Samir, Sandra"
12136247,"Podlinska, Marcelina",,"Zaytseva, Ksenia",,2,"Zaytseva, Ksenia"
12136248,"Tomescu, Dan Alexandru",,"Donev, Gabriel",1.8,1,"Tomescu, Dan Alexandru"
12136249,"Madarasz, Gergely",1.8,"Kalyanpur, Adil",1.88,1,"Madarasz, Gergely"
12136253,"Pieri, Samuele",,"Bradshaw, Jacob",1.88,2,"Bradshaw, Jacob"
12136259,"Agafonov, Egor",1.85,"Kukasian, Artur",,2,"Kukasian, Artur"
12136262,"Malygina, Elena",,"Poplavska, Anastasiya",,1,"Malygina, Elena"
12136268,"Eraydın, Başak",,"Mazzola, Alessandra",,1,"Eraydın, Başak"
12136269,"Slump, Stijn",1.85,"Moroni, Gian Marco",1.85,1,"Slump, Stijn"
12136281,"Siskova, Anna",,"Frayman, Daria",,1,"Siskova, Anna"
12136282,"Matsuda, Ryuki",1.57,,,2,
12136283,"Milev, Yanaki",1.8,"La Vela, Giuseppe",,1,"Milev, Yanaki"
12136284,,,"Bar Biryukov, Petr",1.96,2,"Bar Biryukov, Petr"
12136303,"Tatu, Sarah",,"Bubelyte, Klaudija",,2,"Bubelyte, Klaudija"
12136304,"Jianu, Filip Cristian",1.8,"Hamza Reguig, Samir",1.83,1,"Jianu, Filip Cristian"
12136362,"Sakellaridi, Sapfo",1.83,"Dencheva, Rositsa",,2,"Dencheva, Rositsa"
12136363,"Hussey, Giles",1.85,"Iannaccone, Federico",1.83,1,"Hussey, Giles"
12136396,,,"Nguyen Tan, Lucie",,2,"Nguyen Tan, Lucie"
12136397,,,"Asrawy, Amr",1.85,2,"Asrawy, Amr"
12136410,"Purtseladze, Saba",1.91,"Bassem Sobhy, Michael",,1,"Purtseladze, Saba"
12136441,"Blanch, Darwin",,"Sanchez Quilez, Alejo",,1,"Blanch, Darwin"
12136449,"Alhussein Abdel Aziz, Lamis",,"Kužmová, Katarína",,2,"Kužmová, Katarína"
12136494,"Grant, Tyra Caterina",,"Cherubini, Diletta",,1,"Grant, Tyra Caterina"
12136495,"Basilashvili, Nikoloz",1.85,"Kirkin, Ergi",1.8,2,"Kirkin, Ergi"
12136509,"Tikhonova, Anastasia",,"Miyazaki, Yuriko Lily",,1,"Tikhonova, Anastasia"
12136533,"Potenza, Luca",1.78,"Pietri, Benjamin",1.83,1,"Potenza, Luca"
12136534,"Sonmez, Zeynep",,"Lamens, Suzan",,2,"Lamens, Suzan"
12136553,"Deschamps, Thomas (Fra)",1.85,"Castagnola, Luca",1.83,2,"Castagnola, Luca"
12136674,"Bodmer, Adrian",1.8,"Skorilas, Alexandros",1.85,1,"Bodmer, Adrian"
12136692,"Popovic, Stefan",1.78,"Kopp, Sandro",1.85,2,"Kopp, Sandro"
12136745,"Mchugh, Aidan",1.8,"Papamalamis, Theo",1.83,2,"Papamalamis, Theo"
12136746,"Bertrand, Robin",1.78,"Soriano Barrera, Adria",1.91,2,"Soriano Barrera, Adria"
12136758,"Kaji, Haruka",,"Klimovicova, Linda",,2,"Klimovicova, Linda"
12136772,"Ribecai, Michele",,"Arnaboldi, Federico",1.85,2,"Arnaboldi, Federico"
12136778,"Pedone, Georgia",,"Pieri, Jessica",,2,"Pieri, Jessica"
12136837,"Ruse, Elena Gabriela",1.73,"Fett, Jana",1.68,2,"Fett, Jana"
12136860,"Stodder, Timo",1.8,"Pavlovic, Luka",,2,"Pavlovic, Luka"
12136869,"Naef, Celine",,"Sakatsume, Himeno",,1,"Naef, Celine"
12136898,"Buldorini, Peter",1.83,"Nicod, Jakub",1.83,2,"Nicod, Jakub"
12136947,"Ma, Lea",,"Rodriguez, Victoria",,2,"Rodriguez, Victoria"
12136950,"Aboian, Leonardo",1.75,"Alves, Mateus",1.93,2,"Alves, Mateus"
12136959,"Salle, Fabien",1.85,"Ojakaar, Oliver",1.91,1,"Salle, Fabien"
12136961,"Jiménez Kasintseva, Victoria",1.8,"Gao, Xinyu",,2,"Gao, Xinyu"
12137032,"Pattinama Kerkhove, Lesley",1.72,"Palicova, Barbora",1.68,2,"Palicova, Barbora"
12137039,"Compagnucci, Tommaso",1.73,"Clarke, Jay",1.83,2,"Clarke, Jay"
12137082,"Estable, Julieta",,"Giovannini, Luisina",,1,"Estable, Julieta"
12137107,"Glinka, Daniil",1.88,"Stewart, Hamish",,1,"Glinka, Daniil"
12137108,"Kumar, Omni",1.75,"Mejia, Nicolas",1.83,1,"Kumar, Omni"
12137128,"Rocha, Henrique",1.8,"Loffhagen, George",1.88,1,"Rocha, Henrique"
12137146,"Ortenzi, Jazmin",,"Krywoj, Melany Solange",,1,"Ortenzi, Jazmin"
12137174,"Habib, Hady",1.88,"Smith, Keegan",1.98,1,"Habib, Hady"
12137175,"Menezes, João",1.85,"Ribeiro, Eduardo",1.78,2,"Ribeiro, Eduardo"
12137176,"Pannu, Kiranpal",1.85,"Broom, Charles",1.78,1,"Pannu, Kiranpal"
12137290,"Romero Gormaz, Leyre",,"Joint, Maya",,1,"Romero Gormaz, Leyre"
12137318,"Ficovich, Juan Pablo",1.88,"Dutra da Silva, Daniel",1.73,1,"Ficovich, Juan Pablo"
12137375,"Kwiatkowski, Thai-Son",1.88,"Fenty, Andrew",1.93,1,"Kwiatkowski, Thai-Son"
12137378,"Herrero Linana, Alicia",,"Fossa Huergo, Nicole",,2,"Fossa Huergo, Nicole"
12137407,"Zanolini, Camilla",,"Zeballos, Noelia",,2,"Zeballos, Noelia"
12137408,"Kalieva, Elvina",,"Costoulas, Sofia",,1,"Kalieva, Elvina"
12137539,"Murgett, Bronte",,"Frey, Anna",,2,"Frey, Anna"
12137559,"Gueymard Wayenburg, Sascha",1.88,"Vandermeersch, Cyril",1.8,1,"Gueymard Wayenburg, Sascha"
12137563,"Marrero Curbelo, Ivan",1.8,"Hardt, Nick",1.83,2,"Hardt, Nick"
12137587,,,"Bui, Jada",,1,
12137706,"Campana, Carolyn",,"Aney, Jessie",1.7,2,"Aney, Jessie"
12137707,"Robbe, Alice",,"Harrison, Catherine",1.65,2,"Harrison, Catherine"
12137743,"Valsecchi, Paul",1.88,"Popko, Dmitry",1.91,2,"Popko, Dmitry"
12138398,"Ku, Yeon Woo",,"Kudashova, Daria",,1,"Ku, Yeon Woo"
12138514,"Sato, Naho",,"Xun, Fang Ying",,1,"Sato, Naho"
12138547,"Malygina, Elena",,"Laskutova, Ksenia",,2,"Laskutova, Ksenia"
12139257,"Back, Dayeon",,"Jakupovic, Dalila",1.7,2,"Jakupovic, Dalila"
12139398,"Nesterov, Petr",,"Kukasian, Artur",,1,"Nesterov, Petr"
12139447,"Dencheva, Rositsa",,"Bubelyte, Klaudija",,2,"Bubelyte, Klaudija"
12139472,"Jianu, Filip Cristian",1.8,"Tomescu, Dan Alexandru",,1,"Jianu, Filip Cristian"
12139478,"Asrawy, Amr",1.85,"Purtseladze, Saba",1.91,2,"Purtseladze, Saba"
12139480,"Bradshaw, Jacob",1.88,"Xilas, Ioannis",,1,"Bradshaw, Jacob"
12139484,"Lee, Eunhye",,"Bartashevich, Yaroslava",,2,"Bartashevich, Yaroslava"
12139485,"Samir, Sandra",,"Kužmová, Katarína",,2,"Kužmová, Katarína"
12139488,"Eraydın, Başak",,"Stankovic, Anja",,2,"Stankovic, Anja"
12139496,"Pawelski, Martyn",1.96,"Bar Biryukov, Petr",1.96,1,"Pawelski, Martyn"
12139497,"Palosi, Stefan",1.8,"Milev, Yanaki",1.8,2,"Milev, Yanaki"
12139498,"Giacomini, Luca",1.7,"Nicod, Jakub",1.83,2,"Nicod, Jakub"
12139540,"Visker, Niels",1.91,"Karlovskiy, Evgeny",1.91,2,"Karlovskiy, Evgeny"
12139549,"Bacaloni, Andrea",1.78,"Madarasz, Gergely",1.8,2,"Madarasz, Gergely"
12139552,"Nguyen Tan, Lucie",,"Zaytseva, Ksenia",,2,"Zaytseva, Ksenia"
12139555,"Cho, I-Hsuan",,"Yuan, Chengyiyi",,2,"Yuan, Chengyiyi"
12139583,,,"El Aouni, Aya",,2,"El Aouni, Aya"
12139586,"Plaza Araujo, Luana",,"Romeo, Caroline",,1,"Plaza Araujo, Luana"
12139599,"Chiu, Britney",,"Guth, Mara",,2,"Guth, Mara"
12139600,"Zhang, Ruien",,"Kuhl, Carolina",,2,"Kuhl, Carolina"
12139601,"Nahimana, Sada",,"Feistel, Gina",,1,"Nahimana, Sada"
12139603,"Karamoko, Naima",,"Vanlangendonck, Eliessa",,2,"Vanlangendonck, Eliessa"
12139604,"Ibbou, Ines",,"Bechri, Chiraz",,1,"Ibbou, Ines"
12139605,"Szostak, Marine",,"McPhee, Kaylah",,2,"McPhee, Kaylah"
12139606,"Shi, Han",,"Sugnaux, Tess",,1,"Shi, Han"
12139607,,,"Vangelova, Ani",,1,
12139608,"Vanlangendonck, Eliessa",,"Martynov, Diana",,2,"Martynov, Diana"
12139609,"Plaza Araujo, Luana",,"Guth, Mara",,2,"Guth, Mara"
12139610,"Bougouffa , Hanna",,,,2,
12139611,"Nahimana, Sada",,"El Aouni, Aya",,1,"Nahimana, Sada"
12139613,,,"Sugnaux, Tess",,2,"Sugnaux, Tess"
12139614,"Silva, Johanna",,"Ibbou, Ines",,2,"Ibbou, Ines"
12139616,"Werner, Caroline",,"Tubello, Alice",,2,"Tubello, Alice"
12139617,,,"Martynov, Diana",,2,"Martynov, Diana"
12139618,,,"Llinares Domingo , Lucia",,1,
12139619,"Nahimana, Sada",,"Guth, Mara",,2,"Guth, Mara"
12139620,,,"Martynov, Diana",,2,"Martynov, Diana"
12139622,"Shi, Han",,"Tubello, Alice",,2,"Tubello, Alice"
12139623,,,"Kuhl, Carolina",,2,"Kuhl, Carolina"
12139625,"Ibbou, Ines",,"Kuhl, Carolina",,2,"Kuhl, Carolina"
12139626,"Romeo, Caroline",,"Guth, Mara",,,"Guth, Mara"
12139627,"Guth, Mara",,"Martynov, Diana",,1,"Guth, Mara"
12139634,"Tubello, Alice",,"McPhee, Kaylah",,1,"Tubello, Alice"
12139671,"Kuhl, Carolina",,"Tubello, Alice",,1,"Kuhl, Carolina"
12139698,"Siskova, Anna",,"Weckerle, Marie",,1,"Siskova, Anna"
12139699,"Pieri, Jessica",,"Palicova, Barbora",1.68,1,"Pieri, Jessica"
12139738,,,"Bodmer, Adrian",1.8,2,"Bodmer, Adrian"
12139747,"Slump, Stijn",1.85,"Alcala Gurri, Max",1.78,1,"Slump, Stijn"
12139748,"Zolotareva, Rada",,"Grant, Tyra Caterina",,2,"Grant, Tyra Caterina"
12139759,"Vale, Duarte",1.83,"Faria, Jaime",1.88,2,"Faria, Jaime"
12139884,"Rezai, Aravane",1.65,"Klimovicova, Linda",,2,"Klimovicova, Linda"
12139937,"Durasovic, Viktor",1.85,"Elias, Gastão",1.8,1,"Durasovic, Viktor"
12140204,"Castagnola, Luca",1.83,"Potenza, Luca",1.78,2,"Potenza, Luca"
12140207,"Tikhonova, Anastasia",,"Lamens, Suzan",,2,"Lamens, Suzan"
12140208,"Blanch, Darwin",,"Soriano Barrera, Adria",1.91,2,"Soriano Barrera, Adria"
12140208,"Blanch, Darwin",1.85,"Soriano Barrera, Adria",1.91,2,"Soriano Barrera, Adria"
12140221,"Naef, Celine",,"Fett, Jana",1.68,1,"Naef, Celine"
12140221,"Naef, Celine",1.67,"Fett, Jana",1.68,1,"Naef, Celine"
12140235,"Pavlovic, Luka",,"Arnaboldi, Federico",1.85,1,"Pavlovic, Luka"
12140235,"Pavlovic, Luka",1.96,"Arnaboldi, Federico",1.85,1,"Pavlovic, Luka"
12140363,"Kirkin, Ergi",1.8,"Hussey, Giles",1.85,1,"Kirkin, Ergi"
12140364,"Kopp, Sandro",1.85,"Clarke, Jay",1.83,1,"Kopp, Sandro"
12140443,"Fossa Huergo, Nicole",,"Ortenzi, Jazmin",,2,"Ortenzi, Jazmin"
12140446,"Papamalamis, Theo",1.83,"Gueymard Wayenburg, Sascha",1.88,1,"Papamalamis, Theo"
12140483,"Rocha, Henrique",1.8,"Habib, Hady",1.88,2,"Habib, Hady"
12140515,"Alves, Mateus",1.93,"Popko, Dmitry",1.91,2,"Popko, Dmitry"
12140538,"Rodriguez, Victoria",,"Romero Gormaz, Leyre",,1,"Rodriguez, Victoria"
12140563,"Ficovich, Juan Pablo",1.88,"Ribeiro, Eduardo",1.78,1,"Ficovich, Juan Pablo"
12140581,"Kwiatkowski, Thai-Son",1.88,"Kumar, Omni",1.75,1,"Kwiatkowski, Thai-Son"
12140581,"Kwiatkowski, Thai-Son",1.88,"Kumar, Omni",1.73,1,"Kwiatkowski, Thai-Son"
12140633,"Gao, Xinyu",,"Kalieva, Elvina",,1,"Gao, Xinyu"
12140693,"Pannu, Kiranpal",1.85,"Hardt, Nick",1.83,2,"Hardt, Nick"
12140696,"Glinka, Daniil",1.88,"Salle, Fabien",1.85,2,"Salle, Fabien"
12140777,"Estable, Julieta",,"Zeballos, Noelia",,1,"Estable, Julieta"
12140882,"Harrison, Catherine",1.65,"Frey, Anna",,1,"Harrison, Catherine"
12141158,,,"Aney, Jessie",1.7,2,"Aney, Jessie"
12141335,"Day, Kayla",1.73,"Podoroska, Nadia",1.7,2,"Podoroska, Nadia"
12141743,"Sato, Naho",,"Yuan, Chengyiyi",,1,"Sato, Naho"
12141787,"Zhang, Zhizhen",1.93,"Nardi, Luca",1.85,2,"Nardi, Luca"
12141826,"Ku, Yeon Woo",,"Jakupovic, Dalila",1.7,2,"Jakupovic, Dalila"
12142269,"Laskutova, Ksenia",,"Bartashevich, Yaroslava",,2,"Bartashevich, Yaroslava"
12142285,"Karlovskiy, Evgeny",1.91,"Nesterov, Petr",,1,"Karlovskiy, Evgeny"
12142895,"Volonski, Nikita",1.8,,,,
12142903,,,"Hives, Zoe",,2,"Hives, Zoe"
12143169,"Losciale, Valentina",,,,1,"Losciale, Valentina"
12143175,"Bougouffa , Hanna",,,,1,"Bougouffa , Hanna"
12143176,"Plaza Araujo, Luana",,,,1,"Plaza Araujo, Luana"
12143179,"Chiu, Britney",,,,1,"Chiu, Britney"
12143181,"Sugnaux, Tess",,,,1,"Sugnaux, Tess"
12143182,,,"Werner, Caroline",,2,"Werner, Caroline"
12143185,"Hrda, Luisa",,,,,
12143188,"Leclercq, Maelle",,"Losciale, Valentina",,1,"Leclercq, Maelle"
12143190,,,"Benaissa, Amira",,2,"Benaissa, Amira"
12143192,"Plaza Araujo, Luana",,,,1,"Plaza Araujo, Luana"
12143194,"Sugnaux, Tess",,,,1,"Sugnaux, Tess"
12143195,"Chiu, Britney",,"Benaissa, Amira",,1,"Chiu, Britney"
12143196,"Hrda, Luisa",,,,2,
12143197,"Bougouffa , Hanna",,,,2,
12143198,"Leclercq, Maelle",,"Werner, Caroline",,2,"Werner, Caroline"
12143199,,,"Llinares Domingo , Lucia",,2,"Llinares Domingo , Lucia"
12143200,"Schmidt, Lara",,"Silva, Johanna",,2,"Silva, Johanna"
12143201,"Shi, Han",,,,1,"Shi, Han"
12143202,"Grant, Tyra Caterina",,"Stankovic, Anja",,1,"Grant, Tyra Caterina"
12143205,"Bubelyte, Klaudija",,"Zaytseva, Ksenia",,2,"Zaytseva, Ksenia"
12143282,"Purtseladze, Saba",1.91,"Pawelski, Martyn",1.96,1,"Purtseladze, Saba"
12143287,"Matsuda, Koki",1.83,,,1,"Matsuda, Koki"
12143289,,,"Takada, Mao",,2,"Takada, Mao"
12143290,,,"Hornitschek, Nico",,2,"Hornitschek, Nico"
12143291,"Horiuchi, Ryusuke",,"Southcombe, Mattias",,2,"Southcombe, Mattias"
12143292,,,"Suzuki, Ko",,2,"Suzuki, Ko"
12143293,"Matsumura, Ryotero",,,,1,"Matsumura, Ryotero"
12143297,,,"Nakagawa, Shunsuke",,2,"Nakagawa, Shunsuke"
12143301,"Yamanaka, Taiyo",1.7,,,1,"Yamanaka, Taiyo"
12143302,"Uesugi, Kaito",1.8,,,1,"Uesugi, Kaito"
12143303,"Matsuoka, Hayato",,,,1,"Matsuoka, Hayato"
12143303,"Matsuoka, Hayato",1.8,,,1,"Matsuoka, Hayato"
12143308,,,"Wong, Hong Kit",,2,"Wong, Hong Kit"
12143309,,,"Kikuchi, Yuta",1.73,2,"Kikuchi, Yuta"
12143311,,,"Okamura, Issei",1.7,2,"Okamura, Issei"
12143312,"Yamasaki, Jumpei",1.8,,,1,"Yamasaki, Jumpei"
12143313,,,"Dong, Jiayang",1.78,1,
12143314,"Masabayashi, Tomohiro",1.7,,,,
12143315,"Saitoh, Keisuke",1.63,,,1,"Saitoh, Keisuke"
12143316,,,"Chikami, Shohei",1.73,2,"Chikami, Shohei"
12143333,"Milev, Yanaki",1.8,"Slump, Stijn",1.85,2,"Slump, Stijn"
12143333,"Milev, Yanaki",1.8,"Slump, Stijn",1.88,2,"Slump, Stijn"
12143336,"Guth, Mara",,"Kuhl, Carolina",,1,"Guth, Mara"
12143337,"Siskova, Anna",,"Kužmová, Katarína",,1,"Siskova, Anna"
12143405,"Bodmer, Adrian",1.8,"Bradshaw, Jacob",1.88,1,"Bodmer, Adrian"
12143406,"Potenza, Luca",1.78,"Nicod, Jakub",1.83,2,"Nicod, Jakub"
12143436,"Jianu, Filip Cristian",1.8,"Madarasz, Gergely",1.8,1,"Jianu, Filip Cristian"
12143555,"Choudhary, Vanshika",,,,2,
12143556,"Rathi, Anjali",,,,1,"Rathi, Anjali"
12143557,"Atturu, Shria",,"Bhandari, Priyanshi",,1,"Atturu, Shria"
12143558,"Bista, Abhilasha",,,,2,
12143560,,,"Muniyan, Arthi",,2,"Muniyan, Arthi"
12143562,"Patil, Sonal",,,,1,"Patil, Sonal"
12143565,"Balu, Sharmada",,,,1,"Balu, Sharmada"
12143567,"Ingale, Pooja",,,,1,"Ingale, Pooja"
12143576,"Klimovicova, Linda",,"Pieri, Jessica",,1,"Klimovicova, Linda"
12143583,"Qamar, Faisal",,,,1,"Qamar, Faisal"
12143584,"Bathrinath, Lohithaksha",1.85,"Shanmugam, Abhinav Sanjeev",1.78,2,"Shanmugam, Abhinav Sanjeev"
12143589,,,"Reddy, Rishi",1.88,2,"Reddy, Rishi"
12143590,"Kalyanpur, Adil",1.88,,,,
12143591,"Nandal, Yuvan",,,,1,"Nandal, Yuvan"
12143592,"Vishal Balsekar, Aditya",,,,1,"Vishal Balsekar, Aditya"
12143709,"Lamens, Suzan",,"Naef, Celine",,1,"Lamens, Suzan"
12143709,"Lamens, Suzan",,"Naef, Celine",1.67,1,"Lamens, Suzan"
12143776,"Pavlovic, Luka",,"Kopp, Sandro",1.85,2,"Kopp, Sandro"
12143776,"Pavlovic, Luka",1.96,"Kopp, Sandro",1.85,2,"Kopp, Sandro"
12143912,"Kwiatkowski, Thai-Son",1.88,"Hardt, Nick",1.83,1,"Kwiatkowski, Thai-Son"
12143962,"Gao, Xinyu",,"Rodriguez, Victoria",,1,"Gao, Xinyu"
12144034,,,"Uzhylovsky, Vladimir",1.96,2,"Uzhylovsky, Vladimir"
12144035,,,"Deari, Shendrit",,2,"Deari, Shendrit"
12144053,"Dubrouski, Mikhail",,,,1,"Dubrouski, Mikhail"
12144057,"Pogosian, Sergei",,,,1,"Pogosian, Sergei"
12144058,"Brigida, Omar",,,,1,"Brigida, Omar"
12144061,"Laboutková, Aneta",,"Chong, Eudice Wong",,1,"Laboutková, Aneta"
12144065,"Giotis, Rafael",1.75,"Michalik, Radovan",,,"Michalik, Radovan"
12144071,,,"Hsu, Jeffrey Chuan En",,2,"Hsu, Jeffrey Chuan En"
12144073,"Appleton, Emily",,"Loeb, Jamie",1.68,2,"Loeb, Jamie"
12144076,"Wagner, Stephanie",,"Liang, En-Shuo",,1,"Wagner, Stephanie"
12144078,,,"Mouilleron Salvo, Manuel",1.91,,"Mouilleron Salvo, Manuel"
12144079,"De Dios, Felipe",1.7,"Catani, Leonardo",1.91,1,"De Dios, Felipe"
12144080,"Krapivin, Maxim",,,,1,"Krapivin, Maxim"
12144081,"Kucmova, Aneta",,"Barthel, Mona",1.85,2,"Barthel, Mona"
12144083,,,"Kountourakis, Ioannis",,2,"Kountourakis, Ioannis"
12144087,,,"Morreale, Lavinia",,2,"Morreale, Lavinia"
12144088,"Bervid, Victoria",1.9,"Chwalinska, Maja",1.64,2,"Chwalinska, Maja"
12144089,"Dzhenev, Adriano",,,,1,"Dzhenev, Adriano"
12144092,"Korovin, Mikhail",1.8,"Bataljin, Lawrence",1.73,,"Bataljin, Lawrence"
12144093,"Hrazdil, Jan",,"Dinev, Dinko",,2,"Dinev, Dinko"
12144095,"Kovackova, Alena",,"Dunne, Katy",,2,"Dunne, Katy"
12144097,,,"Lapalu, Valentin",,2,"Lapalu, Valentin"
12144099,,,"Mujakic, Alen",,2,"Mujakic, Alen"
12144100,"Campana, Federico",,,,1,"Campana, Federico"
12144100,"Campana, Federico",1.75,,,1,"Campana, Federico"
12144101,,,"Snigireva, Anna",,2,"Snigireva, Anna"
12144102,"Diatlova, Kateryna",,"Ortenzi, Benedetta",,1,"Diatlova, Kateryna"
12144103,,,"Hesse, Amandine",1.64,2,"Hesse, Amandine"
12144104,"Ferrari, Francesco",1.8,,,1,"Ferrari, Francesco"
12144105,,,"Vlckova, Karolina",,2,"Vlckova, Karolina"
12144108,"Krznarić, Noa",,,,,
12144109,"Ilhan, Marsel",1.91,,,1,"Ilhan, Marsel"
12144110,,,"Ilkel, Berk",1.8,2,"Ilkel, Berk"
12144112,"Tresca, Giuseppe",1.78,,,2,
12144114,"Silva, Eden",1.75,"Grey, Sarah Beth",,1,"Silva, Eden"
12144115,"Tammaro, Mariano",,,,1,"Tammaro, Mariano"
12144116,"Ortenzi, Gian Marco",1.83,"Hopp, Michel",,,"Hopp, Michel"
12144117,,,"Martinez, Louroi",1.88,2,"Martinez, Louroi"
12144124,,,"Yersh, Kseniya",,2,"Yersh, Kseniya"
12144129,"Inoue, Akari",,,,,
