,match_id,full_name_home,current_rank_home,full_name_away,current_rank_away,winner_code,Winner
5493,12067263,"Gauff, Cori",3.0,"Kalinskaya, Anna",40.0,2.0,"Kalinskaya, Anna"
5494,12067264,"Maria, Tatjana",54.0,"Svitolina, Elina",20.0,2.0,"Svitolina, Elina"
5495,12067265,"Swiatek, Iga",1.0,"Stephens, Sloane",41.0,1.0,"Swiatek, Iga"
5496,12067266,"Bronzetti, Lucia",60.0,"Potapova, Anastasia",35.0,2.0,"Potapova, Anastasia"
5497,12067267,"Sakkari, Maria",11.0,"Navarro, Emma",23.0,1.0,"Sakkari, Maria"
5498,12067268,"Kalinskaya, Anna",40.0,"Paolini, Jasmine",26.0,2.0,"Paolini, Jasmine"
5499,12067270,"Azarenka, Victoria",27.0,"Rybakina, Elena",4.0,2.0,"Rybakina, Elena"
5500,12067271,"Frech, Magdalena",53.0,"Martic, Petra",61.0,1.0,"Frech, Magdalena"
5501,12067272,"Fernandez, Leylah",33.0,"Paolini, Jasmine",26.0,2.0,"Paolini, Jasmine"
5502,12067273,"Ostapenko, Jelena",9.0,Sun,181.0,1.0,"Ostapenko, Jelena"
5503,12067274,"Plíšková, Karolína",36.0,"Krueger, Ashlyn",76.0,1.0,"Plíšková, Karolína"
5504,12067278,"Bouzas Maneiro, Jessica",132.0,"Fruhvirtova, Linda",122.0,1.0,"Bouzas Maneiro, Jessica"
5505,12067279,"Preston, Taylah",192.0,"Riera, Julia",116.0,1.0,"Preston, Taylah"
5506,12067280,"Preston, Taylah",192.0,"Kessler, McCartney",153.0,2.0,"Kessler, McCartney"
5507,12067282,"Montgomery, Robin",207.0,"Zarazúa, Renata",102.0,1.0,"Montgomery, Robin"
5508,12067283,"Liu, Claire",109.0,"Kessler, McCartney",153.0,2.0,"Kessler, McCartney"
5509,12067284,"McNally, Catherine",169.0,"Carlé, María Lourdes",106.0,2.0,"Carlé, María Lourdes"
5510,12067285,"Vickery, Sachia",137.0,"Starodubtsewa, Yulia",135.0,2.0,"Starodubtsewa, Yulia"
5511,12067286,"Bouzas Maneiro, Jessica",132.0,"Carlé, María Lourdes",106.0,2.0,"Carlé, María Lourdes"
5512,12067287,"Starodubtsewa, Yulia",135.0,"Preston, Taylah",192.0,2.0,"Preston, Taylah"
5513,12067288,"Baptiste, Hailey",114.0,"Kessler, McCartney",153.0,2.0,"Kessler, McCartney"
5514,12067289,"Baptiste, Hailey",114.0,"Montgomery, Robin",207.0,1.0,"Baptiste, Hailey"
5515,12067289,"Baptiste, Hailey",114.0,"Montgomery, Robin",193.0,1.0,"Baptiste, Hailey"
5516,12067289,"Baptiste, Hailey",106.0,"Montgomery, Robin",207.0,1.0,"Baptiste, Hailey"
5517,12067289,"Baptiste, Hailey",106.0,"Montgomery, Robin",193.0,1.0,"Baptiste, Hailey"
5518,12067290,"Preston, Taylah",192.0,"Carlé, María Lourdes",106.0,1.0,"Preston, Taylah"
5519,12067291,"Marino, Rebecca",146.0,"Jeanjean, Léolia",147.0,2.0,"Jeanjean, Léolia"
5520,12067292,"Kessler, McCartney",153.0,"Jeanjean, Léolia",147.0,1.0,"Kessler, McCartney"
5521,12067293,"Baptiste, Hailey",114.0,"Shymanovich, Iryna",204.0,1.0,"Baptiste, Hailey"
5522,12067299,"Marino, Rebecca",146.0,"Papamichail, Despina",250.0,1.0,"Marino, Rebecca"
5523,12067300,"Nagal, Sumit",101.0,"Kaliyanda Poonacha, Niki",791.0,2.0,"Kaliyanda Poonacha, Niki"
5524,12067301,"Zakharov, Alexey",610.0,"Ajduković, Duje",130.0,2.0,"Ajduković, Duje"
5525,12067302,"Vacherot, Valentin",173.0,"Walton, Adam",154.0,1.0,"Vacherot, Valentin"
5526,12067303,"Kasnikowski, Maks",261.0,"Sweeny, Dane",218.0,2.0,"Sweeny, Dane"
5527,12067304,"Walton, Adam",154.0,"Ajduković, Duje",130.0,1.0,"Walton, Adam"
5528,12067304,"Walton, Adam",154.0,"Ajduković, Duje",121.0,1.0,"Walton, Adam"
5529,12067304,"Walton, Adam",145.0,"Ajduković, Duje",130.0,1.0,"Walton, Adam"
5530,12067304,"Walton, Adam",145.0,"Ajduković, Duje",121.0,1.0,"Walton, Adam"
5531,12067305,"Sweeny, Dane",218.0,"Vacherot, Valentin",173.0,2.0,"Vacherot, Valentin"
5532,12067306,"Kaliyanda Poonacha, Niki",791.0,"Sweeny, Dane",218.0,2.0,"Sweeny, Dane"
5533,12067307,"Vacherot, Valentin",173.0,"Couacaud, Enzo",235.0,1.0,"Vacherot, Valentin"
5534,12067308,"Boyer, Tristan",247.0,"Ajduković, Duje",130.0,2.0,"Ajduković, Duje"
5535,12067309,"Mukund, Sasikumar",457.0,"Walton, Adam",154.0,2.0,"Walton, Adam"
5536,12067310,"Mukund, Sasikumar",457.0,"Gill, Felix",344.0,,"Gill, Felix"
5537,12067310,"Mukund, Sasikumar",457.0,"Gill, Felix",344.0,1.0,"Mukund, Sasikumar"
5538,12067311,"Zakharov, Alexey",610.0,"Ramanathan, Ramkumar",420.0,1.0,"Zakharov, Alexey"
5539,12067312,"Wu, Tung-Lin",242.0,"Walton, Adam",154.0,,"Walton, Adam"
5540,12067312,"Wu, Tung-Lin",242.0,"Walton, Adam",154.0,2.0,"Walton, Adam"
5541,12067313,"Vacherot, Valentin",173.0,"Schoolkate, Tristan",241.0,,"Schoolkate, Tristan"
5542,12067313,"Vacherot, Valentin",173.0,"Schoolkate, Tristan",241.0,1.0,"Vacherot, Valentin"
5543,12067314,"Couacaud, Enzo",235.0,"Švrčina, Dalibor",178.0,,"Švrčina, Dalibor"
5544,12067314,"Couacaud, Enzo",235.0,"Švrčina, Dalibor",178.0,1.0,"Couacaud, Enzo"
5545,12067324,"Marie, Jules",221.0,"Novak, Dennis",223.0,,"Novak, Dennis"
5546,12067324,"Marie, Jules",221.0,"Novak, Dennis",223.0,1.0,"Marie, Jules"
5547,12067325,"Kovalik, Jozef",232.0,"Travaglia, Stefano",214.0,2.0,"Travaglia, Stefano"
5548,12067326,"Gigante, Matteo",183.0,"Caruso, Salvatore",334.0,,"Caruso, Salvatore"
5549,12067326,"Gigante, Matteo",183.0,"Caruso, Salvatore",334.0,1.0,"Gigante, Matteo"
5550,12067328,"Maestrelli, Francesco",244.0,"Damm Jr, Martin",213.0,,"Damm Jr, Martin"
5551,12067328,"Maestrelli, Francesco",244.0,"Damm Jr, Martin",213.0,1.0,"Maestrelli, Francesco"
5552,12067332,"Gigante, Matteo",183.0,"Andreev, Adrian",258.0,,"Andreev, Adrian"
5553,12067332,"Gigante, Matteo",183.0,"Andreev, Adrian",258.0,1.0,"Gigante, Matteo"
5554,12067333,"Caruso, Salvatore",334.0,"De Jong, Jesper",143.0,1.0,"Caruso, Salvatore"
5555,12067334,"Damm Jr, Martin",213.0,"Moro Canas, Alejandro",234.0,1.0,"Damm Jr, Martin"
5556,12067335,"Maestrelli, Francesco",244.0,"Gigante, Matteo",183.0,2.0,"Gigante, Matteo"
5557,12067336,"Travaglia, Stefano",214.0,"Brancaccio, Raul",328.0,,"Brancaccio, Raul"
5558,12067336,"Travaglia, Stefano",214.0,"Brancaccio, Raul",328.0,1.0,"Travaglia, Stefano"
5559,12067338,"Kuzmanov, Dimitar",224.0,"Kovalik, Jozef",232.0,,"Kovalik, Jozef"
5560,12067338,"Kuzmanov, Dimitar",224.0,"Kovalik, Jozef",232.0,2.0,"Kovalik, Jozef"
5561,12067339,"Rodriguez Taverna, Santiago",200.0,"Maestrelli, Francesco",244.0,2.0,"Maestrelli, Francesco"
5562,12067340,"Travaglia, Stefano",214.0,"Gigante, Matteo",183.0,2.0,"Gigante, Matteo"
5563,12067341,"Rocha, Henrique",240.0,"Agamenone, Franco",207.0,,"Agamenone, Franco"
5564,12067341,"Rocha, Henrique",240.0,"Agamenone, Franco",207.0,1.0,"Rocha, Henrique"
5565,12067342,"Marie, Jules",221.0,"Travaglia, Stefano",214.0,2.0,"Travaglia, Stefano"
5566,12067343,"Marie, Jules",221.0,"Rocha, Henrique",240.0,1.0,"Marie, Jules"
5567,12067344,"Rodionov, Jurij",87.0,"Riedi, Leandro",175.0,,"Riedi, Leandro"
5568,12067344,"Rodionov, Jurij",87.0,"Riedi, Leandro",175.0,2.0,"Riedi, Leandro"
5569,12067346,"Riedi, Leandro",175.0,"Chidekh, Clement",375.0,1.0,"Riedi, Leandro"
5570,12067349,"Virtanen, Otto",172.0,"Pouille, Lucas",305.0,1.0,"Virtanen, Otto"
5571,12067350,"Nakashima, Brandon",90.0,"Virtanen, Otto",172.0,2.0,"Virtanen, Otto"
5572,12067353,"Gerasimov, Egor",358.0,"Chidekh, Clement",375.0,2.0,"Chidekh, Clement"
5573,12067354,"Bellucci, Mattia",190.0,"Nakashima, Brandon",90.0,,"Nakashima, Brandon"
5574,12067354,"Bellucci, Mattia",190.0,"Nakashima, Brandon",90.0,2.0,"Nakashima, Brandon"
5575,12067356,"Prižmić, Dino",171.0,"Escoffier, Antoine",197.0,1.0,"Prižmić, Dino"
5576,12067358,"Chidekh, Clement",375.0,"Droguet, Titouan",170.0,,"Droguet, Titouan"
5577,12067358,"Chidekh, Clement",375.0,"Droguet, Titouan",170.0,1.0,"Chidekh, Clement"
5578,12067359,"Trotter, James Kent",418.0,"Nakashima, Brandon",90.0,,"Nakashima, Brandon"
5579,12067359,"Trotter, James Kent",418.0,"Nakashima, Brandon",90.0,2.0,"Nakashima, Brandon"
5580,12067360,"Pouille, Lucas",305.0,"Naw, Hazem",348.0,1.0,"Pouille, Lucas"
5581,12067361,"Herbert, Pierre Hugues",165.0,"Bellucci, Mattia",190.0,,"Bellucci, Mattia"
5582,12067361,"Herbert, Pierre Hugues",165.0,"Bellucci, Mattia",190.0,2.0,"Bellucci, Mattia"
5583,12067362,"Riedi, Leandro",175.0,"Prižmić, Dino",171.0,1.0,"Riedi, Leandro"
5584,12067362,"Riedi, Leandro",175.0,"Prižmić, Dino",169.0,1.0,"Riedi, Leandro"
5585,12067362,"Riedi, Leandro",160.0,"Prižmić, Dino",171.0,1.0,"Riedi, Leandro"
5586,12067362,"Riedi, Leandro",160.0,"Prižmić, Dino",169.0,1.0,"Riedi, Leandro"
5587,12067363,"Droguet, Titouan",170.0,"Halys, Quentin",107.0,1.0,"Droguet, Titouan"
5588,12067364,"Paire, Benoit",111.0,"Virtanen, Otto",172.0,2.0,"Virtanen, Otto"
5589,12067365,"Riedi, Leandro",175.0,"Virtanen, Otto",172.0,2.0,"Virtanen, Otto"
5590,12067405,"Barrena, Alex",412.0,"Tenti, Fermin",896.0,1.0,"Barrena, Alex"
5591,12067405,"Barrena, Alex",412.0,"Tenti, Fermin",897.0,1.0,"Barrena, Alex"
5592,12067405,"Barrena, Alex",411.0,"Tenti, Fermin",896.0,1.0,"Barrena, Alex"
5593,12067405,"Barrena, Alex",411.0,"Tenti, Fermin",897.0,1.0,"Barrena, Alex"
5594,12067406,"Otegui, Juan Bautista",762.0,,,1.0,"Otegui, Juan Bautista"
5595,12067407,"Monferrer, Ezequiel",1146.0,"Guillen Meza, Alvaro",308.0,2.0,"Guillen Meza, Alvaro"
5596,12067408,"Barreiros Reyes, Mateo",835.0,"Cury Bueres, Matheus",1412.0,1.0,"Barreiros Reyes, Mateo"
5597,12067409,"Cigarran, Thiago",1228.0,"Casanova, Hernan",378.0,2.0,"Casanova, Hernan"
5598,12067410,"Villanueva, Gonzalo",446.0,"Tosetto, Rafael",987.0,1.0,"Villanueva, Gonzalo"
5599,12067411,"Parizzia, Nicolas",1036.0,"Menezes, João",1135.0,1.0,"Parizzia, Nicolas"
5600,12067446,"Miroshnichenko, Veronica",305.0,"Sierra, Solana",164.0,2.0,"Sierra, Solana"
5601,12067464,"Midon, Lautaro",532.0,"Mena, Facundo",479.0,2.0,"Mena, Facundo"
5602,12067464,"Midon, Lautaro",532.0,"Mena, Facundo",473.0,2.0,"Mena, Facundo"
5603,12067464,"Midon, Lautaro",535.0,"Mena, Facundo",479.0,2.0,"Mena, Facundo"
5604,12067464,"Midon, Lautaro",535.0,"Mena, Facundo",473.0,2.0,"Mena, Facundo"
5605,12067467,"Monnet, Carole",170.0,"Curmi, Francesca",311.0,2.0,"Curmi, Francesca"
5606,12067467,"Monnet, Carole",170.0,"Curmi, Francesca",310.0,2.0,"Curmi, Francesca"
5607,12067530,"Sanchez, Ana Sofia",291.0,"Stevanović, Natalija",187.0,2.0,"Stevanović, Natalija"
5608,12067531,"Loeb, Jamie",352.0,"Bouzas Maneiro, Jessica",144.0,2.0,"Bouzas Maneiro, Jessica"
5609,12067969,"Burillo Escorihuela, Irene",252.0,"Reami, Adriana",650.0,1.0,"Burillo Escorihuela, Irene"
5610,12067979,"Curmi, Francesca",310.0,"Contreras, Fernanda",366.0,2.0,"Contreras, Fernanda"
5611,12068007,"Yang, Yidi",660.0,"Cilekova, Laura",1093.0,1.0,"Yang, Yidi"
5612,12068012,"M Rifqi, Fitriadi",567.0,"Steiner, Maik",995.0,1.0,"M Rifqi, Fitriadi"
5613,12068012,"M Rifqi, Fitriadi",567.0,"Steiner, Maik",997.0,1.0,"M Rifqi, Fitriadi"
5614,12068012,"M Rifqi, Fitriadi",562.0,"Steiner, Maik",995.0,1.0,"M Rifqi, Fitriadi"
5615,12068012,"M Rifqi, Fitriadi",562.0,"Steiner, Maik",997.0,1.0,"M Rifqi, Fitriadi"
5616,12068072,"Schmidt, Antonia",569.0,"Sukhotina, Anastasia",702.0,1.0,"Schmidt, Antonia"
5617,12068073,"Sinha, Nitin Kumar",1040.0,"Huang, Tsung-Hao",633.0,2.0,"Huang, Tsung-Hao"
5618,12068094,"Xiao, Linang",727.0,"Sakellaridis, Stefanos",486.0,2.0,"Sakellaridis, Stefanos"
5619,12068103,"Kimhi, Orel",454.0,"Decamps, Gabriel",731.0,2.0,"Decamps, Gabriel"
5620,12068138,"Feng, Shuo",788.0,"Sato, Naho",396.0,2.0,"Sato, Naho"
5621,12068165,"Wang, Jiaqi",558.0,"Yang, Yidi",660.0,2.0,"Yang, Yidi"
5622,12068731,"Lee, Duckhee",653.0,"Jong, Alexander Maarten",599.0,2.0,"Jong, Alexander Maarten"
5623,12068756,"Tararudee, Lanlana",302.0,"Plipuech, Peangtarn",500.0,2.0,"Plipuech, Peangtarn"
5624,12068757,"Yao, Xinxin",486.0,"Jakupovic, Dalila",215.0,1.0,"Yao, Xinxin"
5625,12068799,"Jones, Maximus",581.0,"Kunsuwan, Natthasith",,1.0,"Jones, Maximus"
5626,12068830,"Shimanov, Ofek",842.0,"Cui, Jie",503.0,2.0,"Cui, Jie"
5627,12068830,"Shimanov, Ofek",842.0,"Cui, Jie",501.0,2.0,"Cui, Jie"
5628,12068830,"Shimanov, Ofek",843.0,"Cui, Jie",503.0,2.0,"Cui, Jie"
5629,12068830,"Shimanov, Ofek",843.0,"Cui, Jie",501.0,2.0,"Cui, Jie"
5630,12068864,"Gengel, Marek",684.0,Amaury Raynel,634.0,1.0,"Gengel, Marek"
5631,12069064,"Nguyen Tan, Lucie",534.0,"Spiteri, Dalila",331.0,2.0,"Spiteri, Dalila"
5632,12069069,"Saigo, Rina",406.0,"Wildgruber, Anja",702.0,1.0,"Saigo, Rina"
5633,12069073,"Dussin, Louis",1029.0,"Sorger, Sebastian",708.0,1.0,"Dussin, Louis"
5634,12069074,"Laki, Michaela",508.0,"Dal, Selina",711.0,2.0,"Dal, Selina"
5635,12069075,"van Emst, Sarah",1039.0,"Laskutova, Ksenia",578.0,2.0,"Laskutova, Ksenia"
5636,12069079,"O`Hoisin, Osgar",1038.0,"Steinegger, Yannik",955.0,2.0,"Steinegger, Yannik"
5637,12069094,"Blanch, Ulises",456.0,"Sperle, John",927.0,1.0,"Blanch, Ulises"
5638,12069098,"Hrunčákova, Viktória",176.0,"Wilson, Emma",974.0,1.0,"Hrunčákova, Viktória"
5639,12069098,"Hrunčákova, Viktória",176.0,"Wilson, Emma",976.0,1.0,"Hrunčákova, Viktória"
5640,12069098,"Hrunčákova, Viktória",175.0,"Wilson, Emma",974.0,1.0,"Hrunčákova, Viktória"
5641,12069098,"Hrunčákova, Viktória",175.0,"Wilson, Emma",976.0,1.0,"Hrunčákova, Viktória"
5642,12069106,"LEW Yan Foon, Astrid",644.0,"Benoit, Marie",292.0,2.0,"Benoit, Marie"
5643,12069117,"Purtseladze, Saba",453.0,"Zakaryia, Faris",1140.0,1.0,"Purtseladze, Saba"
5644,12069121,"Yamanaka, Taiyo",1034.0,"Caniato, Carlo Alberto",1253.0,2.0,"Caniato, Carlo Alberto"
5645,12069140,"Duerst, Jenny",520.0,"Dapkutė, Iveta",1284.0,1.0,"Duerst, Jenny"
5646,12069153,"Di Girolami, Tilwith",774.0,"Inoue, Hina",488.0,2.0,"Inoue, Hina"
5647,12069154,"Heller, Peter",526.0,"Sanchez Jover, Carlos",381.0,2.0,"Sanchez Jover, Carlos"
5648,12069175,"Wolff, Vivian",363.0,"van Uytvanck, Alison",509.0,2.0,"van Uytvanck, Alison"
5649,12069199,"Marysko, Vincent",1328.0,"Rehberg, Max Hans",490.0,2.0,"Rehberg, Max Hans"
5650,12069209,"Arutiunian, Erik",828.0,"Prihodko, Oleg",619.0,2.0,"Prihodko, Oleg"
5651,12069227,"Duhan, Chirag",1368.0,"Tabacco, Fausto",512.0,2.0,"Tabacco, Fausto"
5652,12069254,"Kužmová, Katarína",489.0,"Meliss, Verena",766.0,1.0,"Kužmová, Katarína"
5653,12069265,"de Krom, Michiel",776.0,"Fomin, Sergey",665.0,2.0,"Fomin, Sergey"
5654,12069266,"Fernandes, Rodrigo",1192.0,"Lopez Morillo, Imanol",474.0,1.0,"Fernandes, Rodrigo"
5655,12069267,"Piraino, Gabriele",616.0,"Callejon Hernando, Sergio",1212.0,2.0,"Callejon Hernando, Sergio"
5656,12069268,,,"Chappell, Nick",355.0,2.0,"Chappell, Nick"
5657,12069269,"Sels, Jelle",575.0,"Shaw, Michael",1161.0,1.0,"Sels, Jelle"
5658,12069270,"Sell, Karue",670.0,"Demin, Yaroslav",817.0,1.0,"Sell, Karue"
5659,12069271,"Rocha, Henrique",241.0,"Izquierdo Luque, Rafael",1075.0,1.0,"Rocha, Henrique"
5660,12069272,"Lopez Montagud, Carlos",434.0,"Schiessl, Joao Eduardo",879.0,1.0,"Lopez Montagud, Carlos"
5661,12069301,"Karol, Milos",836.0,"Broska, Florian",825.0,1.0,"Karol, Milos"
5662,12069326,"Bejenaru, Karola Patricia",550.0,"Krajicek, Michaella",902.0,2.0,"Krajicek, Michaella"
5663,12069327,"Sekulic, Sarah Rebecca",754.0,"Belgraver, Julie",836.0,2.0,"Belgraver, Julie"
5664,12069328,"Marino, Pietro",863.0,"Kellovský, Dominik",749.0,1.0,"Marino, Pietro"
5665,12069329,"Voracek, Eva Marie",1182.0,"Delai, Melania",1173.0,2.0,"Delai, Melania"
5666,12069330,"Cakarevic, Sara",429.0,"Ciric Bagaric, Lucija",265.0,2.0,"Ciric Bagaric, Lucija"
5667,12069331,"Amariei, Ilinca Dalina",326.0,"Radišić, Nika",391.0,1.0,"Amariei, Ilinca Dalina"
5668,12069348,"Jianu, Filip Cristian",362.0,"Privara , Peter Benjamin",713.0,1.0,"Jianu, Filip Cristian"
5669,12069384,"Lázaro García, Andrea",448.0,Geerlings Martinez Ariana,792.0,1.0,"Lázaro García, Andrea"
5670,12069397,"Bakshi, Aleksandre",923.0,"Visker, Niels",717.0,2.0,"Visker, Niels"
5671,12069398,"Valentova, Tereza",687.0,"Shi, Han",513.0,1.0,"Valentova, Tereza"
5672,12069399,"Verbin, Pavel",1154.0,"Asrawy, Amr",745.0,2.0,"Asrawy, Amr"
5673,12069400,"Clark, Ezekiel",594.0,"Tessa, Louis",905.0,1.0,"Clark, Ezekiel"
5674,12069512,"Ghibaudo, Antoine",739.0,"Sakamoto, Rei",948.0,2.0,"Sakamoto, Rei"
5675,12069513,"Flores, Jesse",890.0,"Dodig, Matej",484.0,2.0,"Dodig, Matej"
5676,12069518,"Gibson, Talia",220.0,"Watson, Heather",125.0,2.0,"Watson, Heather"
5677,12069537,,,"Muntean, Victoria",642.0,1.0,
5678,12069563,"Bosio, Gabriele",952.0,"Hudd, Emile",843.0,2.0,"Hudd, Emile"
5679,12069579,"Van Den Broek, Isis Louise",748.0,"Samir, Sandra",568.0,2.0,"Samir, Sandra"
5680,12069580,"Rocha, Francisco",934.0,"Araujo, Pedro",850.0,2.0,"Araujo, Pedro"
5681,12069622,"Tammaro, Mariano",1012.0,"Castagnola, Luca",689.0,2.0,"Castagnola, Luca"
5682,12069628,"Agwi, Michael",936.0,"Oradini, Giovanni",395.0,1.0,"Agwi, Michael"
5683,12069643,"Sakellaridi, Sapfo",280.0,"Léné, Emma",423.0,2.0,"Léné, Emma"
5684,12069696,"Visscher, Stephanie Judith",579.0,"Nishimura, Kayo",814.0,1.0,"Visscher, Stephanie Judith"
5685,12069697,"Ingarao, Alessandro",1381.0,"Borg, Leo",392.0,1.0,"Ingarao, Alessandro"
5686,12069698,"Ovcharenko, Oleksandr",890.0,"Ouakaa, Aziz",743.0,1.0,"Ovcharenko, Oleksandr"
5687,12069699,,,"Jorge, Matilde",541.0,1.0,
5688,12069700,"Bertimon, Maxence",1204.0,"Wenger, Damien",387.0,2.0,"Wenger, Damien"
5689,12069708,"Barreto Sanchez, Diego Augusto",633.0,"Benchetrit, Elliot",637.0,2.0,"Benchetrit, Elliot"
5690,12069780,"Pieri, Jessica",638.0,"Jones, Francesca",288.0,2.0,"Jones, Francesca"
5691,12069781,"Dunne, Katy",343.0,"Stojsavljevic, Mika",1033.0,2.0,"Stojsavljevic, Mika"
5692,12069782,"Masur, Daniel",393.0,"Poljicak, Mili",866.0,2.0,"Poljicak, Mili"
5693,12069793,"Tkemaladze, Zura",712.0,"Zahraj, Patrick",894.0,1.0,"Tkemaladze, Zura"
5694,12069794,"Landaluce, Martin",465.0,"Domingues, Joao",807.0,1.0,"Landaluce, Martin"
5695,12069794,"Landaluce, Martin",465.0,"Domingues, Joao",809.0,1.0,"Landaluce, Martin"
5696,12069794,"Landaluce, Martin",466.0,"Domingues, Joao",807.0,1.0,"Landaluce, Martin"
5697,12069794,"Landaluce, Martin",466.0,"Domingues, Joao",809.0,1.0,"Landaluce, Martin"
5698,12069795,"Lane, Lewie",717.0,"Gueymard Wayenburg, Sascha",444.0,2.0,"Gueymard Wayenburg, Sascha"
5699,12069799,"Nikles, Johan",1388.0,"Bagnolini, Daniel",942.0,1.0,"Nikles, Johan"
5700,12069800,"Aguilar Cardozo, Joaquin",1110.0,"Prado Angelo, Juan Carlos",612.0,1.0,"Aguilar Cardozo, Joaquin"
5701,12069822,"Paukštytė, Patricija",1048.0,"Hennemann, Caijsa Wilda",519.0,2.0,"Hennemann, Caijsa Wilda"
5702,12069823,"Martin Tiffon, Pol",417.0,,,1.0,"Martin Tiffon, Pol"
5703,12069836,"Cadar, Elena Teodora",658.0,"Khomutsianskaya, Daria",698.0,2.0,"Khomutsianskaya, Daria"
5704,12069872,"Barroso Campos, Alberto",386.0,"Callejon Hernando, Sergio",1212.0,1.0,"Barroso Campos, Alberto"
5705,12069886,"Alhussein Abdel Aziz, Lamis",566.0,"Phanthala, Margot",1362.0,2.0,"Phanthala, Margot"
5706,12069887,"Hrunčákova, Viktória",175.0,"Ryser, Valentina",270.0,1.0,"Hrunčákova, Viktória"
5707,12069902,"Zelníčková, Radka",592.0,"Bulatova, Arina",1294.0,1.0,"Zelníčková, Radka"
5708,12069908,"Walker, Brandy",1041.0,"Delai, Melania",1173.0,1.0,"Walker, Brandy"
5709,12069916,"Marti Pujolras, Alex",493.0,"Descotte, Matias Franco",531.0,1.0,"Marti Pujolras, Alex"
5710,12069921,"Nikolenko, Tatyana",,"Karunaratne, Adithya",520.0,2.0,"Karunaratne, Adithya"
5711,12069923,"Hindova, Denisa",623.0,,,1.0,"Hindova, Denisa"
5712,12069954,"Palicova, Barbora",322.0,Sun,181.0,2.0,Sun
5713,12069967,"Naef, Celine",177.0,"Von Deichmann, Kathinka",277.0,2.0,"Von Deichmann, Kathinka"
5714,12069974,"Bartůňková, Nikola",268.0,"Costoulas, Sofia",274.0,1.0,"Bartůňková, Nikola"
5715,12069982,"Jeong, Boyoung",967.0,"Burdina, Evgeniya",693.0,1.0,"Jeong, Boyoung"
5716,12069983,,,"Fomin, Sergey",665.0,2.0,"Fomin, Sergey"
5717,12069987,,,"Rybakov, Alex",557.0,2.0,"Rybakov, Alex"
5718,12070026,"Cengiz, Berfu",327.0,"Avdeeva, Julia",201.0,2.0,"Avdeeva, Julia"
5719,12070034,"Otegui, Juan Bautista",761.0,Vallejo Daniel,463.0,1.0,"Otegui, Juan Bautista"
5720,12070046,"Kuzuhara, Bruno",469.0,"Pannu, Kiranpal",708.0,1.0,"Kuzuhara, Bruno"
5721,12070062,"Marino, Rebecca",146.0,"Sierra, Solana",164.0,1.0,"Marino, Rebecca"
5722,12070122,"Kodat, Toby Alex",320.0,,,1.0,"Kodat, Toby Alex"
5723,12070257,"Roncadelli, Franco",614.0,"Casanova, Hernan",378.0,2.0,"Casanova, Hernan"
5724,12070258,"Dodin, Océane",81.0,"Kanev, Kathleen",411.0,1.0,"Dodin, Océane"
5725,12070262,"Baptiste, Hailey",114.0,"Stevanović, Natalija",187.0,1.0,"Baptiste, Hailey"
5726,12070287,"Kim, Aidan",788.0,"Nefve, Axel",821.0,2.0,"Nefve, Axel"
5727,12070302,"Grant, William",777.0,"Boitan, Gabi Adrian",495.0,2.0,"Boitan, Gabi Adrian"
5728,12070304,"Corwin, Felix",779.0,"Popko, Dmitry",325.0,2.0,"Popko, Dmitry"
5729,12070305,"Maloney, Patrick",855.0,"Andrade, Andres",649.0,2.0,"Andrade, Andres"
5730,12070306,"Dellien Velasco, Murkel Alejandro",268.0,"Barreiros Reyes, Mateo",835.0,1.0,"Dellien Velasco, Murkel Alejandro"
5731,12070315,"Parizzia, Nicolas",1037.0,"Guillen Meza, Alvaro",308.0,2.0,"Guillen Meza, Alvaro"
5732,12070362,"Contreras, Fernanda",366.0,"Bouzas Maneiro, Jessica",132.0,2.0,"Bouzas Maneiro, Jessica"
5733,12070802,"Burillo Escorihuela, Irene",252.0,"Niemeier, Jule",126.0,2.0,"Niemeier, Jule"
5734,12070812,"Jones, Maximus",581.0,"Cui, Jie",503.0,2.0,"Cui, Jie"
5735,12070913,"Castelnuovo, Luca",623.0,"Sakellaridis, Stefanos",486.0,2.0,"Sakellaridis, Stefanos"
5736,12070914,"Fetecău, Irina",536.0,"Yao, Xinxin",486.0,1.0,"Fetecău, Irina"
5737,12070983,"Liu, Fangzhou",445.0,"Yang, Yidi",660.0,1.0,"Liu, Fangzhou"
5738,12070984,"Decamps, Gabriel",732.0,"Huang, Tsung-Hao",630.0,1.0,"Decamps, Gabriel"
5739,12071503,"Schmidt, Antonia",569.0,"Sato, Naho",396.0,1.0,"Schmidt, Antonia"
5740,12071549,"M Rifqi, Fitriadi",567.0,"Jong, Alexander Maarten",600.0,2.0,"Jong, Alexander Maarten"
5741,12071568,"Plipuech, Peangtarn",500.0,"Shimizu, Eri",496.0,1.0,"Plipuech, Peangtarn"
5742,12071825,"Baroni, Niccolo",1203.0,"Popovic, Stefan",537.0,1.0,"Baroni, Niccolo"
5743,12071826,"Tabur, Clement",216.0,"Martinez, Louroi",1481.0,1.0,"Tabur, Clement"
5744,12071827,"Gulin, Svyatoslav",427.0,,,1.0,"Gulin, Svyatoslav"
5745,12071828,,,"Shyla, Yaraslav",1486.0,2.0,"Shyla, Yaraslav"
5746,12071829,"Handel, Tim",375.0,,,1.0,"Handel, Tim"
5747,12071830,"Ilkel, Berk",1426.0,"Cretu, Cezar",346.0,2.0,"Cretu, Cezar"
