match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp,total_duration_raw,duration_seconds,formatted_seconds,duration_minutes,formatted_minutes,duration_hours,formatted_hours
12145500,2197.0,2277.0,0.0,0.0,0.0,1710271457.0,4474.0,4474.0,0 days 01:14:34,4474.0,3 days 02:34:00,4474.0,186 days 10:00:00
12145501,2342.0,3049.0,0.0,0.0,0.0,1710280162.0,5391.0,5391.0,0 days 01:29:51,5391.0,3 days 17:51:00,5391.0,224 days 15:00:00
12147928,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12147951,2943.0,3146.0,0.0,0.0,0.0,1710270990.0,6089.0,6089.0,0 days 01:41:29,6089.0,4 days 05:29:00,6089.0,253 days 17:00:00
12147954,1986.0,2631.0,0.0,0.0,0.0,1710258749.0,4617.0,4617.0,0 days 01:16:57,4617.0,3 days 04:57:00,4617.0,192 days 09:00:00
12147955,2039.0,1748.0,0.0,0.0,0.0,1710254261.0,3787.0,3787.0,0 days 01:03:07,3787.0,2 days 15:07:00,3787.0,157 days 19:00:00
12147957,2471.0,1907.0,0.0,0.0,0.0,1710269506.0,4378.0,4378.0,0 days 01:12:58,4378.0,3 days 00:58:00,4378.0,182 days 10:00:00
12148591,3546.0,2873.0,0.0,0.0,0.0,1710340663.0,6419.0,6419.0,0 days 01:46:59,6419.0,4 days 10:59:00,6419.0,267 days 11:00:00
12148592,1812.0,2707.0,0.0,0.0,0.0,1710354730.0,4519.0,4519.0,0 days 01:15:19,4519.0,3 days 03:19:00,4519.0,188 days 07:00:00
12148593,1207.0,1981.0,0.0,0.0,0.0,1710354915.0,3188.0,3188.0,0 days 00:53:08,3188.0,2 days 05:08:00,3188.0,132 days 20:00:00
12148595,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12148596,2699.0,2578.0,3356.0,0.0,0.0,1710348160.0,8633.0,8633.0,0 days 02:23:53,8633.0,5 days 23:53:00,8633.0,359 days 17:00:00
12148597,3864.0,2100.0,0.0,0.0,0.0,1710339438.0,5964.0,5964.0,0 days 01:39:24,5964.0,4 days 03:24:00,5964.0,248 days 12:00:00
12148598,1991.0,2851.0,0.0,0.0,0.0,1710348987.0,4842.0,4842.0,0 days 01:20:42,4842.0,3 days 08:42:00,4842.0,201 days 18:00:00
12148599,3769.0,3133.0,3279.0,0.0,0.0,1710350732.0,10181.0,10181.0,0 days 02:49:41,10181.0,7 days 01:41:00,10181.0,424 days 05:00:00
12148600,0.0,0.0,0.0,0.0,0.0,1710344283.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12148601,3140.0,3146.0,0.0,0.0,0.0,1710252875.0,6286.0,6286.0,0 days 01:44:46,6286.0,4 days 08:46:00,6286.0,261 days 22:00:00
12148602,1680.0,2694.0,0.0,0.0,0.0,1710251051.0,4374.0,4374.0,0 days 01:12:54,4374.0,3 days 00:54:00,4374.0,182 days 06:00:00
12148603,2446.0,2639.0,0.0,0.0,0.0,1710262895.0,5085.0,5085.0,0 days 01:24:45,5085.0,3 days 12:45:00,5085.0,211 days 21:00:00
12148604,2709.0,2256.0,0.0,0.0,0.0,1710360926.0,4965.0,4965.0,0 days 01:22:45,4965.0,3 days 10:45:00,4965.0,206 days 21:00:00
12148923,2317.0,2013.0,1719.0,0.0,0.0,1710289286.0,6049.0,6049.0,0 days 01:40:49,6049.0,4 days 04:49:00,6049.0,252 days 01:00:00
12148924,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12148925,1958.0,3291.0,3775.0,0.0,0.0,1710301031.0,9024.0,9024.0,0 days 02:30:24,9024.0,6 days 06:24:00,9024.0,376 days 00:00:00
12148926,4025.0,2049.0,0.0,0.0,0.0,1710368496.0,6074.0,6074.0,0 days 01:41:14,6074.0,4 days 05:14:00,6074.0,253 days 02:00:00
12148927,1573.0,2045.0,0.0,0.0,0.0,1710358347.0,3618.0,3618.0,0 days 01:00:18,3618.0,2 days 12:18:00,3618.0,150 days 18:00:00
12148928,2204.0,3408.0,0.0,0.0,0.0,1710280596.0,5612.0,5612.0,0 days 01:33:32,5612.0,3 days 21:32:00,5612.0,233 days 20:00:00
12148929,2485.0,2634.0,2044.0,0.0,0.0,1710282053.0,7163.0,7163.0,0 days 01:59:23,7163.0,4 days 23:23:00,7163.0,298 days 11:00:00
12148930,1742.0,2450.0,0.0,0.0,0.0,1710355058.0,4192.0,4192.0,0 days 01:09:52,4192.0,2 days 21:52:00,4192.0,174 days 16:00:00
12148931,2494.0,1747.0,2150.0,0.0,0.0,1710309805.0,6391.0,6391.0,0 days 01:46:31,6391.0,4 days 10:31:00,6391.0,266 days 07:00:00
12148932,2124.0,2302.0,0.0,0.0,0.0,1710356658.0,4426.0,4426.0,0 days 01:13:46,4426.0,3 days 01:46:00,4426.0,184 days 10:00:00
12148933,2785.0,4022.0,0.0,0.0,0.0,1710385114.0,6807.0,6807.0,0 days 01:53:27,6807.0,4 days 17:27:00,6807.0,283 days 15:00:00
12149481,1957.0,3066.0,82867.0,0.0,0.0,1710212050.0,87890.0,87890.0,1 days 00:24:50,87890.0,61 days 00:50:00,87890.0,3662 days 02:00:00
12149483,2770.0,83534.0,4220.0,0.0,0.0,1710292895.0,90524.0,90524.0,1 days 01:08:44,90524.0,62 days 20:44:00,90524.0,3771 days 20:00:00
12150298,2576.0,2833.0,4199.0,0.0,0.0,1710253469.0,9608.0,9608.0,0 days 02:40:08,9608.0,6 days 16:08:00,9608.0,400 days 08:00:00
12150299,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12150300,1675.0,2565.0,0.0,0.0,0.0,1710253095.0,4240.0,4240.0,0 days 01:10:40,4240.0,2 days 22:40:00,4240.0,176 days 16:00:00
12150307,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12150545,2461.0,2872.0,0.0,0.0,0.0,1710255996.0,5333.0,5333.0,0 days 01:28:53,5333.0,3 days 16:53:00,5333.0,222 days 05:00:00
12150549,2802.0,2188.0,0.0,0.0,0.0,1710250544.0,4990.0,4990.0,0 days 01:23:10,4990.0,3 days 11:10:00,4990.0,207 days 22:00:00
12150627,2124.0,2107.0,2587.0,0.0,0.0,1710256857.0,6818.0,6818.0,0 days 01:53:38,6818.0,4 days 17:38:00,6818.0,284 days 02:00:00
12150628,1343.0,2044.0,0.0,0.0,0.0,1710248755.0,3387.0,3387.0,0 days 00:56:27,3387.0,2 days 08:27:00,3387.0,141 days 03:00:00
12150632,2272.0,3696.0,0.0,0.0,0.0,1710264829.0,5968.0,5968.0,0 days 01:39:28,5968.0,4 days 03:28:00,5968.0,248 days 16:00:00
12150679,2033.0,2767.0,3851.0,0.0,0.0,1710253383.0,8651.0,8651.0,0 days 02:24:11,8651.0,6 days 00:11:00,8651.0,360 days 11:00:00
12150680,2113.0,2582.0,0.0,0.0,0.0,1710249338.0,4695.0,4695.0,0 days 01:18:15,4695.0,3 days 06:15:00,4695.0,195 days 15:00:00
12150685,2116.0,3261.0,0.0,0.0,0.0,1710255107.0,5377.0,5377.0,0 days 01:29:37,5377.0,3 days 17:37:00,5377.0,224 days 01:00:00
12150686,2233.0,1925.0,1668.0,0.0,0.0,1710256804.0,5826.0,5826.0,0 days 01:37:06,5826.0,4 days 01:06:00,5826.0,242 days 18:00:00
12150729,4159.0,2583.0,0.0,0.0,0.0,1710341192.0,6742.0,6742.0,0 days 01:52:22,6742.0,4 days 16:22:00,6742.0,280 days 22:00:00
12150730,1755.0,1894.0,0.0,0.0,0.0,1710331684.0,3649.0,3649.0,0 days 01:00:49,3649.0,2 days 12:49:00,3649.0,152 days 01:00:00
12150731,3372.0,2591.0,0.0,0.0,0.0,1710260679.0,5963.0,5963.0,0 days 01:39:23,5963.0,4 days 03:23:00,5963.0,248 days 11:00:00
12150732,2282.0,3105.0,2600.0,0.0,0.0,1710259229.0,7987.0,7987.0,0 days 02:13:07,7987.0,5 days 13:07:00,7987.0,332 days 19:00:00
12150915,1892.0,2968.0,3262.0,0.0,0.0,1710254563.0,8122.0,8122.0,0 days 02:15:22,8122.0,5 days 15:22:00,8122.0,338 days 10:00:00
12150922,2588.0,2503.0,2594.0,0.0,0.0,1710251163.0,7685.0,7685.0,0 days 02:08:05,7685.0,5 days 08:05:00,7685.0,320 days 05:00:00
12150924,2066.0,2302.0,2857.0,0.0,0.0,1710251148.0,7225.0,7225.0,0 days 02:00:25,7225.0,5 days 00:25:00,7225.0,301 days 01:00:00
12150996,2770.0,2390.0,0.0,0.0,0.0,1710248164.0,5160.0,5160.0,0 days 01:26:00,5160.0,3 days 14:00:00,5160.0,215 days 00:00:00
12151072,3945.0,2816.0,2076.0,0.0,0.0,1710253773.0,8837.0,8837.0,0 days 02:27:17,8837.0,6 days 03:17:00,8837.0,368 days 05:00:00
12151094,3360.0,2079.0,0.0,0.0,0.0,1710254671.0,5439.0,5439.0,0 days 01:30:39,5439.0,3 days 18:39:00,5439.0,226 days 15:00:00
12151114,2247.0,2523.0,0.0,0.0,0.0,1710339763.0,4770.0,4770.0,0 days 01:19:30,4770.0,3 days 07:30:00,4770.0,198 days 18:00:00
12151116,2391.0,2388.0,0.0,0.0,0.0,1710248293.0,4779.0,4779.0,0 days 01:19:39,4779.0,3 days 07:39:00,4779.0,199 days 03:00:00
12151164,2070.0,1659.0,3218.0,0.0,0.0,1710248707.0,6947.0,6947.0,0 days 01:55:47,6947.0,4 days 19:47:00,6947.0,289 days 11:00:00
12151165,3491.0,3154.0,2398.0,0.0,0.0,1710259195.0,9043.0,9043.0,0 days 02:30:43,9043.0,6 days 06:43:00,9043.0,376 days 19:00:00
12151166,3205.0,2293.0,3489.0,0.0,0.0,1710272530.0,8987.0,8987.0,0 days 02:29:47,8987.0,6 days 05:47:00,8987.0,374 days 11:00:00
12151168,3082.0,2265.0,2519.0,0.0,0.0,1710252988.0,7866.0,7866.0,0 days 02:11:06,7866.0,5 days 11:06:00,7866.0,327 days 18:00:00
12151173,1771.0,2635.0,0.0,0.0,0.0,1710258247.0,4406.0,4406.0,0 days 01:13:26,4406.0,3 days 01:26:00,4406.0,183 days 14:00:00
