match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp,total_duration,formatted_duration
12097122,2302,1787,0,0,0,1708809209.0,4089,0 days 01:08:09
12097123,3095,2774,0,0,0,1708809985.0,5869,0 days 01:37:49
12097124,1259,2245,0,0,0,1708804007.0,3504,0 days 00:58:24
12097125,3460,2538,2870,0,0,1708803217.0,8868,0 days 02:27:48
12097126,1778,1642,0,0,0,1708813681.0,3420,0 days 00:57:00
12097127,1456,4677,2822,0,0,1708819669.0,8955,0 days 02:29:15
12097128,2470,2236,0,0,0,1708799115.0,4706,0 days 01:18:26
12097129,3404,3691,0,0,0,1708805641.0,7095,0 days 01:58:15
12097130,2245,1993,0,0,0,1708814470.0,4238,0 days 01:10:38
12097131,2886,2105,0,0,0,1708793865.0,4991,0 days 01:23:11
12097134,2460,1659,3053,0,0,1708820179.0,7172,0 days 01:59:32
12097135,3224,3328,3019,0,0,1708822929.0,9571,0 days 02:39:31
12097136,2339,545,0,0,0,1708826382.0,2884,0 days 00:48:04
12097137,2933,2974,0,0,0,1708818974.0,5907,0 days 01:38:27
12097138,1960,1888,0,0,0,1708830808.0,3848,0 days 01:04:08
12097139,2558,3064,2911,0,0,1708828801.0,8533,0 days 02:22:13
12097140,2472,2113,0,0,0,1708829198.0,4585,0 days 01:16:25
12097141,0,0,0,0,0,1708832519.0,0,0 days 00:00:00
12097142,1690,3861,3637,0,0,1708793385.0,9188,0 days 02:33:08
12097143,2924,5083,2050,0,0,1708806392.0,10057,0 days 02:47:37
12097144,3027,3360,2512,0,0,1708793933.0,8899,0 days 02:28:19
12097145,2253,3112,0,0,0,1708800485.0,5365,0 days 01:29:25
12097146,2801,4281,1670,0,0,1708794664.0,8752,0 days 02:25:52
12097147,4460,3766,0,0,0,1708811942.0,8226,0 days 02:17:06
12097148,0,0,0,0,0,,0,0 days 00:00:00
12097149,1720,4339,0,0,0,1708809791.0,6059,0 days 01:40:59
12097150,2689,3178,0,0,0,1708822447.0,5867,0 days 01:37:47
12097161,3331,3889,3340,0,0,1708834502.0,10560,0 days 02:56:00
12097162,2206,2583,0,0,0,1708805668.0,4789,0 days 01:19:49
12097163,2194,2375,0,0,0,1708800228.0,4569,0 days 01:16:09
12097164,2471,1203,0,0,0,1708800939.0,3674,0 days 01:01:14
12097165,2476,2025,0,0,0,1708805836.0,4501,0 days 01:15:01
12097166,3444,3640,0,0,0,1708812564.0,7084,0 days 01:58:04
12097167,1815,3717,0,0,0,1708810738.0,5532,0 days 01:32:12
12097168,3296,2837,0,0,0,1708820394.0,6133,0 days 01:42:13
12097169,3296,2768,3229,0,0,1708827413.0,9293,0 days 02:34:53
12097170,2398,3473,0,0,0,1708826596.0,5871,0 days 01:37:51
12097171,2107,2994,0,0,0,1708817324.0,5101,0 days 01:25:01
12097172,2182,2472,0,0,0,1708833136.0,4654,0 days 01:17:34
12097173,1883,1799,0,0,0,1708833216.0,3682,0 days 01:01:22
12097188,4720,4047,0,0,0,1708832306.0,8767,0 days 02:26:07
12097231,4085,2025,0,0,0,1708831557.0,6110,0 days 01:41:50
12097736,0,0,0,0,0,,0,0 days 00:00:00
12097737,0,0,0,0,0,,0,0 days 00:00:00
12097738,0,0,0,0,0,,0,0 days 00:00:00
12097739,0,0,0,0,0,,0,0 days 00:00:00
12097740,0,0,0,0,0,,0,0 days 00:00:00
12097741,0,0,0,0,0,,0,0 days 00:00:00
12097742,0,0,0,0,0,,0,0 days 00:00:00
12097743,0,0,0,0,0,,0,0 days 00:00:00
12097744,0,0,0,0,0,,0,0 days 00:00:00
12097745,0,0,0,0,0,,0,0 days 00:00:00
12097746,0,0,0,0,0,,0,0 days 00:00:00
12097747,0,0,0,0,0,,0,0 days 00:00:00
12097748,0,0,0,0,0,,0,0 days 00:00:00
12097749,0,0,0,0,0,,0,0 days 00:00:00
12097750,0,0,0,0,0,,0,0 days 00:00:00
12097751,0,0,0,0,0,,0,0 days 00:00:00
12097752,0,0,0,0,0,,0,0 days 00:00:00
12097753,0,0,0,0,0,,0,0 days 00:00:00
12097754,0,0,0,0,0,,0,0 days 00:00:00
12097755,0,0,0,0,0,,0,0 days 00:00:00
12097756,0,0,0,0,0,,0,0 days 00:00:00
12097757,0,0,0,0,0,,0,0 days 00:00:00
12097758,0,0,0,0,0,,0,0 days 00:00:00
12097759,0,0,0,0,0,,0,0 days 00:00:00
12097760,0,0,0,0,0,,0,0 days 00:00:00
12097761,0,0,0,0,0,,0,0 days 00:00:00
12097762,0,0,0,0,0,,0,0 days 00:00:00
12097763,0,0,0,0,0,,0,0 days 00:00:00
12097764,0,0,0,0,0,,0,0 days 00:00:00
12097765,0,0,0,0,0,,0,0 days 00:00:00
12097766,0,0,0,0,0,,0,0 days 00:00:00
12097767,0,0,0,0,0,,0,0 days 00:00:00
12097965,1480,1964,0,0,0,1708777865.0,3444,0 days 00:57:24
12097983,2373,2055,0,0,0,1708850892.0,4428,0 days 01:13:48
12098028,3168,2878,0,0,0,1708848257.0,6046,0 days 01:40:46
12098033,2340,4624,4078,0,0,1708850490.0,11042,0 days 03:04:02
12098080,3229,2585,2593,0,0,1708850544.0,8407,0 days 02:20:07
12098082,2221,3144,0,0,0,1708780644.0,5365,0 days 01:29:25
12098083,2207,2375,0,0,0,1708780402.0,4582,0 days 01:16:22
12098091,3981,2034,1812,0,0,1708858218.0,7827,0 days 02:10:27
12098190,2390,2150,0,0,0,1708852560.0,4540,0 days 01:15:40
12098214,3382,4287,3344,0,0,1708856296.0,11013,0 days 03:03:33
12098233,0,0,0,0,0,,0,0 days 00:00:00
12098234,0,0,0,0,0,,0,0 days 00:00:00
12098235,0,0,0,0,0,,0,0 days 00:00:00
12098236,0,0,0,0,0,,0,0 days 00:00:00
12098237,0,0,0,0,0,,0,0 days 00:00:00
12098238,0,0,0,0,0,,0,0 days 00:00:00
12098239,0,0,0,0,0,,0,0 days 00:00:00
12098241,0,0,0,0,0,,0,0 days 00:00:00
12098297,4352,2979,0,0,0,1708785974.0,7331,0 days 02:02:11
12098312,2373,1966,0,0,0,1708781619.0,4339,0 days 01:12:19
12098342,3117,3443,0,0,0,1708841009.0,6560,0 days 01:49:20
12098343,1431,1391,887,0,0,1708829728.0,3709,0 days 01:01:49
12098344,2143,2298,0,0,0,1708848281.0,4441,0 days 01:14:01
12098345,1335,1471,0,0,0,1708840970.0,2806,0 days 00:46:46
12098346,3230,1478,0,0,0,1708851603.0,4708,0 days 01:18:28
12098347,2007,2901,0,0,0,1708836747.0,4908,0 days 01:21:48
12098348,3431,2523,828,0,0,1708846682.0,6782,0 days 01:53:02
12098349,4021,3238,1600,0,0,1708844843.0,8859,0 days 02:27:39
12098350,2076,2005,0,0,0,1708829091.0,4081,0 days 01:08:01
12098351,2999,2140,843,0,0,1708832405.0,5982,0 days 01:39:42
12098352,1748,1830,0,0,0,1708848977.0,3578,0 days 00:59:38
12098353,3306,2874,506,0,0,1708839228.0,6686,0 days 01:51:26
12098354,2416,2651,0,0,0,1708840740.0,5067,0 days 01:24:27
12098355,4078,2388,0,0,0,1708831439.0,6466,0 days 01:47:46
12098356,1356,3275,0,0,0,1708828437.0,4631,0 days 01:17:11
12098357,3609,2094,0,0,0,1708848408.0,5703,0 days 01:35:03
12098358,2564,2153,0,0,0,1708847901.0,4717,0 days 01:18:37
12098359,1827,3517,1155,0,0,1708848736.0,6499,0 days 01:48:19
12098360,1588,876,0,0,0,1708835519.0,2464,0 days 00:41:04
12098361,1642,1525,0,0,0,1708828474.0,3167,0 days 00:52:47
12098362,0,0,0,0,0,1708832184.0,0,0 days 00:00:00
12098363,2534,1969,0,0,0,1708843165.0,4503,0 days 01:15:03
12098584,2625,1814,2344,0,0,1708858414.0,6783,0 days 01:53:03
12098589,3987,2567,0,0,0,1708859695.0,6554,0 days 01:49:14
12098597,2943,2748,2329,0,0,1708857990.0,8020,0 days 02:13:40
12098605,2496,3087,1875,0,0,1708856329.0,7458,0 days 02:04:18
12098628,0,0,0,0,0,,0,0 days 00:00:00
12098629,0,0,0,0,0,,0,0 days 00:00:00
12098630,0,0,0,0,0,,0,0 days 00:00:00
12098631,0,0,0,0,0,,0,0 days 00:00:00
12098632,0,0,0,0,0,,0,0 days 00:00:00
12098633,0,0,0,0,0,,0,0 days 00:00:00
12098634,0,0,0,0,0,,0,0 days 00:00:00
12098635,0,0,0,0,0,,0,0 days 00:00:00
12098636,0,0,0,0,0,,0,0 days 00:00:00
12098637,0,0,0,0,0,,0,0 days 00:00:00
12098638,0,0,0,0,0,,0,0 days 00:00:00
12098639,0,0,0,0,0,,0,0 days 00:00:00
12098640,0,0,0,0,0,,0,0 days 00:00:00
12098641,0,0,0,0,0,,0,0 days 00:00:00
12098642,0,0,0,0,0,,0,0 days 00:00:00
12098643,0,0,0,0,0,,0,0 days 00:00:00
12098836,2659,2434,4607,0,0,1708851328.0,9700,0 days 02:41:40
12098837,2043,1469,0,0,0,1708837891.0,3512,0 days 00:58:32
12098838,2322,1853,0,0,0,1708859102.0,4175,0 days 01:09:35
12098839,2316,2551,0,0,0,1708842532.0,4867,0 days 01:21:07
12098840,2059,3505,2865,0,0,1708842260.0,8429,0 days 02:20:29
12098841,2626,3754,0,0,0,1708848551.0,6380,0 days 01:46:20
12098842,2565,3444,0,0,0,1708851189.0,6009,0 days 01:40:09
12098843,953,2083,2119,0,0,1708864278.0,5155,0 days 01:25:55
12098844,2993,2645,0,0,0,1708860446.0,5638,0 days 01:33:58
12098845,2345,455,0,0,0,1708860040.0,2800,0 days 00:46:40
12098846,2743,2578,0,0,0,1708844775.0,5321,0 days 01:28:41
12098847,3536,446,0,0,0,1708840026.0,3982,0 days 01:06:22
12098854,3762,2526,3018,0,0,1708854881.0,9306,0 days 02:35:06
12098903,2631,2450,0,0,0,1708800523.0,5081,0 days 01:24:41
12098960,1600,2402,0,0,0,1708857173.0,4002,0 days 01:06:42
12098995,0,0,0,0,0,1708852044.0,0,0 days 00:00:00
12098997,3746,2553,0,0,0,1708863230.0,6299,0 days 01:44:59
12099091,1380,1890,0,0,0,1708849794.0,3270,0 days 00:54:30
12099092,822,1683,0,0,0,1708855661.0,2505,0 days 00:41:45
12099093,2377,1614,0,0,0,1708856124.0,3991,0 days 01:06:31
12099094,1237,1757,0,0,0,1708855953.0,2994,0 days 00:49:54
12099095,1642,4080,0,0,0,1708850020.0,5722,0 days 01:35:22
12099096,2393,3568,0,0,0,1708856489.0,5961,0 days 01:39:21
12099097,1629,2388,0,0,0,1708850029.0,4017,0 days 01:06:57
12099098,0,0,0,0,0,1708848612.0,0,0 days 00:00:00
12099099,1984,2157,0,0,0,1708850357.0,4141,0 days 01:09:01
12099153,0,0,0,0,0,,0,0 days 00:00:00
12099154,0,0,0,0,0,,0,0 days 00:00:00
12099155,0,0,0,0,0,,0,0 days 00:00:00
12099156,0,0,0,0,0,,0,0 days 00:00:00
12099157,0,0,0,0,0,,0,0 days 00:00:00
12099158,0,0,0,0,0,,0,0 days 00:00:00
12099159,0,0,0,0,0,,0,0 days 00:00:00
12099160,0,0,0,0,0,,0,0 days 00:00:00
12099161,0,0,0,0,0,,0,0 days 00:00:00
12099162,0,0,0,0,0,,0,0 days 00:00:00
12099163,0,0,0,0,0,,0,0 days 00:00:00
12099164,0,0,0,0,0,,0,0 days 00:00:00
12099165,0,0,0,0,0,,0,0 days 00:00:00
12099166,0,0,0,0,0,,0,0 days 00:00:00
12099167,0,0,0,0,0,,0,0 days 00:00:00
12099168,0,0,0,0,0,,0,0 days 00:00:00
12099169,0,0,0,0,0,,0,0 days 00:00:00
12099170,0,0,0,0,0,,0,0 days 00:00:00
12099171,0,0,0,0,0,,0,0 days 00:00:00
12099172,0,0,0,0,0,,0,0 days 00:00:00
12099173,0,0,0,0,0,,0,0 days 00:00:00
12099174,0,0,0,0,0,,0,0 days 00:00:00
12099175,0,0,0,0,0,,0,0 days 00:00:00
12099176,0,0,0,0,0,,0,0 days 00:00:00
12099177,0,0,0,0,0,,0,0 days 00:00:00
12099178,0,0,0,0,0,,0,0 days 00:00:00
12099179,0,0,0,0,0,,0,0 days 00:00:00
12099180,0,0,0,0,0,,0,0 days 00:00:00
12099181,0,0,0,0,0,,0,0 days 00:00:00
12099182,0,0,0,0,0,,0,0 days 00:00:00
12099183,0,0,0,0,0,,0,0 days 00:00:00
12099184,0,0,0,0,0,,0,0 days 00:00:00
12099185,0,0,0,0,0,,0,0 days 00:00:00
12099186,0,0,0,0,0,,0,0 days 00:00:00
12099187,0,0,0,0,0,,0,0 days 00:00:00
12099188,0,0,0,0,0,,0,0 days 00:00:00
12099189,0,0,0,0,0,,0,0 days 00:00:00
12099190,0,0,0,0,0,,0,0 days 00:00:00
12099191,0,0,0,0,0,,0,0 days 00:00:00
12099192,0,0,0,0,0,,0,0 days 00:00:00
12099193,0,0,0,0,0,,0,0 days 00:00:00
12099194,0,0,0,0,0,,0,0 days 00:00:00
12099195,0,0,0,0,0,,0,0 days 00:00:00
12099196,0,0,0,0,0,,0,0 days 00:00:00
12099197,0,0,0,0,0,,0,0 days 00:00:00
12099198,0,0,0,0,0,,0,0 days 00:00:00
12099199,0,0,0,0,0,,0,0 days 00:00:00
12099200,0,0,0,0,0,,0,0 days 00:00:00
12099201,0,0,0,0,0,,0,0 days 00:00:00
12099202,0,0,0,0,0,,0,0 days 00:00:00
12099203,0,0,0,0,0,,0,0 days 00:00:00
12099204,0,0,0,0,0,,0,0 days 00:00:00
12099205,0,0,0,0,0,,0,0 days 00:00:00
12099206,0,0,0,0,0,,0,0 days 00:00:00
12099207,0,0,0,0,0,,0,0 days 00:00:00
12099208,0,0,0,0,0,,0,0 days 00:00:00
12099209,0,0,0,0,0,,0,0 days 00:00:00
12099210,0,0,0,0,0,,0,0 days 00:00:00
12099211,0,0,0,0,0,,0,0 days 00:00:00
12099212,0,0,0,0,0,,0,0 days 00:00:00
12099214,0,0,0,0,0,,0,0 days 00:00:00
12099237,0,0,0,0,0,,0,0 days 00:00:00
12099238,0,0,0,0,0,,0,0 days 00:00:00
12099239,0,0,0,0,0,,0,0 days 00:00:00
12099240,0,0,0,0,0,,0,0 days 00:00:00
12099241,0,0,0,0,0,,0,0 days 00:00:00
12099242,0,0,0,0,0,,0,0 days 00:00:00
12099243,0,0,0,0,0,,0,0 days 00:00:00
12099244,0,0,0,0,0,,0,0 days 00:00:00
12099245,0,0,0,0,0,,0,0 days 00:00:00
12099246,0,0,0,0,0,,0,0 days 00:00:00
12099247,0,0,0,0,0,,0,0 days 00:00:00
12099248,0,0,0,0,0,,0,0 days 00:00:00
12099249,0,0,0,0,0,,0,0 days 00:00:00
12099250,0,0,0,0,0,,0,0 days 00:00:00
12099251,0,0,0,0,0,,0,0 days 00:00:00
12099252,0,0,0,0,0,,0,0 days 00:00:00
12099253,0,0,0,0,0,,0,0 days 00:00:00
12099254,0,0,0,0,0,,0,0 days 00:00:00
12099255,0,0,0,0,0,,0,0 days 00:00:00
12099256,0,0,0,0,0,,0,0 days 00:00:00
12099257,0,0,0,0,0,,0,0 days 00:00:00
12099258,0,0,0,0,0,,0,0 days 00:00:00
12099259,0,0,0,0,0,,0,0 days 00:00:00
12099260,0,0,0,0,0,,0,0 days 00:00:00
12099261,0,0,0,0,0,,0,0 days 00:00:00
12099262,0,0,0,0,0,,0,0 days 00:00:00
12099263,0,0,0,0,0,,0,0 days 00:00:00
12099264,0,0,0,0,0,,0,0 days 00:00:00
12099265,0,0,0,0,0,,0,0 days 00:00:00
12099266,0,0,0,0,0,,0,0 days 00:00:00
12099267,0,0,0,0,0,,0,0 days 00:00:00
12099268,0,0,0,0,0,,0,0 days 00:00:00
12099275,3639,2259,0,0,0,1708857881.0,5898,0 days 01:38:18
12099319,0,0,0,0,0,,0,0 days 00:00:00
12099320,0,0,0,0,0,,0,0 days 00:00:00
12099321,0,0,0,0,0,,0,0 days 00:00:00
12099322,0,0,0,0,0,,0,0 days 00:00:00
12099323,0,0,0,0,0,,0,0 days 00:00:00
12099325,0,0,0,0,0,,0,0 days 00:00:00
12099326,0,0,0,0,0,,0,0 days 00:00:00
12099328,0,0,0,0,0,,0,0 days 00:00:00
12099329,0,0,0,0,0,,0,0 days 00:00:00
12099331,0,0,0,0,0,,0,0 days 00:00:00
12099332,0,0,0,0,0,,0,0 days 00:00:00
12099333,0,0,0,0,0,,0,0 days 00:00:00
12099334,0,0,0,0,0,,0,0 days 00:00:00
12099336,0,0,0,0,0,,0,0 days 00:00:00
12099337,0,0,0,0,0,,0,0 days 00:00:00
12099338,0,0,0,0,0,,0,0 days 00:00:00
12099339,0,0,0,0,0,,0,0 days 00:00:00
12099340,0,0,0,0,0,,0,0 days 00:00:00
12099341,0,0,0,0,0,,0,0 days 00:00:00
12099342,0,0,0,0,0,,0,0 days 00:00:00
12099343,0,0,0,0,0,,0,0 days 00:00:00
12099344,0,0,0,0,0,,0,0 days 00:00:00
12099346,0,0,0,0,0,,0,0 days 00:00:00
12099347,0,0,0,0,0,,0,0 days 00:00:00
12099348,0,0,0,0,0,,0,0 days 00:00:00
12099349,0,0,0,0,0,,0,0 days 00:00:00
12099350,0,0,0,0,0,,0,0 days 00:00:00
12099353,0,0,0,0,0,,0,0 days 00:00:00
12099354,0,0,0,0,0,,0,0 days 00:00:00
12099355,0,0,0,0,0,,0,0 days 00:00:00
12099356,0,0,0,0,0,,0,0 days 00:00:00
12099357,0,0,0,0,0,,0,0 days 00:00:00
12099358,0,0,0,0,0,,0,0 days 00:00:00
12099359,0,0,0,0,0,,0,0 days 00:00:00
12099360,0,0,0,0,0,,0,0 days 00:00:00
12099361,0,0,0,0,0,,0,0 days 00:00:00
12099362,0,0,0,0,0,,0,0 days 00:00:00
12099384,0,0,0,0,0,,0,0 days 00:00:00
12099413,0,0,0,0,0,,0,0 days 00:00:00
12099414,0,0,0,0,0,,0,0 days 00:00:00
12099416,0,0,0,0,0,,0,0 days 00:00:00
12099417,0,0,0,0,0,,0,0 days 00:00:00
12099418,0,0,0,0,0,,0,0 days 00:00:00
12099420,0,0,0,0,0,,0,0 days 00:00:00
12099422,0,0,0,0,0,,0,0 days 00:00:00
12099424,0,0,0,0,0,,0,0 days 00:00:00
12099426,0,0,0,0,0,,0,0 days 00:00:00
12099429,0,0,0,0,0,,0,0 days 00:00:00
12099430,0,0,0,0,0,,0,0 days 00:00:00
12099432,0,0,0,0,0,,0,0 days 00:00:00
12099433,0,0,0,0,0,,0,0 days 00:00:00
12099434,0,0,0,0,0,,0,0 days 00:00:00
12099435,0,0,0,0,0,,0,0 days 00:00:00
12099437,0,0,0,0,0,,0,0 days 00:00:00
12099438,0,0,0,0,0,,0,0 days 00:00:00
12099439,0,0,0,0,0,,0,0 days 00:00:00
12099440,0,0,0,0,0,,0,0 days 00:00:00
12099441,0,0,0,0,0,,0,0 days 00:00:00
12099442,0,0,0,0,0,,0,0 days 00:00:00
12099443,0,0,0,0,0,,0,0 days 00:00:00
12099444,0,0,0,0,0,,0,0 days 00:00:00
12099466,3564,2209,0,0,0,1708861565.0,5773,0 days 01:36:13
12099467,2009,2817,0,0,0,1708854220.0,4826,0 days 01:20:26
12099468,2475,2339,0,0,0,1708870167.0,4814,0 days 01:20:14
12099469,2786,1781,0,0,0,1708867403.0,4567,0 days 01:16:07
12099470,1461,1741,0,0,0,1708859230.0,3202,0 days 00:53:22
12099471,2421,1421,0,0,0,1708865410.0,3842,0 days 01:04:02
12099473,1815,2180,927,0,0,1708856421.0,4922,0 days 01:22:02
12099510,0,0,0,0,0,,0,0 days 00:00:00
12099511,0,0,0,0,0,,0,0 days 00:00:00
12099512,0,0,0,0,0,,0,0 days 00:00:00
12099513,0,0,0,0,0,,0,0 days 00:00:00
12099514,0,0,0,0,0,,0,0 days 00:00:00
12099515,0,0,0,0,0,,0,0 days 00:00:00
12099516,0,0,0,0,0,,0,0 days 00:00:00
12099517,0,0,0,0,0,,0,0 days 00:00:00
12099518,0,0,0,0,0,,0,0 days 00:00:00
12099519,0,0,0,0,0,,0,0 days 00:00:00
12099520,0,0,0,0,0,,0,0 days 00:00:00
12099521,0,0,0,0,0,,0,0 days 00:00:00
12099522,0,0,0,0,0,,0,0 days 00:00:00
12099523,0,0,0,0,0,,0,0 days 00:00:00
12099524,0,0,0,0,0,,0,0 days 00:00:00
12099525,0,0,0,0,0,,0,0 days 00:00:00
12099526,0,0,0,0,0,,0,0 days 00:00:00
12099527,0,0,0,0,0,,0,0 days 00:00:00
12099528,0,0,0,0,0,,0,0 days 00:00:00
12099529,0,0,0,0,0,,0,0 days 00:00:00
12099530,0,0,0,0,0,,0,0 days 00:00:00
12099531,0,0,0,0,0,,0,0 days 00:00:00
12099532,0,0,0,0,0,,0,0 days 00:00:00
12099533,0,0,0,0,0,,0,0 days 00:00:00
12099534,0,0,0,0,0,,0,0 days 00:00:00
12099535,0,0,0,0,0,,0,0 days 00:00:00
12099536,0,0,0,0,0,,0,0 days 00:00:00
12099537,0,0,0,0,0,,0,0 days 00:00:00
12099538,0,0,0,0,0,,0,0 days 00:00:00
12099539,0,0,0,0,0,,0,0 days 00:00:00
12099540,0,0,0,0,0,,0,0 days 00:00:00
12099541,0,0,0,0,0,,0,0 days 00:00:00
12099542,0,0,0,0,0,,0,0 days 00:00:00
12099543,0,0,0,0,0,,0,0 days 00:00:00
12099544,0,0,0,0,0,,0,0 days 00:00:00
12099545,0,0,0,0,0,,0,0 days 00:00:00
12099546,0,0,0,0,0,,0,0 days 00:00:00
12099547,0,0,0,0,0,,0,0 days 00:00:00
12099548,0,0,0,0,0,,0,0 days 00:00:00
12099549,0,0,0,0,0,,0,0 days 00:00:00
12099550,0,0,0,0,0,,0,0 days 00:00:00
12099551,0,0,0,0,0,,0,0 days 00:00:00
12099553,3175,2526,0,0,0,1708869760.0,5701,0 days 01:35:01
12099555,1781,3021,0,0,0,1708862009.0,4802,0 days 01:20:02
12099556,2475,2274,0,0,0,1708856531.0,4749,0 days 01:19:09
12099558,4221,2036,3264,0,0,1708860345.0,9521,0 days 02:38:41
12099559,3225,2994,0,0,0,1708867638.0,6219,0 days 01:43:39
12099561,0,0,0,0,0,,0,0 days 00:00:00
12099562,0,0,0,0,0,,0,0 days 00:00:00
12099563,0,0,0,0,0,,0,0 days 00:00:00
12099564,0,0,0,0,0,,0,0 days 00:00:00
12099565,0,0,0,0,0,,0,0 days 00:00:00
12099566,0,0,0,0,0,,0,0 days 00:00:00
12099567,0,0,0,0,0,,0,0 days 00:00:00
12099568,0,0,0,0,0,,0,0 days 00:00:00
12099569,0,0,0,0,0,,0,0 days 00:00:00
12099570,0,0,0,0,0,,0,0 days 00:00:00
12099571,0,0,0,0,0,,0,0 days 00:00:00
12099572,0,0,0,0,0,,0,0 days 00:00:00
12099573,0,0,0,0,0,,0,0 days 00:00:00
12099574,0,0,0,0,0,,0,0 days 00:00:00
12099575,0,0,0,0,0,,0,0 days 00:00:00
12099576,0,0,0,0,0,,0,0 days 00:00:00
12099577,0,0,0,0,0,,0,0 days 00:00:00
12099578,0,0,0,0,0,,0,0 days 00:00:00
12099579,0,0,0,0,0,,0,0 days 00:00:00
12099580,0,0,0,0,0,,0,0 days 00:00:00
12099581,0,0,0,0,0,,0,0 days 00:00:00
12099582,0,0,0,0,0,,0,0 days 00:00:00
12099583,0,0,0,0,0,,0,0 days 00:00:00
12099584,0,0,0,0,0,,0,0 days 00:00:00
12099585,0,0,0,0,0,,0,0 days 00:00:00
12099586,0,0,0,0,0,,0,0 days 00:00:00
12099587,0,0,0,0,0,,0,0 days 00:00:00
12099588,0,0,0,0,0,,0,0 days 00:00:00
12099589,0,0,0,0,0,,0,0 days 00:00:00
12099590,0,0,0,0,0,,0,0 days 00:00:00
12099591,0,0,0,0,0,,0,0 days 00:00:00
12099592,0,0,0,0,0,,0,0 days 00:00:00
12099606,1970,3130,1485,0,0,1708857138.0,6585,0 days 01:49:45
12099607,2662,1804,0,0,0,1708854955.0,4466,0 days 01:14:26
12099624,2435,1497,0,0,0,1708864766.0,3932,0 days 01:05:32
12099625,1657,2157,0,0,0,1708859301.0,3814,0 days 01:03:34
12099626,3441,2528,0,0,0,1708862892.0,5969,0 days 01:39:29
12099633,0,0,0,0,0,1708866922.0,0,0 days 00:00:00
12099634,1934,3097,0,0,0,1708868011.0,5031,0 days 01:23:51
12099650,0,0,0,0,0,,0,0 days 00:00:00
12099652,0,0,0,0,0,,0,0 days 00:00:00
12099654,0,0,0,0,0,,0,0 days 00:00:00
12099655,0,0,0,0,0,,0,0 days 00:00:00
12099657,0,0,0,0,0,,0,0 days 00:00:00
12099659,0,0,0,0,0,,0,0 days 00:00:00
12099660,0,0,0,0,0,,0,0 days 00:00:00
12099662,0,0,0,0,0,,0,0 days 00:00:00
12099665,0,0,0,0,0,,0,0 days 00:00:00
12099666,0,0,0,0,0,,0,0 days 00:00:00
12099681,1071,1129,0,0,0,1708849798.0,2200,0 days 00:36:40
12099688,1827,2906,0,0,0,1708850328.0,4733,0 days 01:18:53
12099689,3535,3391,5599,0,0,1708852697.0,12525,0 days 03:28:45
12099690,3505,2745,0,0,0,1708852186.0,6250,0 days 01:44:10
12099691,2128,2020,0,0,0,1708856595.0,4148,0 days 01:09:08
12099695,1833,3042,0,0,0,1708858184.0,4875,0 days 01:21:15
12099696,1471,2219,0,0,0,1708864684.0,3690,0 days 01:01:30
12099697,1583,1996,0,0,0,1708855157.0,3579,0 days 00:59:39
12099698,2869,3487,5388,0,0,1708863150.0,11744,0 days 03:15:44
12099703,2336,2165,4111,0,0,1708866724.0,8612,0 days 02:23:32
12099704,1362,1590,0,0,0,1708861258.0,2952,0 days 00:49:12
12099705,2157,1999,0,0,0,1708861485.0,4156,0 days 01:09:16
12100040,2700,3623,0,0,0,1708858503.0,6323,0 days 01:45:23
12100043,1616,2424,0,0,0,1708871431.0,4040,0 days 01:07:20
12100045,2056,4020,2998,0,0,1708862417.0,9074,0 days 02:31:14
12100047,2998,2728,0,0,0,1708865559.0,5726,0 days 01:35:26
12100048,2388,3373,0,0,0,1708858309.0,5761,0 days 01:36:01
12100049,2879,3324,0,0,0,1708869074.0,6203,0 days 01:43:23
12100052,3234,3139,0,0,0,1708872367.0,6373,0 days 01:46:13
12100068,0,0,0,0,0,,0,0 days 00:00:00
12100070,0,0,0,0,0,,0,0 days 00:00:00
12100072,0,0,0,0,0,,0,0 days 00:00:00
12100075,0,0,0,0,0,,0,0 days 00:00:00
12100076,0,0,0,0,0,,0,0 days 00:00:00
12100077,0,0,0,0,0,,0,0 days 00:00:00
12100078,0,0,0,0,0,,0,0 days 00:00:00
12100082,0,0,0,0,0,,0,0 days 00:00:00
12100089,0,0,0,0,0,,0,0 days 00:00:00
12100095,0,0,0,0,0,,0,0 days 00:00:00
12100097,0,0,0,0,0,,0,0 days 00:00:00
12100101,0,0,0,0,0,,0,0 days 00:00:00
12100103,0,0,0,0,0,,0,0 days 00:00:00
12100104,0,0,0,0,0,,0,0 days 00:00:00
12100108,0,0,0,0,0,,0,0 days 00:00:00
12100109,0,0,0,0,0,,0,0 days 00:00:00
12100111,0,0,0,0,0,,0,0 days 00:00:00
12100112,0,0,0,0,0,,0,0 days 00:00:00
12101012,0,0,0,0,0,,0,0 days 00:00:00
12101132,0,0,0,0,0,,0,0 days 00:00:00
12101268,0,0,0,0,0,,0,0 days 00:00:00
12101870,0,0,0,0,0,,0,0 days 00:00:00
12109835,4458,1644,0,0,0,1709848694.0,6102,0 days 01:41:42
12109836,2399,1902,0,0,0,1709860862.0,4301,0 days 01:11:41
12109845,2515,2730,3848,0,0,1709853405.0,9093,0 days 02:31:33
12109848,0,0,0,0,0,1709837337.0,0,0 days 00:00:00
12109851,2162,3217,0,0,0,1709912190.0,5379,0 days 01:29:39
