match_id,set_id,game_id
12017480,2,5
12017480,2,5
12017480,2,5
12017480,2,5
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,4
12017480,2,3
12017480,2,3
12017480,2,3
12017480,2,2
12017480,2,2
12017480,2,2
12017480,2,2
12017480,2,1
12017480,2,1
12017480,2,1
12017480,2,1
12017480,2,1
12017480,2,1
12017480,2,1
12017480,2,1
12017480,2,1
12017480,1,8
12017480,1,8
12017480,1,8
12017480,1,7
12017480,1,7
12017480,1,7
12017480,1,7
12017480,1,7
12017480,1,6
12017480,1,6
12017480,1,6
12017480,1,6
12017480,1,5
12017480,1,5
12017480,1,5
12017480,1,5
12017480,1,5
12017480,1,5
12017480,1,5
12017480,1,5
12017480,1,5
12017480,1,4
12017480,1,4
12017480,1,4
12017480,1,4
12017480,1,4
12017480,1,3
12017480,1,3
12017480,1,3
12017480,1,2
12017480,1,2
12017480,1,2
12017480,1,2
12017480,1,2
12017480,1,2
12017480,1,2
12017480,1,1
12017480,1,1
12017480,1,1
12017480,1,1
12017480,1,1
12017480,1,1
12017480,1,1
12017483,3,10
12017483,3,10
12017483,3,10
12017483,3,10
12017483,3,10
12017483,3,10
12017483,3,10
12017483,3,10
12017483,3,10
12017483,3,9
12017483,3,9
12017483,3,9
12017483,3,9
12017483,3,9
12017483,3,9
12017483,3,9
12017483,3,9
12017483,3,9
12017483,3,8
12017483,3,8
12017483,3,8
12017483,3,8
12017483,3,7
12017483,3,7
12017483,3,7
12017483,3,7
12017483,3,7
12017483,3,6
12017483,3,6
12017483,3,6
12017483,3,5
12017483,3,5
12017483,3,5
12017483,3,5
12017483,3,4
12017483,3,4
12017483,3,4
12017483,3,3
12017483,3,3
12017483,3,3
12017483,3,3
12017483,3,3
12017483,3,3
12017483,3,3
12017483,3,3
12017483,3,3
12017483,3,2
12017483,3,2
12017483,3,2
12017483,3,2
12017483,3,2
12017483,3,1
12017483,3,1
12017483,3,1
12017483,3,1
12017483,3,1
12017483,2,8
12017483,2,8
12017483,2,8
12017483,2,8
12017483,2,7
12017483,2,7
12017483,2,7
12017483,2,7
12017483,2,6
12017483,2,6
12017483,2,6
12017483,2,6
12017483,2,6
12017483,2,5
12017483,2,5
12017483,2,5
12017483,2,5
12017483,2,4
12017483,2,4
12017483,2,4
12017483,2,4
12017483,2,4
12017483,2,4
12017483,2,4
12017483,2,4
12017483,2,4
12017483,2,3
12017483,2,3
12017483,2,3
12017483,2,2
12017483,2,2
12017483,2,2
12017483,2,2
12017483,2,2
12017483,2,1
12017483,2,1
12017483,2,1
12017483,2,1
12017483,1,10
12017483,1,10
12017483,1,10
12017483,1,10
12017483,1,10
12017483,1,10
12017483,1,10
12017483,1,10
12017483,1,10
12017483,1,9
12017483,1,9
12017483,1,9
12017483,1,9
12017483,1,9
12017483,1,8
12017483,1,8
12017483,1,8
12017483,1,8
12017483,1,8
12017483,1,8
12017483,1,8
12017483,1,7
12017483,1,7
12017483,1,7
12017483,1,7
12017483,1,7
12017483,1,7
12017483,1,7
12017483,1,6
12017483,1,6
12017483,1,6
12017483,1,6
12017483,1,6
12017483,1,5
12017483,1,5
12017483,1,5
12017483,1,5
12017483,1,4
12017483,1,4
12017483,1,4
12017483,1,4
12017483,1,4
12017483,1,4
12017483,1,4
12017483,1,4
12017483,1,4
12017483,1,3
12017483,1,3
12017483,1,3
12017483,1,2
12017483,1,2
12017483,1,2
12017483,1,2
12017483,1,1
12017483,1,1
12017483,1,1
12017483,1,1
12017483,1,1
12017488,2,8
12017488,2,8
12017488,2,8
12017488,2,7
12017488,2,7
12017488,2,7
12017488,2,7
12017488,2,7
12017488,2,7
12017488,2,7
12017488,2,7
12017488,2,7
12017488,2,7
12017488,2,7
12017488,2,7
12017488,2,7
12017488,2,6
12017488,2,6
12017488,2,6
12017488,2,5
12017488,2,5
12017488,2,5
12017488,2,5
12017488,2,5
12017488,2,4
12017488,2,4
12017488,2,4
12017488,2,4
12017488,2,3
12017488,2,3
12017488,2,3
12017488,2,3
12017488,2,3
12017488,2,2
12017488,2,2
12017488,2,2
12017488,2,2
12017488,2,1
12017488,2,1
12017488,2,1
12017488,2,1
12017488,2,1
12017488,2,1
12017488,2,1
12017488,2,1
12017488,2,1
12017488,2,1
12017488,2,1
12017488,2,1
12017488,2,1
12017488,1,8
12017488,1,8
12017488,1,8
12017488,1,8
12017488,1,7
12017488,1,7
12017488,1,7
12017488,1,7
12017488,1,7
12017488,1,6
12017488,1,6
12017488,1,6
12017488,1,5
12017488,1,5
12017488,1,5
12017488,1,5
12017488,1,4
12017488,1,4
12017488,1,4
12017488,1,4
12017488,1,4
12017488,1,3
12017488,1,3
12017488,1,3
12017488,1,3
12017488,1,3
12017488,1,3
12017488,1,3
12017488,1,3
12017488,1,3
12017488,1,3
12017488,1,3
12017488,1,2
12017488,1,2
12017488,1,2
12017488,1,2
12017488,1,1
12017488,1,1
12017488,1,1
12017488,1,1
12017488,1,1
12017488,1,1
12017488,1,1
12017488,1,1
12017488,1,1
12017495,2,12
12017495,2,12
12017495,2,12
12017495,2,12
12017495,2,11
12017495,2,11
12017495,2,11
12017495,2,11
12017495,2,11
12017495,2,10
12017495,2,10
12017495,2,10
12017495,2,9
12017495,2,9
12017495,2,9
12017495,2,9
12017495,2,8
12017495,2,8
12017495,2,8
12017495,2,7
12017495,2,7
12017495,2,7
12017495,2,7
12017495,2,7
12017495,2,7
12017495,2,7
12017495,2,6
12017495,2,6
12017495,2,6
12017495,2,6
12017495,2,6
12017495,2,6
12017495,2,6
12017495,2,6
12017495,2,6
12017495,2,5
12017495,2,5
12017495,2,5
12017495,2,5
12017495,2,5
12017495,2,5
12017495,2,5
12017495,2,4
12017495,2,4
12017495,2,4
12017495,2,4
12017495,2,3
12017495,2,3
12017495,2,3
12017495,2,3
12017495,2,2
12017495,2,2
12017495,2,2
12017495,2,2
12017495,2,2
12017495,2,2
12017495,2,2
12017495,2,1
12017495,2,1
12017495,2,1
12017495,2,1
12017495,2,1
12017495,1,13
12017495,1,13
12017495,1,13
12017495,1,13
12017495,1,13
12017495,1,13
12017495,1,13
12017495,1,13
12017495,1,13
12017495,1,13
12017495,1,13
12017495,1,13
12017495,1,12
12017495,1,12
12017495,1,12
12017495,1,12
12017495,1,12
12017495,1,11
12017495,1,11
12017495,1,11
12017495,1,10
12017495,1,10
12017495,1,10
12017495,1,10
12017495,1,10
12017495,1,9
12017495,1,9
12017495,1,9
12017495,1,9
12017495,1,9
12017495,1,8
12017495,1,8
12017495,1,8
12017495,1,8
12017495,1,7
12017495,1,7
12017495,1,7
12017495,1,7
12017495,1,7
12017495,1,6
12017495,1,6
12017495,1,6
12017495,1,6
12017495,1,6
12017495,1,6
12017495,1,6
12017495,1,6
12017495,1,6
12017495,1,5
12017495,1,5
12017495,1,5
12017495,1,5
12017495,1,5
12017495,1,4
12017495,1,4
12017495,1,4
12017495,1,4
12017495,1,4
12017495,1,3
12017495,1,3
12017495,1,3
12017495,1,3
12017495,1,2
12017495,1,2
12017495,1,2
12017495,1,2
12017495,1,2
12017495,1,2
12017495,1,2
12017495,1,1
12017495,1,1
12017495,1,1
12017501,3,6
12017501,3,6
12017501,3,6
12017501,3,6
12017501,3,6
12017501,3,5
12017501,3,5
12017501,3,5
12017501,3,4
12017501,3,4
12017501,3,4
12017501,3,3
12017501,3,3
12017501,3,3
12017501,3,3
12017501,3,3
12017501,3,2
12017501,3,2
12017501,3,2
12017501,3,2
12017501,3,1
12017501,3,1
12017501,3,1
12017501,3,1
12017501,2,9
12017501,2,9
12017501,2,9
12017501,2,9
12017501,2,9
12017501,2,9
12017501,2,9
12017501,2,9
12017501,2,9
12017501,2,8
12017501,2,8
12017501,2,8
12017501,2,7
12017501,2,7
12017501,2,7
12017501,2,7
12017501,2,6
12017501,2,6
12017501,2,6
12017501,2,5
12017501,2,5
12017501,2,5
12017501,2,5
12017501,2,4
12017501,2,4
12017501,2,4
12017501,2,4
12017501,2,4
12017501,2,3
12017501,2,3
12017501,2,3
12017501,2,3
12017501,2,3
12017501,2,2
12017501,2,2
12017501,2,2
12017501,2,2
12017501,2,2
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,2,1
12017501,1,6
12017501,1,6
12017501,1,6
12017501,1,6
12017501,1,6
12017501,1,6
12017501,1,6
12017501,1,5
12017501,1,5
12017501,1,5
12017501,1,5
12017501,1,5
12017501,1,5
12017501,1,5
12017501,1,5
12017501,1,5
12017501,1,4
12017501,1,4
12017501,1,4
12017501,1,4
12017501,1,4
12017501,1,3
12017501,1,3
12017501,1,3
12017501,1,3
12017501,1,3
12017501,1,3
12017501,1,3
12017501,1,2
12017501,1,2
12017501,1,2
12017501,1,2
12017501,1,1
12017501,1,1
12017501,1,1
12017501,1,1
12017504,2,7
12017504,2,7
12017504,2,7
12017504,2,7
12017504,2,6
12017504,2,6
12017504,2,6
12017504,2,6
12017504,2,6
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,5
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,4
12017504,2,3
12017504,2,3
12017504,2,3
12017504,2,2
12017504,2,2
12017504,2,2
12017504,2,2
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,2,1
12017504,1,10
12017504,1,10
12017504,1,10
12017504,1,10
12017504,1,9
12017504,1,9
12017504,1,9
12017504,1,9
12017504,1,9
12017504,1,9
12017504,1,9
12017504,1,8
12017504,1,8
12017504,1,8
12017504,1,8
12017504,1,8
12017504,1,7
12017504,1,7
12017504,1,7
12017504,1,7
12017504,1,6
12017504,1,6
12017504,1,6
12017504,1,6
12017504,1,6
12017504,1,6
12017504,1,6
12017504,1,5
12017504,1,5
12017504,1,5
12017504,1,4
12017504,1,4
12017504,1,4
12017504,1,4
12017504,1,4
12017504,1,3
12017504,1,3
12017504,1,3
12017504,1,2
12017504,1,2
12017504,1,2
12017504,1,2
12017504,1,1
12017504,1,1
12017504,1,1
12017504,1,1
12017504,1,1
12017504,1,1
12017504,1,1
12017504,1,1
12017504,1,1
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,10
12017505,3,9
12017505,3,9
12017505,3,9
12017505,3,9
12017505,3,8
12017505,3,8
12017505,3,8
12017505,3,7
12017505,3,7
12017505,3,7
12017505,3,7
12017505,3,6
12017505,3,6
12017505,3,6
12017505,3,6
12017505,3,6
12017505,3,6
12017505,3,6
12017505,3,5
12017505,3,5
12017505,3,5
12017505,3,5
12017505,3,5
12017505,3,4
12017505,3,4
12017505,3,4
12017505,3,4
12017505,3,4
12017505,3,3
12017505,3,3
12017505,3,3
12017505,3,3
12017505,3,3
12017505,3,3
12017505,3,3
12017505,3,2
12017505,3,2
12017505,3,2
12017505,3,2
12017505,3,2
12017505,3,2
12017505,3,2
12017505,3,1
12017505,3,1
12017505,3,1
12017505,3,1
12017505,3,1
12017505,3,1
12017505,3,1
12017505,2,12
12017505,2,12
12017505,2,12
12017505,2,11
12017505,2,11
12017505,2,11
12017505,2,11
12017505,2,11
12017505,2,10
12017505,2,10
12017505,2,10
12017505,2,9
12017505,2,9
12017505,2,9
12017505,2,9
12017505,2,9
12017505,2,8
12017505,2,8
12017505,2,8
12017505,2,8
12017505,2,8
12017505,2,8
12017505,2,8
12017505,2,8
12017505,2,8
12017505,2,7
12017505,2,7
12017505,2,7
12017505,2,7
12017505,2,6
12017505,2,6
12017505,2,6
12017505,2,6
12017505,2,6
12017505,2,6
12017505,2,6
12017505,2,5
12017505,2,5
12017505,2,5
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,4
12017505,2,3
12017505,2,3
12017505,2,3
12017505,2,3
12017505,2,2
12017505,2,2
12017505,2,2
12017505,2,1
12017505,2,1
12017505,2,1
12017505,2,1
12017505,2,1
12017505,2,1
12017505,2,1
12017505,2,1
12017505,2,1
12017505,2,1
12017505,2,1
12017505,2,1
12017505,2,1
12017505,1,9
12017505,1,9
12017505,1,9
12017505,1,8
12017505,1,8
12017505,1,8
12017505,1,7
12017505,1,7
12017505,1,7
12017505,1,7
12017505,1,7
12017505,1,7
12017505,1,7
12017505,1,6
12017505,1,6
12017505,1,6
12017505,1,6
12017505,1,6
12017505,1,6
12017505,1,6
12017505,1,6
12017505,1,6
12017505,1,5
12017505,1,5
12017505,1,5
12017505,1,5
12017505,1,5
12017505,1,4
12017505,1,4
12017505,1,4
12017505,1,4
12017505,1,4
12017505,1,4
12017505,1,4
12017505,1,4
12017505,1,4
12017505,1,3
12017505,1,3
12017505,1,3
12017505,1,3
12017505,1,3
12017505,1,2
12017505,1,2
12017505,1,2
12017505,1,2
12017505,1,2
12017505,1,1
12017505,1,1
12017505,1,1
12017505,1,1
12017505,1,1
12017506,1,5
12017506,1,5
12017506,1,5
12017506,1,5
12017506,1,5
12017506,1,4
12017506,1,4
12017506,1,4
12017506,1,4
12017506,1,3
12017506,1,3
12017506,1,3
12017506,1,3
12017506,1,2
12017506,1,2
12017506,1,2
12017506,1,1
12017506,1,1
12017506,1,1
12017506,1,1
12017506,1,1
12017510,3,8
12017510,3,8
12017510,3,8
12017510,3,8
12017510,3,7
12017510,3,7
12017510,3,7
12017510,3,7
12017510,3,6
12017510,3,6
12017510,3,6
12017510,3,6
12017510,3,6
12017510,3,6
12017510,3,6
12017510,3,6
12017510,3,6
12017510,3,5
12017510,3,5
12017510,3,5
12017510,3,5
12017510,3,4
12017510,3,4
12017510,3,4
12017510,3,4
12017510,3,3
12017510,3,3
12017510,3,3
12017510,3,3
12017510,3,2
12017510,3,2
12017510,3,2
12017510,3,2
12017510,3,2
12017510,3,2
12017510,3,2
12017510,3,1
12017510,3,1
12017510,3,1
12017510,3,1
12017510,2,9
12017510,2,9
12017510,2,9
12017510,2,9
12017510,2,9
12017510,2,9
12017510,2,9
12017510,2,9
12017510,2,9
12017510,2,9
12017510,2,9
12017510,2,8
12017510,2,8
12017510,2,8
12017510,2,8
12017510,2,7
12017510,2,7
12017510,2,7
12017510,2,7
12017510,2,7
12017510,2,6
12017510,2,6
12017510,2,6
12017510,2,6
12017510,2,5
12017510,2,5
12017510,2,5
12017510,2,5
12017510,2,4
12017510,2,4
12017510,2,4
12017510,2,4
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,3
12017510,2,2
12017510,2,2
12017510,2,2
12017510,2,2
12017510,2,1
12017510,2,1
12017510,2,1
12017510,2,1
12017510,1,10
12017510,1,10
12017510,1,10
12017510,1,10
12017510,1,9
12017510,1,9
12017510,1,9
12017510,1,9
12017510,1,9
12017510,1,9
12017510,1,9
12017510,1,9
12017510,1,9
12017510,1,9
12017510,1,9
12017510,1,8
12017510,1,8
12017510,1,8
12017510,1,8
12017510,1,7
12017510,1,7
12017510,1,7
12017510,1,7
12017510,1,6
12017510,1,6
12017510,1,6
12017510,1,6
12017510,1,5
12017510,1,5
12017510,1,5
12017510,1,5
12017510,1,4
12017510,1,4
12017510,1,4
12017510,1,4
12017510,1,3
12017510,1,3
12017510,1,3
12017510,1,3
12017510,1,2
12017510,1,2
12017510,1,2
12017510,1,2
12017510,1,2
12017510,1,1
12017510,1,1
12017510,1,1
12017510,1,1
12017510,1,1
12017511,3,10
12017511,3,10
12017511,3,10
12017511,3,10
12017511,3,10
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,9
12017511,3,8
12017511,3,8
12017511,3,8
12017511,3,8
12017511,3,8
12017511,3,8
12017511,3,8
12017511,3,8
12017511,3,8
12017511,3,8
12017511,3,8
12017511,3,7
12017511,3,7
12017511,3,7
12017511,3,6
12017511,3,6
12017511,3,6
12017511,3,6
12017511,3,6
12017511,3,6
12017511,3,6
12017511,3,5
12017511,3,5
12017511,3,5
12017511,3,5
12017511,3,5
12017511,3,5
12017511,3,5
12017511,3,4
12017511,3,4
12017511,3,4
12017511,3,4
12017511,3,3
12017511,3,3
12017511,3,3
12017511,3,3
12017511,3,3
12017511,3,3
12017511,3,3
12017511,3,3
12017511,3,3
12017511,3,3
12017511,3,3
12017511,3,2
12017511,3,2
12017511,3,2
12017511,3,2
12017511,3,1
12017511,3,1
12017511,3,1
12017511,3,1
12017511,2,10
12017511,2,10
12017511,2,10
12017511,2,10
12017511,2,10
12017511,2,9
12017511,2,9
12017511,2,9
12017511,2,9
12017511,2,9
12017511,2,9
12017511,2,9
12017511,2,8
12017511,2,8
12017511,2,8
12017511,2,8
12017511,2,8
12017511,2,7
12017511,2,7
12017511,2,7
12017511,2,7
12017511,2,6
12017511,2,6
12017511,2,6
12017511,2,6
12017511,2,5
12017511,2,5
12017511,2,5
12017511,2,5
12017511,2,5
12017511,2,4
12017511,2,4
12017511,2,4
12017511,2,4
12017511,2,4
12017511,2,3
12017511,2,3
12017511,2,3
12017511,2,3
12017511,2,2
12017511,2,2
12017511,2,2
12017511,2,2
12017511,2,1
12017511,2,1
12017511,2,1
12017511,2,1
12017511,2,1
12017511,1,9
12017511,1,9
12017511,1,9
12017511,1,9
12017511,1,9
12017511,1,9
12017511,1,9
12017511,1,8
12017511,1,8
12017511,1,8
12017511,1,8
12017511,1,8
12017511,1,7
12017511,1,7
12017511,1,7
12017511,1,7
12017511,1,7
12017511,1,6
12017511,1,6
12017511,1,6
12017511,1,6
12017511,1,6
12017511,1,6
12017511,1,6
12017511,1,5
12017511,1,5
12017511,1,5
12017511,1,5
12017511,1,5
12017511,1,5
12017511,1,5
12017511,1,4
12017511,1,4
12017511,1,4
12017511,1,4
12017511,1,4
12017511,1,4
12017511,1,4
12017511,1,4
12017511,1,4
12017511,1,4
12017511,1,4
12017511,1,3
12017511,1,3
12017511,1,3
12017511,1,3
12017511,1,3
12017511,1,2
12017511,1,2
12017511,1,2
12017511,1,1
12017511,1,1
12017511,1,1
12017513,2,10
12017513,2,10
12017513,2,10
12017513,2,10
12017513,2,10
12017513,2,9
12017513,2,9
12017513,2,9
12017513,2,9
12017513,2,9
12017513,2,9
12017513,2,9
12017513,2,9
12017513,2,9
12017513,2,9
12017513,2,9
12017513,2,8
12017513,2,8
12017513,2,8
12017513,2,8
12017513,2,7
12017513,2,7
12017513,2,7
12017513,2,7
12017513,2,7
12017513,2,6
12017513,2,6
12017513,2,6
12017513,2,5
12017513,2,5
12017513,2,5
12017513,2,5
12017513,2,5
12017513,2,5
12017513,2,5
12017513,2,4
12017513,2,4
12017513,2,4
12017513,2,4
12017513,2,4
12017513,2,3
12017513,2,3
12017513,2,3
12017513,2,2
12017513,2,2
12017513,2,2
12017513,2,2
12017513,2,1
12017513,2,1
12017513,2,1
12017513,2,1
12017513,1,7
12017513,1,7
12017513,1,7
12017513,1,7
12017513,1,7
12017513,1,6
12017513,1,6
12017513,1,6
12017513,1,6
12017513,1,6
12017513,1,5
12017513,1,5
12017513,1,5
12017513,1,4
12017513,1,4
12017513,1,4
12017513,1,4
12017513,1,4
12017513,1,3
12017513,1,3
12017513,1,3
12017513,1,3
12017513,1,2
12017513,1,2
12017513,1,2
12017513,1,2
12017513,1,1
12017513,1,1
12017513,1,1
12017513,1,1
12017513,1,1
12017513,1,1
12017513,1,1
12017513,1,1
12017513,1,1
12017514,2,9
12017514,2,9
12017514,2,9
12017514,2,9
12017514,2,9
12017514,2,9
12017514,2,9
12017514,2,9
12017514,2,9
12017514,2,9
12017514,2,9
12017514,2,9
12017514,2,9
12017514,2,8
12017514,2,8
12017514,2,8
12017514,2,8
12017514,2,7
12017514,2,7
12017514,2,7
12017514,2,7
12017514,2,6
12017514,2,6
12017514,2,6
12017514,2,6
12017514,2,6
12017514,2,6
12017514,2,6
12017514,2,5
12017514,2,5
12017514,2,5
12017514,2,5
12017514,2,5
12017514,2,4
12017514,2,4
12017514,2,4
12017514,2,4
12017514,2,4
12017514,2,3
12017514,2,3
12017514,2,3
12017514,2,3
12017514,2,3
12017514,2,2
12017514,2,2
12017514,2,2
12017514,2,2
12017514,2,1
12017514,2,1
12017514,2,1
12017514,2,1
12017514,2,1
12017514,2,1
12017514,2,1
12017514,1,13
12017514,1,13
12017514,1,13
12017514,1,13
12017514,1,13
12017514,1,13
12017514,1,13
12017514,1,13
12017514,1,13
12017514,1,12
12017514,1,12
12017514,1,12
12017514,1,12
12017514,1,12
12017514,1,11
12017514,1,11
12017514,1,11
12017514,1,11
12017514,1,11
12017514,1,10
12017514,1,10
12017514,1,10
12017514,1,9
12017514,1,9
12017514,1,9
12017514,1,8
12017514,1,8
12017514,1,8
12017514,1,8
12017514,1,7
12017514,1,7
12017514,1,7
12017514,1,7
12017514,1,6
12017514,1,6
12017514,1,6
12017514,1,6
12017514,1,6
12017514,1,6
12017514,1,6
12017514,1,6
12017514,1,6
12017514,1,6
12017514,1,6
12017514,1,5
12017514,1,5
12017514,1,5
12017514,1,4
12017514,1,4
12017514,1,4
12017514,1,4
12017514,1,3
12017514,1,3
12017514,1,3
12017514,1,3
12017514,1,2
12017514,1,2
12017514,1,2
12017514,1,2
12017514,1,2
12017514,1,1
12017514,1,1
12017514,1,1
12017517,2,9
12017517,2,9
12017517,2,9
12017517,2,9
12017517,2,9
12017517,2,8
12017517,2,8
12017517,2,8
12017517,2,8
12017517,2,7
12017517,2,7
12017517,2,7
12017517,2,6
12017517,2,6
12017517,2,6
12017517,2,5
12017517,2,5
12017517,2,5
12017517,2,5
12017517,2,5
12017517,2,5
12017517,2,5
12017517,2,4
12017517,2,4
12017517,2,4
12017517,2,4
12017517,2,4
12017517,2,3
12017517,2,3
12017517,2,3
12017517,2,3
12017517,2,3
12017517,2,3
12017517,2,3
12017517,2,3
12017517,2,3
12017517,2,3
12017517,2,3
12017517,2,2
12017517,2,2
12017517,2,2
12017517,2,2
12017517,2,1
12017517,2,1
12017517,2,1
12017517,2,1
12017517,2,1
12017517,2,1
12017517,2,1
12017517,1,9
12017517,1,9
12017517,1,9
12017517,1,8
12017517,1,8
12017517,1,8
12017517,1,8
12017517,1,8
12017517,1,7
12017517,1,7
12017517,1,7
12017517,1,7
12017517,1,7
12017517,1,7
12017517,1,7
12017517,1,6
12017517,1,6
12017517,1,6
12017517,1,6
12017517,1,6
12017517,1,5
12017517,1,5
12017517,1,5
12017517,1,4
12017517,1,4
12017517,1,4
12017517,1,4
12017517,1,4
12017517,1,3
12017517,1,3
12017517,1,3
12017517,1,2
12017517,1,2
12017517,1,2
12017517,1,2
12017517,1,1
12017517,1,1
12017517,1,1
12017520,3,8
12017520,3,8
12017520,3,8
12017520,3,8
12017520,3,8
12017520,3,8
12017520,3,8
12017520,3,7
12017520,3,7
12017520,3,7
12017520,3,7
12017520,3,6
12017520,3,6
12017520,3,6
12017520,3,6
12017520,3,5
12017520,3,5
12017520,3,5
12017520,3,5
12017520,3,5
12017520,3,5
12017520,3,5
12017520,3,4
12017520,3,4
12017520,3,4
12017520,3,4
12017520,3,4
12017520,3,4
12017520,3,4
12017520,3,3
12017520,3,3
12017520,3,3
12017520,3,3
12017520,3,3
12017520,3,3
12017520,3,3
12017520,3,3
12017520,3,3
12017520,3,2
12017520,3,2
12017520,3,2
12017520,3,2
12017520,3,2
12017520,3,1
12017520,3,1
12017520,3,1
12017520,3,1
12017520,2,12
12017520,2,12
12017520,2,12
12017520,2,12
12017520,2,11
12017520,2,11
12017520,2,11
12017520,2,11
12017520,2,10
12017520,2,10
12017520,2,10
12017520,2,10
12017520,2,10
12017520,2,10
12017520,2,10
12017520,2,10
12017520,2,10
12017520,2,10
12017520,2,10
12017520,2,10
12017520,2,10
12017520,2,9
12017520,2,9
12017520,2,9
12017520,2,9
12017520,2,9
12017520,2,8
12017520,2,8
12017520,2,8
12017520,2,8
12017520,2,7
12017520,2,7
12017520,2,7
12017520,2,7
12017520,2,7
12017520,2,6
12017520,2,6
12017520,2,6
12017520,2,6
12017520,2,6
12017520,2,5
12017520,2,5
12017520,2,5
12017520,2,5
12017520,2,5
12017520,2,4
12017520,2,4
12017520,2,4
12017520,2,4
12017520,2,4
12017520,2,4
12017520,2,4
12017520,2,4
12017520,2,4
12017520,2,4
12017520,2,4
12017520,2,3
12017520,2,3
12017520,2,3
12017520,2,2
12017520,2,2
12017520,2,2
12017520,2,2
12017520,2,1
12017520,2,1
12017520,2,1
12017520,2,1
12017520,2,1
12017520,2,1
12017520,2,1
12017520,2,1
12017520,2,1
12017520,1,13
12017520,1,13
12017520,1,13
12017520,1,13
12017520,1,13
12017520,1,13
12017520,1,13
12017520,1,13
12017520,1,13
12017520,1,13
12017520,1,13
12017520,1,12
12017520,1,12
12017520,1,12
12017520,1,12
12017520,1,12
12017520,1,12
12017520,1,12
12017520,1,12
12017520,1,12
12017520,1,12
12017520,1,12
12017520,1,11
12017520,1,11
12017520,1,11
12017520,1,11
12017520,1,11
12017520,1,10
12017520,1,10
12017520,1,10
12017520,1,10
12017520,1,10
12017520,1,10
12017520,1,10
12017520,1,10
12017520,1,10
12017520,1,10
12017520,1,10
12017520,1,10
12017520,1,10
12017520,1,9
12017520,1,9
12017520,1,9
12017520,1,9
12017520,1,9
12017520,1,9
12017520,1,9
12017520,1,9
12017520,1,9
12017520,1,8
12017520,1,8
12017520,1,8
12017520,1,8
12017520,1,7
12017520,1,7
12017520,1,7
12017520,1,7
12017520,1,6
12017520,1,6
12017520,1,6
12017520,1,6
12017520,1,5
12017520,1,5
12017520,1,5
12017520,1,5
12017520,1,5
12017520,1,4
12017520,1,4
12017520,1,4
12017520,1,4
12017520,1,3
12017520,1,3
12017520,1,3
12017520,1,3
12017520,1,3
12017520,1,2
12017520,1,2
12017520,1,2
12017520,1,2
12017520,1,2
12017520,1,1
12017520,1,1
12017520,1,1
12017522,3,13
12017522,3,13
12017522,3,13
12017522,3,13
12017522,3,13
12017522,3,13
12017522,3,13
12017522,3,13
12017522,3,13
12017522,3,13
12017522,3,12
12017522,3,12
12017522,3,12
12017522,3,12
12017522,3,12
12017522,3,11
