match_id,period_1,period_2,period_3,period_4,period_5,total_duration
12097119,3890.0,4521.0,2426.0,0.0,0.0,10837.0
12097122,2302.0,1787.0,0.0,0.0,0.0,4089.0
12097123,3095.0,2774.0,0.0,0.0,0.0,5869.0
12097124,1259.0,2245.0,0.0,0.0,0.0,3504.0
12097125,3460.0,2538.0,2870.0,0.0,0.0,8868.0
12097126,1778.0,1642.0,0.0,0.0,0.0,3420.0
12097127,1456.0,4677.0,2822.0,0.0,0.0,8955.0
12097128,2470.0,2236.0,0.0,0.0,0.0,4706.0
12097129,3404.0,3691.0,0.0,0.0,0.0,7095.0
12097130,2245.0,1993.0,0.0,0.0,0.0,4238.0
12097131,2886.0,2105.0,0.0,0.0,0.0,4991.0
12097134,2460.0,1659.0,3053.0,0.0,0.0,7172.0
12097135,3224.0,3328.0,3019.0,0.0,0.0,9571.0
12097136,2339.0,545.0,0.0,0.0,0.0,2884.0
12097137,2933.0,2974.0,0.0,0.0,0.0,5907.0
12097138,1960.0,1888.0,0.0,0.0,0.0,3848.0
12097139,2558.0,3064.0,2911.0,0.0,0.0,8533.0
12097140,2472.0,2113.0,0.0,0.0,0.0,4585.0
12097141,0.0,0.0,0.0,0.0,0.0,0.0
12097142,1690.0,3861.0,3637.0,0.0,0.0,9188.0
12097143,2924.0,5083.0,2050.0,0.0,0.0,10057.0
12097144,3027.0,3360.0,2512.0,0.0,0.0,8899.0
12097145,2253.0,3112.0,0.0,0.0,0.0,5365.0
12097146,2801.0,4281.0,1670.0,0.0,0.0,8752.0
12097147,4460.0,3766.0,0.0,0.0,0.0,8226.0
12097148,0.0,0.0,0.0,0.0,0.0,0.0
12097149,1720.0,4339.0,0.0,0.0,0.0,6059.0
12097150,2689.0,3178.0,0.0,0.0,0.0,5867.0
12097161,3331.0,3889.0,3340.0,0.0,0.0,10560.0
12097162,2206.0,2583.0,0.0,0.0,0.0,4789.0
12097163,2194.0,2375.0,0.0,0.0,0.0,4569.0
12097164,2471.0,1203.0,0.0,0.0,0.0,3674.0
12097165,2476.0,2025.0,0.0,0.0,0.0,4501.0
12097166,3444.0,3640.0,0.0,0.0,0.0,7084.0
12097167,1815.0,3717.0,0.0,0.0,0.0,5532.0
12097168,3296.0,2837.0,0.0,0.0,0.0,6133.0
12097169,3296.0,2768.0,3229.0,0.0,0.0,9293.0
12097170,2398.0,3473.0,0.0,0.0,0.0,5871.0
12097171,2107.0,2994.0,0.0,0.0,0.0,5101.0
12097172,2182.0,2472.0,0.0,0.0,0.0,4654.0
12097173,1883.0,1799.0,0.0,0.0,0.0,3682.0
12097188,4720.0,4047.0,0.0,0.0,0.0,8767.0
12097231,4085.0,2025.0,0.0,0.0,0.0,6110.0
12097736,0.0,0.0,0.0,0.0,0.0,0.0
12097737,0.0,0.0,0.0,0.0,0.0,0.0
12097738,0.0,0.0,0.0,0.0,0.0,0.0
12097739,0.0,0.0,0.0,0.0,0.0,0.0
12097740,0.0,0.0,0.0,0.0,0.0,0.0
12097741,0.0,0.0,0.0,0.0,0.0,0.0
12097742,0.0,0.0,0.0,0.0,0.0,0.0
12097743,0.0,0.0,0.0,0.0,0.0,0.0
12097744,0.0,0.0,0.0,0.0,0.0,0.0
12097745,0.0,0.0,0.0,0.0,0.0,0.0
12097746,0.0,0.0,0.0,0.0,0.0,0.0
12097747,0.0,0.0,0.0,0.0,0.0,0.0
12097748,0.0,0.0,0.0,0.0,0.0,0.0
12097749,0.0,0.0,0.0,0.0,0.0,0.0
12097750,0.0,0.0,0.0,0.0,0.0,0.0
12097751,0.0,0.0,0.0,0.0,0.0,0.0
12097752,0.0,0.0,0.0,0.0,0.0,0.0
12097753,0.0,0.0,0.0,0.0,0.0,0.0
12097754,0.0,0.0,0.0,0.0,0.0,0.0
12097755,0.0,0.0,0.0,0.0,0.0,0.0
12097756,0.0,0.0,0.0,0.0,0.0,0.0
12097757,0.0,0.0,0.0,0.0,0.0,0.0
12097758,0.0,0.0,0.0,0.0,0.0,0.0
12097759,0.0,0.0,0.0,0.0,0.0,0.0
12097760,0.0,0.0,0.0,0.0,0.0,0.0
12097761,0.0,0.0,0.0,0.0,0.0,0.0
12097762,0.0,0.0,0.0,0.0,0.0,0.0
12097763,0.0,0.0,0.0,0.0,0.0,0.0
12097764,0.0,0.0,0.0,0.0,0.0,0.0
12097765,0.0,0.0,0.0,0.0,0.0,0.0
12097766,0.0,0.0,0.0,0.0,0.0,0.0
12097767,0.0,0.0,0.0,0.0,0.0,0.0
12097965,1480.0,1964.0,0.0,0.0,0.0,3444.0
12097983,2373.0,2055.0,0.0,0.0,0.0,4428.0
12098028,3168.0,2878.0,0.0,0.0,0.0,6046.0
12098033,2340.0,4624.0,4078.0,0.0,0.0,11042.0
12098080,3229.0,2585.0,2593.0,0.0,0.0,8407.0
12098082,2221.0,3144.0,0.0,0.0,0.0,5365.0
12098083,2207.0,2375.0,0.0,0.0,0.0,4582.0
12098091,3981.0,2034.0,1812.0,0.0,0.0,7827.0
12098190,2390.0,2150.0,0.0,0.0,0.0,4540.0
12098214,3382.0,4287.0,3344.0,0.0,0.0,11013.0
12098233,0.0,0.0,0.0,0.0,0.0,0.0
12098234,0.0,0.0,0.0,0.0,0.0,0.0
12098235,0.0,0.0,0.0,0.0,0.0,0.0
12098236,0.0,0.0,0.0,0.0,0.0,0.0
12098237,0.0,0.0,0.0,0.0,0.0,0.0
12098238,0.0,0.0,0.0,0.0,0.0,0.0
12098239,0.0,0.0,0.0,0.0,0.0,0.0
12098241,0.0,0.0,0.0,0.0,0.0,0.0
12098297,4352.0,2979.0,0.0,0.0,0.0,7331.0
12098312,2373.0,1966.0,0.0,0.0,0.0,4339.0
12098334,0.0,0.0,0.0,0.0,0.0,0.0
12098338,0.0,0.0,0.0,0.0,0.0,0.0
12098339,0.0,0.0,0.0,0.0,0.0,0.0
12098342,3117.0,3443.0,0.0,0.0,0.0,6560.0
12098343,1431.0,1391.0,887.0,0.0,0.0,3709.0
12098344,2143.0,2298.0,0.0,0.0,0.0,4441.0
12098345,1335.0,1471.0,0.0,0.0,0.0,2806.0
12098346,3230.0,1478.0,0.0,0.0,0.0,4708.0
12098347,2007.0,2901.0,0.0,0.0,0.0,4908.0
12098348,3431.0,2523.0,828.0,0.0,0.0,6782.0
12098349,4021.0,3238.0,1600.0,0.0,0.0,8859.0
12098350,2076.0,2005.0,0.0,0.0,0.0,4081.0
12098351,2999.0,2140.0,843.0,0.0,0.0,5982.0
12098352,1748.0,1830.0,0.0,0.0,0.0,3578.0
12098353,3306.0,2874.0,506.0,0.0,0.0,6686.0
12098354,2416.0,2651.0,0.0,0.0,0.0,5067.0
12098355,4078.0,2388.0,0.0,0.0,0.0,6466.0
12098356,1356.0,3275.0,0.0,0.0,0.0,4631.0
12098357,3609.0,2094.0,0.0,0.0,0.0,5703.0
12098358,2564.0,2153.0,0.0,0.0,0.0,4717.0
12098359,1827.0,3517.0,1155.0,0.0,0.0,6499.0
12098360,1588.0,876.0,0.0,0.0,0.0,2464.0
12098361,1642.0,1525.0,0.0,0.0,0.0,3167.0
12098362,0.0,0.0,0.0,0.0,0.0,0.0
12098363,2534.0,1969.0,0.0,0.0,0.0,4503.0
12098584,2625.0,1814.0,2344.0,0.0,0.0,6783.0
12098589,3987.0,2567.0,0.0,0.0,0.0,6554.0
12098597,2943.0,2748.0,2329.0,0.0,0.0,8020.0
12098605,2496.0,3087.0,1875.0,0.0,0.0,7458.0
12098628,0.0,0.0,0.0,0.0,0.0,0.0
12098629,0.0,0.0,0.0,0.0,0.0,0.0
12098630,0.0,0.0,0.0,0.0,0.0,0.0
12098631,0.0,0.0,0.0,0.0,0.0,0.0
12098632,0.0,0.0,0.0,0.0,0.0,0.0
12098633,0.0,0.0,0.0,0.0,0.0,0.0
12098634,0.0,0.0,0.0,0.0,0.0,0.0
12098635,0.0,0.0,0.0,0.0,0.0,0.0
12098636,0.0,0.0,0.0,0.0,0.0,0.0
12098637,0.0,0.0,0.0,0.0,0.0,0.0
12098638,0.0,0.0,0.0,0.0,0.0,0.0
12098639,0.0,0.0,0.0,0.0,0.0,0.0
12098640,0.0,0.0,0.0,0.0,0.0,0.0
12098641,0.0,0.0,0.0,0.0,0.0,0.0
12098642,0.0,0.0,0.0,0.0,0.0,0.0
12098643,0.0,0.0,0.0,0.0,0.0,0.0
12098836,2659.0,2434.0,4607.0,0.0,0.0,9700.0
12098837,2043.0,1469.0,0.0,0.0,0.0,3512.0
12098838,2322.0,1853.0,0.0,0.0,0.0,4175.0
12098839,2316.0,2551.0,0.0,0.0,0.0,4867.0
12098840,2059.0,3505.0,2865.0,0.0,0.0,8429.0
12098841,2626.0,3754.0,0.0,0.0,0.0,6380.0
12098842,2565.0,3444.0,0.0,0.0,0.0,6009.0
12098843,953.0,2083.0,2119.0,0.0,0.0,5155.0
12098844,2993.0,2645.0,0.0,0.0,0.0,5638.0
12098845,2345.0,455.0,0.0,0.0,0.0,2800.0
12098846,2743.0,2578.0,0.0,0.0,0.0,5321.0
12098847,3536.0,446.0,0.0,0.0,0.0,3982.0
12098852,2437.0,1643.0,0.0,0.0,0.0,4080.0
12098854,3762.0,2526.0,3018.0,0.0,0.0,9306.0
12098903,2631.0,2450.0,0.0,0.0,0.0,5081.0
12098960,1600.0,2402.0,0.0,0.0,0.0,4002.0
12098995,0.0,0.0,0.0,0.0,0.0,0.0
12098997,3746.0,2553.0,0.0,0.0,0.0,6299.0
12099025,0.0,0.0,0.0,0.0,0.0,0.0
12099027,0.0,0.0,0.0,0.0,0.0,0.0
12099028,0.0,0.0,0.0,0.0,0.0,0.0
12099029,0.0,0.0,0.0,0.0,0.0,0.0
12099091,1380.0,1890.0,0.0,0.0,0.0,3270.0
12099092,822.0,1683.0,0.0,0.0,0.0,2505.0
12099093,2377.0,1614.0,0.0,0.0,0.0,3991.0
12099094,1237.0,1757.0,0.0,0.0,0.0,2994.0
12099095,1642.0,4080.0,0.0,0.0,0.0,5722.0
12099096,2393.0,3568.0,0.0,0.0,0.0,5961.0
12099097,1629.0,2388.0,0.0,0.0,0.0,4017.0
12099098,0.0,0.0,0.0,0.0,0.0,0.0
12099099,1984.0,2157.0,0.0,0.0,0.0,4141.0
12099153,0.0,0.0,0.0,0.0,0.0,0.0
12099154,0.0,0.0,0.0,0.0,0.0,0.0
12099155,0.0,0.0,0.0,0.0,0.0,0.0
12099156,0.0,0.0,0.0,0.0,0.0,0.0
12099157,0.0,0.0,0.0,0.0,0.0,0.0
12099158,0.0,0.0,0.0,0.0,0.0,0.0
12099159,0.0,0.0,0.0,0.0,0.0,0.0
12099160,0.0,0.0,0.0,0.0,0.0,0.0
12099161,0.0,0.0,0.0,0.0,0.0,0.0
12099162,0.0,0.0,0.0,0.0,0.0,0.0
12099163,0.0,0.0,0.0,0.0,0.0,0.0
12099164,0.0,0.0,0.0,0.0,0.0,0.0
12099165,0.0,0.0,0.0,0.0,0.0,0.0
12099166,0.0,0.0,0.0,0.0,0.0,0.0
12099167,0.0,0.0,0.0,0.0,0.0,0.0
12099168,0.0,0.0,0.0,0.0,0.0,0.0
12099169,0.0,0.0,0.0,0.0,0.0,0.0
12099170,0.0,0.0,0.0,0.0,0.0,0.0
12099171,0.0,0.0,0.0,0.0,0.0,0.0
12099172,0.0,0.0,0.0,0.0,0.0,0.0
12099173,0.0,0.0,0.0,0.0,0.0,0.0
12099174,0.0,0.0,0.0,0.0,0.0,0.0
12099175,0.0,0.0,0.0,0.0,0.0,0.0
12099176,0.0,0.0,0.0,0.0,0.0,0.0
12099177,0.0,0.0,0.0,0.0,0.0,0.0
12099178,0.0,0.0,0.0,0.0,0.0,0.0
12099179,0.0,0.0,0.0,0.0,0.0,0.0
12099180,0.0,0.0,0.0,0.0,0.0,0.0
12099181,0.0,0.0,0.0,0.0,0.0,0.0
12099182,0.0,0.0,0.0,0.0,0.0,0.0
12099183,0.0,0.0,0.0,0.0,0.0,0.0
12099184,0.0,0.0,0.0,0.0,0.0,0.0
12099185,0.0,0.0,0.0,0.0,0.0,0.0
12099186,0.0,0.0,0.0,0.0,0.0,0.0
12099187,0.0,0.0,0.0,0.0,0.0,0.0
12099188,0.0,0.0,0.0,0.0,0.0,0.0
12099189,0.0,0.0,0.0,0.0,0.0,0.0
12099190,0.0,0.0,0.0,0.0,0.0,0.0
12099191,0.0,0.0,0.0,0.0,0.0,0.0
12099192,0.0,0.0,0.0,0.0,0.0,0.0
12099193,0.0,0.0,0.0,0.0,0.0,0.0
12099194,0.0,0.0,0.0,0.0,0.0,0.0
12099195,0.0,0.0,0.0,0.0,0.0,0.0
12099196,0.0,0.0,0.0,0.0,0.0,0.0
12099197,0.0,0.0,0.0,0.0,0.0,0.0
12099198,0.0,0.0,0.0,0.0,0.0,0.0
12099199,0.0,0.0,0.0,0.0,0.0,0.0
12099200,0.0,0.0,0.0,0.0,0.0,0.0
12099201,0.0,0.0,0.0,0.0,0.0,0.0
12099202,0.0,0.0,0.0,0.0,0.0,0.0
12099203,0.0,0.0,0.0,0.0,0.0,0.0
12099204,0.0,0.0,0.0,0.0,0.0,0.0
12099205,0.0,0.0,0.0,0.0,0.0,0.0
12099206,0.0,0.0,0.0,0.0,0.0,0.0
12099207,0.0,0.0,0.0,0.0,0.0,0.0
12099208,0.0,0.0,0.0,0.0,0.0,0.0
12099209,0.0,0.0,0.0,0.0,0.0,0.0
12099210,0.0,0.0,0.0,0.0,0.0,0.0
12099211,0.0,0.0,0.0,0.0,0.0,0.0
12099212,0.0,0.0,0.0,0.0,0.0,0.0
12099214,0.0,0.0,0.0,0.0,0.0,0.0
12099237,0.0,0.0,0.0,0.0,0.0,0.0
12099238,0.0,0.0,0.0,0.0,0.0,0.0
12099239,0.0,0.0,0.0,0.0,0.0,0.0
12099240,0.0,0.0,0.0,0.0,0.0,0.0
12099241,0.0,0.0,0.0,0.0,0.0,0.0
12099242,0.0,0.0,0.0,0.0,0.0,0.0
12099243,0.0,0.0,0.0,0.0,0.0,0.0
12099244,0.0,0.0,0.0,0.0,0.0,0.0
12099245,0.0,0.0,0.0,0.0,0.0,0.0
12099246,0.0,0.0,0.0,0.0,0.0,0.0
12099247,0.0,0.0,0.0,0.0,0.0,0.0
12099248,0.0,0.0,0.0,0.0,0.0,0.0
12099249,0.0,0.0,0.0,0.0,0.0,0.0
12099250,0.0,0.0,0.0,0.0,0.0,0.0
12099251,0.0,0.0,0.0,0.0,0.0,0.0
12099252,0.0,0.0,0.0,0.0,0.0,0.0
12099253,0.0,0.0,0.0,0.0,0.0,0.0
12099254,0.0,0.0,0.0,0.0,0.0,0.0
12099255,0.0,0.0,0.0,0.0,0.0,0.0
12099256,0.0,0.0,0.0,0.0,0.0,0.0
12099257,0.0,0.0,0.0,0.0,0.0,0.0
12099258,0.0,0.0,0.0,0.0,0.0,0.0
12099259,0.0,0.0,0.0,0.0,0.0,0.0
12099260,0.0,0.0,0.0,0.0,0.0,0.0
12099261,0.0,0.0,0.0,0.0,0.0,0.0
12099262,0.0,0.0,0.0,0.0,0.0,0.0
12099263,0.0,0.0,0.0,0.0,0.0,0.0
12099264,0.0,0.0,0.0,0.0,0.0,0.0
12099265,0.0,0.0,0.0,0.0,0.0,0.0
12099266,0.0,0.0,0.0,0.0,0.0,0.0
12099267,0.0,0.0,0.0,0.0,0.0,0.0
12099268,0.0,0.0,0.0,0.0,0.0,0.0
12099275,3639.0,2259.0,0.0,0.0,0.0,5898.0
12099319,0.0,0.0,0.0,0.0,0.0,0.0
12099320,0.0,0.0,0.0,0.0,0.0,0.0
12099321,0.0,0.0,0.0,0.0,0.0,0.0
12099322,0.0,0.0,0.0,0.0,0.0,0.0
12099323,0.0,0.0,0.0,0.0,0.0,0.0
12099324,0.0,0.0,0.0,0.0,0.0,0.0
12099325,0.0,0.0,0.0,0.0,0.0,0.0
12099326,0.0,0.0,0.0,0.0,0.0,0.0
12099327,0.0,0.0,0.0,0.0,0.0,0.0
12099328,0.0,0.0,0.0,0.0,0.0,0.0
12099329,0.0,0.0,0.0,0.0,0.0,0.0
12099330,0.0,0.0,0.0,0.0,0.0,0.0
12099331,0.0,0.0,0.0,0.0,0.0,0.0
12099332,0.0,0.0,0.0,0.0,0.0,0.0
12099333,0.0,0.0,0.0,0.0,0.0,0.0
12099334,0.0,0.0,0.0,0.0,0.0,0.0
12099335,0.0,0.0,0.0,0.0,0.0,0.0
12099336,0.0,0.0,0.0,0.0,0.0,0.0
12099337,0.0,0.0,0.0,0.0,0.0,0.0
12099338,0.0,0.0,0.0,0.0,0.0,0.0
12099339,0.0,0.0,0.0,0.0,0.0,0.0
12099340,0.0,0.0,0.0,0.0,0.0,0.0
12099341,0.0,0.0,0.0,0.0,0.0,0.0
12099342,0.0,0.0,0.0,0.0,0.0,0.0
12099343,0.0,0.0,0.0,0.0,0.0,0.0
12099344,0.0,0.0,0.0,0.0,0.0,0.0
12099345,0.0,0.0,0.0,0.0,0.0,0.0
12099346,0.0,0.0,0.0,0.0,0.0,0.0
12099347,0.0,0.0,0.0,0.0,0.0,0.0
12099348,0.0,0.0,0.0,0.0,0.0,0.0
12099349,0.0,0.0,0.0,0.0,0.0,0.0
12099350,0.0,0.0,0.0,0.0,0.0,0.0
12099353,0.0,0.0,0.0,0.0,0.0,0.0
12099354,0.0,0.0,0.0,0.0,0.0,0.0
12099355,0.0,0.0,0.0,0.0,0.0,0.0
12099356,0.0,0.0,0.0,0.0,0.0,0.0
12099357,0.0,0.0,0.0,0.0,0.0,0.0
12099358,0.0,0.0,0.0,0.0,0.0,0.0
12099359,0.0,0.0,0.0,0.0,0.0,0.0
12099360,0.0,0.0,0.0,0.0,0.0,0.0
12099361,0.0,0.0,0.0,0.0,0.0,0.0
12099362,0.0,0.0,0.0,0.0,0.0,0.0
12099384,0.0,0.0,0.0,0.0,0.0,0.0
12099413,0.0,0.0,0.0,0.0,0.0,0.0
12099414,0.0,0.0,0.0,0.0,0.0,0.0
12099415,0.0,0.0,0.0,0.0,0.0,0.0
12099416,0.0,0.0,0.0,0.0,0.0,0.0
12099417,0.0,0.0,0.0,0.0,0.0,0.0
12099418,0.0,0.0,0.0,0.0,0.0,0.0
12099419,0.0,0.0,0.0,0.0,0.0,0.0
12099420,0.0,0.0,0.0,0.0,0.0,0.0
12099421,0.0,0.0,0.0,0.0,0.0,0.0
12099422,0.0,0.0,0.0,0.0,0.0,0.0
12099423,0.0,0.0,0.0,0.0,0.0,0.0
12099424,0.0,0.0,0.0,0.0,0.0,0.0
12099425,0.0,0.0,0.0,0.0,0.0,0.0
12099426,0.0,0.0,0.0,0.0,0.0,0.0
12099427,0.0,0.0,0.0,0.0,0.0,0.0
12099428,0.0,0.0,0.0,0.0,0.0,0.0
12099429,0.0,0.0,0.0,0.0,0.0,0.0
12099430,0.0,0.0,0.0,0.0,0.0,0.0
12099431,0.0,0.0,0.0,0.0,0.0,0.0
12099432,0.0,0.0,0.0,0.0,0.0,0.0
12099433,0.0,0.0,0.0,0.0,0.0,0.0
12099434,0.0,0.0,0.0,0.0,0.0,0.0
12099435,0.0,0.0,0.0,0.0,0.0,0.0
12099436,0.0,0.0,0.0,0.0,0.0,0.0
12099437,0.0,0.0,0.0,0.0,0.0,0.0
12099438,0.0,0.0,0.0,0.0,0.0,0.0
12099439,0.0,0.0,0.0,0.0,0.0,0.0
12099440,0.0,0.0,0.0,0.0,0.0,0.0
12099441,0.0,0.0,0.0,0.0,0.0,0.0
12099442,0.0,0.0,0.0,0.0,0.0,0.0
12099443,0.0,0.0,0.0,0.0,0.0,0.0
12099444,0.0,0.0,0.0,0.0,0.0,0.0
12099465,0.0,0.0,0.0,0.0,0.0,0.0
12099466,3564.0,2209.0,0.0,0.0,0.0,5773.0
12099467,2009.0,2817.0,0.0,0.0,0.0,4826.0
12099468,2475.0,2339.0,0.0,0.0,0.0,4814.0
12099469,2786.0,1781.0,0.0,0.0,0.0,4567.0
12099470,1461.0,1741.0,0.0,0.0,0.0,3202.0
12099471,2421.0,1421.0,0.0,0.0,0.0,3842.0
12099473,1815.0,2180.0,927.0,0.0,0.0,4922.0
12099475,2380.0,2242.0,883.0,0.0,0.0,5505.0
12099504,0.0,0.0,0.0,0.0,0.0,0.0
12099510,0.0,0.0,0.0,0.0,0.0,0.0
12099511,0.0,0.0,0.0,0.0,0.0,0.0
12099512,0.0,0.0,0.0,0.0,0.0,0.0
12099513,0.0,0.0,0.0,0.0,0.0,0.0
12099514,0.0,0.0,0.0,0.0,0.0,0.0
12099515,0.0,0.0,0.0,0.0,0.0,0.0
12099516,0.0,0.0,0.0,0.0,0.0,0.0
12099517,0.0,0.0,0.0,0.0,0.0,0.0
12099518,0.0,0.0,0.0,0.0,0.0,0.0
12099519,0.0,0.0,0.0,0.0,0.0,0.0
12099520,0.0,0.0,0.0,0.0,0.0,0.0
12099521,0.0,0.0,0.0,0.0,0.0,0.0
12099522,0.0,0.0,0.0,0.0,0.0,0.0
12099523,0.0,0.0,0.0,0.0,0.0,0.0
12099524,0.0,0.0,0.0,0.0,0.0,0.0
12099525,0.0,0.0,0.0,0.0,0.0,0.0
12099526,0.0,0.0,0.0,0.0,0.0,0.0
12099527,0.0,0.0,0.0,0.0,0.0,0.0
12099528,0.0,0.0,0.0,0.0,0.0,0.0
12099529,0.0,0.0,0.0,0.0,0.0,0.0
12099530,0.0,0.0,0.0,0.0,0.0,0.0
12099531,0.0,0.0,0.0,0.0,0.0,0.0
12099532,0.0,0.0,0.0,0.0,0.0,0.0
12099533,0.0,0.0,0.0,0.0,0.0,0.0
12099534,0.0,0.0,0.0,0.0,0.0,0.0
12099535,0.0,0.0,0.0,0.0,0.0,0.0
12099536,0.0,0.0,0.0,0.0,0.0,0.0
12099537,0.0,0.0,0.0,0.0,0.0,0.0
12099538,0.0,0.0,0.0,0.0,0.0,0.0
12099539,0.0,0.0,0.0,0.0,0.0,0.0
12099540,0.0,0.0,0.0,0.0,0.0,0.0
12099541,0.0,0.0,0.0,0.0,0.0,0.0
12099542,0.0,0.0,0.0,0.0,0.0,0.0
12099543,0.0,0.0,0.0,0.0,0.0,0.0
12099544,0.0,0.0,0.0,0.0,0.0,0.0
12099545,0.0,0.0,0.0,0.0,0.0,0.0
12099546,0.0,0.0,0.0,0.0,0.0,0.0
12099547,0.0,0.0,0.0,0.0,0.0,0.0
12099548,0.0,0.0,0.0,0.0,0.0,0.0
12099549,0.0,0.0,0.0,0.0,0.0,0.0
12099550,0.0,0.0,0.0,0.0,0.0,0.0
12099551,0.0,0.0,0.0,0.0,0.0,0.0
12099552,3.0,2479.0,2392.0,0.0,0.0,4874.0
12099553,3175.0,2526.0,0.0,0.0,0.0,5701.0
12099554,2433.0,2648.0,2330.0,0.0,0.0,7411.0
12099555,1781.0,3021.0,0.0,0.0,0.0,4802.0
12099556,2475.0,2274.0,0.0,0.0,0.0,4749.0
12099557,1603.0,3551.0,0.0,0.0,0.0,5154.0
12099558,4221.0,2036.0,3264.0,0.0,0.0,9521.0
12099559,3225.0,2994.0,0.0,0.0,0.0,6219.0
12099561,0.0,0.0,0.0,0.0,0.0,0.0
12099562,0.0,0.0,0.0,0.0,0.0,0.0
12099563,0.0,0.0,0.0,0.0,0.0,0.0
12099564,0.0,0.0,0.0,0.0,0.0,0.0
12099565,0.0,0.0,0.0,0.0,0.0,0.0
12099566,0.0,0.0,0.0,0.0,0.0,0.0
12099567,0.0,0.0,0.0,0.0,0.0,0.0
12099568,0.0,0.0,0.0,0.0,0.0,0.0
12099569,0.0,0.0,0.0,0.0,0.0,0.0
12099570,0.0,0.0,0.0,0.0,0.0,0.0
12099571,0.0,0.0,0.0,0.0,0.0,0.0
12099572,0.0,0.0,0.0,0.0,0.0,0.0
12099573,0.0,0.0,0.0,0.0,0.0,0.0
12099574,0.0,0.0,0.0,0.0,0.0,0.0
12099575,0.0,0.0,0.0,0.0,0.0,0.0
12099576,0.0,0.0,0.0,0.0,0.0,0.0
12099577,0.0,0.0,0.0,0.0,0.0,0.0
12099578,0.0,0.0,0.0,0.0,0.0,0.0
12099579,0.0,0.0,0.0,0.0,0.0,0.0
12099580,0.0,0.0,0.0,0.0,0.0,0.0
12099581,0.0,0.0,0.0,0.0,0.0,0.0
12099582,0.0,0.0,0.0,0.0,0.0,0.0
12099583,0.0,0.0,0.0,0.0,0.0,0.0
12099584,0.0,0.0,0.0,0.0,0.0,0.0
12099585,0.0,0.0,0.0,0.0,0.0,0.0
12099586,0.0,0.0,0.0,0.0,0.0,0.0
12099587,0.0,0.0,0.0,0.0,0.0,0.0
12099588,0.0,0.0,0.0,0.0,0.0,0.0
12099589,0.0,0.0,0.0,0.0,0.0,0.0
12099590,0.0,0.0,0.0,0.0,0.0,0.0
12099591,0.0,0.0,0.0,0.0,0.0,0.0
12099592,0.0,0.0,0.0,0.0,0.0,0.0
12099606,1970.0,3130.0,1485.0,0.0,0.0,6585.0
12099607,2662.0,1804.0,0.0,0.0,0.0,4466.0
12099616,0.0,0.0,0.0,0.0,0.0,0.0
12099624,2435.0,1497.0,0.0,0.0,0.0,3932.0
12099625,1657.0,2157.0,0.0,0.0,0.0,3814.0
12099626,3441.0,2528.0,0.0,0.0,0.0,5969.0
12099631,2435.0,2925.0,0.0,0.0,0.0,5360.0
12099632,1918.0,2525.0,0.0,0.0,0.0,4443.0
12099633,0.0,0.0,0.0,0.0,0.0,0.0
12099634,1934.0,3097.0,0.0,0.0,0.0,5031.0
12099641,3031.0,2217.0,2989.0,0.0,0.0,8237.0
12099642,2588.0,3637.0,0.0,0.0,0.0,6225.0
12099643,2001.0,2792.0,0.0,0.0,0.0,4793.0
12099650,0.0,0.0,0.0,0.0,0.0,0.0
12099651,0.0,0.0,0.0,0.0,0.0,0.0
12099652,0.0,0.0,0.0,0.0,0.0,0.0
12099653,0.0,0.0,0.0,0.0,0.0,0.0
12099654,0.0,0.0,0.0,0.0,0.0,0.0
12099655,0.0,0.0,0.0,0.0,0.0,0.0
12099656,0.0,0.0,0.0,0.0,0.0,0.0
12099657,0.0,0.0,0.0,0.0,0.0,0.0
12099658,0.0,0.0,0.0,0.0,0.0,0.0
12099659,0.0,0.0,0.0,0.0,0.0,0.0
12099660,0.0,0.0,0.0,0.0,0.0,0.0
12099661,0.0,0.0,0.0,0.0,0.0,0.0
12099662,0.0,0.0,0.0,0.0,0.0,0.0
12099665,0.0,0.0,0.0,0.0,0.0,0.0
12099666,0.0,0.0,0.0,0.0,0.0,0.0
12099667,0.0,0.0,0.0,0.0,0.0,0.0
12099681,1071.0,1129.0,0.0,0.0,0.0,2200.0
12099688,1827.0,2906.0,0.0,0.0,0.0,4733.0
12099689,3535.0,3391.0,5599.0,0.0,0.0,12525.0
12099690,3505.0,2745.0,0.0,0.0,0.0,6250.0
12099691,2128.0,2020.0,0.0,0.0,0.0,4148.0
12099695,1833.0,3042.0,0.0,0.0,0.0,4875.0
12099696,1471.0,2219.0,0.0,0.0,0.0,3690.0
12099697,1583.0,1996.0,0.0,0.0,0.0,3579.0
12099698,2869.0,3487.0,5388.0,0.0,0.0,11744.0
12099703,2336.0,2165.0,4111.0,0.0,0.0,8612.0
12099704,1362.0,1590.0,0.0,0.0,0.0,2952.0
12099705,2157.0,1999.0,0.0,0.0,0.0,4156.0
12099794,2828.0,4326.0,2740.0,0.0,0.0,9894.0
12099799,0.0,0.0,0.0,0.0,0.0,0.0
12099852,2636.0,2788.0,0.0,0.0,0.0,5424.0
12099891,3168.0,2665.0,0.0,0.0,0.0,5833.0
12099893,2152.0,3322.0,0.0,0.0,0.0,5474.0
12099894,2608.0,2908.0,2901.0,0.0,0.0,8417.0
12099895,1974.0,2895.0,0.0,0.0,0.0,4869.0
12099896,0.0,0.0,0.0,0.0,0.0,0.0
12099897,0.0,0.0,0.0,0.0,0.0,0.0
