match_id,point_description,is_aces,total_aces,total_points,ace_ratio
12206041,1,1,9,153,0.058823529411764705
12206041,1,1,9,153,0.058823529411764705
12206041,1,1,9,153,0.058823529411764705
12206041,1,1,9,153,0.058823529411764705
12206041,1,1,9,153,0.058823529411764705
12206041,1,1,9,153,0.058823529411764705
12206041,1,1,9,153,0.058823529411764705
12206041,1,1,9,153,0.058823529411764705
12206041,1,1,9,153,0.058823529411764705
12206043,1,1,3,102,0.029411764705882353
12206043,1,1,3,102,0.029411764705882353
12206043,1,1,3,102,0.029411764705882353
12206045,1,1,1,62,0.016129032258064516
12206046,1,1,2,156,0.01282051282051282
12206046,1,1,2,156,0.01282051282051282
12206048,1,1,5,89,0.056179775280898875
12206048,1,1,5,89,0.056179775280898875
12206048,1,1,5,89,0.056179775280898875
12206048,1,1,5,89,0.056179775280898875
12206048,1,1,5,89,0.056179775280898875
12206051,1,1,3,89,0.033707865168539325
12206051,1,1,3,89,0.033707865168539325
12206051,1,1,3,89,0.033707865168539325
12206066,1,1,8,120,0.06666666666666667
12206066,1,1,8,120,0.06666666666666667
12206066,1,1,8,120,0.06666666666666667
12206066,1,1,8,120,0.06666666666666667
12206066,1,1,8,120,0.06666666666666667
12206066,1,1,8,120,0.06666666666666667
12206066,1,1,8,120,0.06666666666666667
12206066,1,1,8,120,0.06666666666666667
12206157,1,1,9,135,0.06666666666666667
12206157,1,1,9,135,0.06666666666666667
12206157,1,1,9,135,0.06666666666666667
12206157,1,1,9,135,0.06666666666666667
12206157,1,1,9,135,0.06666666666666667
12206157,1,1,9,135,0.06666666666666667
12206157,1,1,9,135,0.06666666666666667
12206157,1,1,9,135,0.06666666666666667
12206157,1,1,9,135,0.06666666666666667
12206193,1,1,6,130,0.046153846153846156
12206193,1,1,6,130,0.046153846153846156
12206193,1,1,6,130,0.046153846153846156
12206193,1,1,6,130,0.046153846153846156
12206193,1,1,6,130,0.046153846153846156
12206193,1,1,6,130,0.046153846153846156
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206194,1,1,13,148,0.08783783783783784
12206197,1,1,5,143,0.03496503496503497
12206197,1,1,5,143,0.03496503496503497
12206197,1,1,5,143,0.03496503496503497
12206197,1,1,5,143,0.03496503496503497
12206197,1,1,5,143,0.03496503496503497
12206198,1,1,7,106,0.0660377358490566
12206198,1,1,7,106,0.0660377358490566
12206198,1,1,7,106,0.0660377358490566
12206198,1,1,7,106,0.0660377358490566
12206198,1,1,7,106,0.0660377358490566
12206198,1,1,7,106,0.0660377358490566
12206198,1,1,7,106,0.0660377358490566
12206199,1,1,10,75,0.13333333333333333
12206199,1,1,10,75,0.13333333333333333
12206199,1,1,10,75,0.13333333333333333
12206199,1,1,10,75,0.13333333333333333
12206199,1,1,10,75,0.13333333333333333
12206199,1,1,10,75,0.13333333333333333
12206199,1,1,10,75,0.13333333333333333
12206199,1,1,10,75,0.13333333333333333
12206199,1,1,10,75,0.13333333333333333
12206199,1,1,10,75,0.13333333333333333
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206200,1,1,16,166,0.0963855421686747
12206201,1,1,4,124,0.03225806451612903
12206201,1,1,4,124,0.03225806451612903
12206201,1,1,4,124,0.03225806451612903
12206201,1,1,4,124,0.03225806451612903
12206497,1,1,3,105,0.02857142857142857
12206497,1,1,3,105,0.02857142857142857
12206497,1,1,3,105,0.02857142857142857
12206498,1,1,4,172,0.023255813953488372
12206498,1,1,4,172,0.023255813953488372
12206498,1,1,4,172,0.023255813953488372
12206498,1,1,4,172,0.023255813953488372
12206499,1,1,9,154,0.05844155844155844
12206499,1,1,9,154,0.05844155844155844
12206499,1,1,9,154,0.05844155844155844
12206499,1,1,9,154,0.05844155844155844
12206499,1,1,9,154,0.05844155844155844
12206499,1,1,9,154,0.05844155844155844
12206499,1,1,9,154,0.05844155844155844
12206499,1,1,9,154,0.05844155844155844
12206499,1,1,9,154,0.05844155844155844
12206500,1,1,1,124,0.008064516129032258
12206501,1,1,4,111,0.036036036036036036
12206501,1,1,4,111,0.036036036036036036
12206501,1,1,4,111,0.036036036036036036
12206501,1,1,4,111,0.036036036036036036
12206502,1,1,2,137,0.014598540145985401
12206502,1,1,2,137,0.014598540145985401
12206503,1,1,1,171,0.005847953216374269
12206504,1,1,3,72,0.041666666666666664
12206504,1,1,3,72,0.041666666666666664
12206504,1,1,3,72,0.041666666666666664
12206505,1,1,2,84,0.023809523809523808
12206505,1,1,2,84,0.023809523809523808
12206506,1,1,5,74,0.06756756756756757
12206506,1,1,5,74,0.06756756756756757
12206506,1,1,5,74,0.06756756756756757
12206506,1,1,5,74,0.06756756756756757
12206506,1,1,5,74,0.06756756756756757
12206507,1,1,11,174,0.06321839080459771
12206507,1,1,11,174,0.06321839080459771
12206507,1,1,11,174,0.06321839080459771
12206507,1,1,11,174,0.06321839080459771
12206507,1,1,11,174,0.06321839080459771
12206507,1,1,11,174,0.06321839080459771
12206507,1,1,11,174,0.06321839080459771
12206507,1,1,11,174,0.06321839080459771
12206507,1,1,11,174,0.06321839080459771
12206507,1,1,11,174,0.06321839080459771
12206507,1,1,11,174,0.06321839080459771
12206508,1,1,1,59,0.01694915254237288
12206509,1,1,2,137,0.014598540145985401
12206509,1,1,2,137,0.014598540145985401
12206510,1,1,4,71,0.056338028169014086
12206510,1,1,4,71,0.056338028169014086
12206510,1,1,4,71,0.056338028169014086
12206510,1,1,4,71,0.056338028169014086
12206511,1,1,4,166,0.024096385542168676
12206511,1,1,4,166,0.024096385542168676
12206511,1,1,4,166,0.024096385542168676
12206511,1,1,4,166,0.024096385542168676
12206512,1,1,1,110,0.00909090909090909
12206513,1,1,2,86,0.023255813953488372
12206513,1,1,2,86,0.023255813953488372
12206515,1,1,1,122,0.00819672131147541
12206516,1,1,4,152,0.02631578947368421
12206516,1,1,4,152,0.02631578947368421
12206516,1,1,4,152,0.02631578947368421
12206516,1,1,4,152,0.02631578947368421
12206518,1,1,2,101,0.019801980198019802
12206518,1,1,2,101,0.019801980198019802
12206519,1,1,1,74,0.013513513513513514
12206520,1,1,3,77,0.03896103896103896
12206520,1,1,3,77,0.03896103896103896
12206520,1,1,3,77,0.03896103896103896
12206521,1,1,8,140,0.05714285714285714
12206521,1,1,8,140,0.05714285714285714
12206521,1,1,8,140,0.05714285714285714
12206521,1,1,8,140,0.05714285714285714
12206521,1,1,8,140,0.05714285714285714
12206521,1,1,8,140,0.05714285714285714
12206521,1,1,8,140,0.05714285714285714
12206521,1,1,8,140,0.05714285714285714
12206548,1,1,4,82,0.04878048780487805
12206548,1,1,4,82,0.04878048780487805
12206548,1,1,4,82,0.04878048780487805
12206548,1,1,4,82,0.04878048780487805
12208925,1,1,5,112,0.044642857142857144
12208925,1,1,5,112,0.044642857142857144
12208925,1,1,5,112,0.044642857142857144
12208925,1,1,5,112,0.044642857142857144
12208925,1,1,5,112,0.044642857142857144
12208950,1,1,1,112,0.008928571428571428
12208973,1,1,2,177,0.011299435028248588
12208973,1,1,2,177,0.011299435028248588
12208979,1,1,3,112,0.026785714285714284
12208979,1,1,3,112,0.026785714285714284
12208979,1,1,3,112,0.026785714285714284
12209066,1,1,4,77,0.05194805194805195
12209066,1,1,4,77,0.05194805194805195
12209066,1,1,4,77,0.05194805194805195
12209066,1,1,4,77,0.05194805194805195
12209111,1,1,1,124,0.008064516129032258
12209112,1,1,1,134,0.007462686567164179
12209113,1,1,4,69,0.057971014492753624
12209113,1,1,4,69,0.057971014492753624
12209113,1,1,4,69,0.057971014492753624
12209113,1,1,4,69,0.057971014492753624
12209115,1,1,1,75,0.013333333333333334
12209116,1,1,2,190,0.010526315789473684
12209116,1,1,2,190,0.010526315789473684
12209119,1,1,1,74,0.013513513513513514
12209124,1,1,5,88,0.056818181818181816
12209124,1,1,5,88,0.056818181818181816
12209124,1,1,5,88,0.056818181818181816
12209124,1,1,5,88,0.056818181818181816
12209124,1,1,5,88,0.056818181818181816
12209125,1,1,4,101,0.039603960396039604
12209125,1,1,4,101,0.039603960396039604
12209125,1,1,4,101,0.039603960396039604
12209125,1,1,4,101,0.039603960396039604
12209126,1,1,6,108,0.05555555555555555
12209126,1,1,6,108,0.05555555555555555
12209126,1,1,6,108,0.05555555555555555
12209126,1,1,6,108,0.05555555555555555
12209126,1,1,6,108,0.05555555555555555
12209126,1,1,6,108,0.05555555555555555
12209128,1,1,3,121,0.024793388429752067
12209128,1,1,3,121,0.024793388429752067
12209128,1,1,3,121,0.024793388429752067
12209167,1,1,2,82,0.024390243902439025
12209167,1,1,2,82,0.024390243902439025
12209242,1,1,4,75,0.05333333333333334
12209242,1,1,4,75,0.05333333333333334
12209242,1,1,4,75,0.05333333333333334
12209242,1,1,4,75,0.05333333333333334
12209299,1,1,7,81,0.08641975308641975
12209299,1,1,7,81,0.08641975308641975
12209299,1,1,7,81,0.08641975308641975
12209299,1,1,7,81,0.08641975308641975
12209299,1,1,7,81,0.08641975308641975
12209299,1,1,7,81,0.08641975308641975
12209299,1,1,7,81,0.08641975308641975
12209492,1,1,5,205,0.024390243902439025
12209492,1,1,5,205,0.024390243902439025
12209492,1,1,5,205,0.024390243902439025
12209492,1,1,5,205,0.024390243902439025
12209492,1,1,5,205,0.024390243902439025
12209586,1,1,6,123,0.04878048780487805
12209586,1,1,6,123,0.04878048780487805
12209586,1,1,6,123,0.04878048780487805
12209586,1,1,6,123,0.04878048780487805
12209586,1,1,6,123,0.04878048780487805
12209586,1,1,6,123,0.04878048780487805
12209682,1,1,1,92,0.010869565217391304
12209683,1,1,3,58,0.05172413793103448
12209683,1,1,3,58,0.05172413793103448
12209683,1,1,3,58,0.05172413793103448
12209687,1,1,1,78,0.01282051282051282
12209688,1,1,3,96,0.03125
12209688,1,1,3,96,0.03125
12209688,1,1,3,96,0.03125
12209689,1,1,1,106,0.009433962264150943
12209692,1,1,1,61,0.01639344262295082
12209695,1,1,1,87,0.011494252873563218
12209697,1,1,2,118,0.01694915254237288
12209697,1,1,2,118,0.01694915254237288
12209703,1,1,7,176,0.03977272727272727
12209703,1,1,7,176,0.03977272727272727
12209703,1,1,7,176,0.03977272727272727
12209703,1,1,7,176,0.03977272727272727
12209703,1,1,7,176,0.03977272727272727
12209703,1,1,7,176,0.03977272727272727
12209703,1,1,7,176,0.03977272727272727
12209704,1,1,10,160,0.0625
12209704,1,1,10,160,0.0625
12209704,1,1,10,160,0.0625
12209704,1,1,10,160,0.0625
12209704,1,1,10,160,0.0625
12209704,1,1,10,160,0.0625
12209704,1,1,10,160,0.0625
12209704,1,1,10,160,0.0625
12209704,1,1,10,160,0.0625
12209704,1,1,10,160,0.0625
12209705,1,1,4,109,0.03669724770642202
12209705,1,1,4,109,0.03669724770642202
12209705,1,1,4,109,0.03669724770642202
12209705,1,1,4,109,0.03669724770642202
12209706,1,1,2,105,0.01904761904761905
12209706,1,1,2,105,0.01904761904761905
12209710,1,1,6,151,0.039735099337748346
12209710,1,1,6,151,0.039735099337748346
12209710,1,1,6,151,0.039735099337748346
12209710,1,1,6,151,0.039735099337748346
12209710,1,1,6,151,0.039735099337748346
12209710,1,1,6,151,0.039735099337748346
12209712,1,1,3,87,0.034482758620689655
12209712,1,1,3,87,0.034482758620689655
12209712,1,1,3,87,0.034482758620689655
12209736,1,1,5,126,0.03968253968253968
12209736,1,1,5,126,0.03968253968253968
12209736,1,1,5,126,0.03968253968253968
12209736,1,1,5,126,0.03968253968253968
12209736,1,1,5,126,0.03968253968253968
12209737,1,1,3,73,0.0410958904109589
12209737,1,1,3,73,0.0410958904109589
12209737,1,1,3,73,0.0410958904109589
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209738,1,1,14,108,0.12962962962962962
12209739,1,1,4,76,0.05263157894736842
12209739,1,1,4,76,0.05263157894736842
12209739,1,1,4,76,0.05263157894736842
12209739,1,1,4,76,0.05263157894736842
12209740,1,1,3,94,0.031914893617021274
12209740,1,1,3,94,0.031914893617021274
12209740,1,1,3,94,0.031914893617021274
12209741,1,1,3,88,0.03409090909090909
12209741,1,1,3,88,0.03409090909090909
12209741,1,1,3,88,0.03409090909090909
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209742,1,1,13,104,0.125
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209743,1,1,14,94,0.14893617021276595
12209744,1,1,3,60,0.05
12209744,1,1,3,60,0.05
12209744,1,1,3,60,0.05
12209746,1,1,9,113,0.07964601769911504
12209746,1,1,9,113,0.07964601769911504
12209746,1,1,9,113,0.07964601769911504
12209746,1,1,9,113,0.07964601769911504
12209746,1,1,9,113,0.07964601769911504
12209746,1,1,9,113,0.07964601769911504
12209746,1,1,9,113,0.07964601769911504
12209746,1,1,9,113,0.07964601769911504
12209746,1,1,9,113,0.07964601769911504
12209747,1,1,5,74,0.06756756756756757
12209747,1,1,5,74,0.06756756756756757
12209747,1,1,5,74,0.06756756756756757
12209747,1,1,5,74,0.06756756756756757
12209747,1,1,5,74,0.06756756756756757
12209748,1,1,6,84,0.07142857142857142
12209748,1,1,6,84,0.07142857142857142
12209748,1,1,6,84,0.07142857142857142
12209748,1,1,6,84,0.07142857142857142
12209748,1,1,6,84,0.07142857142857142
12209748,1,1,6,84,0.07142857142857142
12209750,1,1,1,65,0.015384615384615385
12209751,1,1,8,102,0.0784313725490196
12209751,1,1,8,102,0.0784313725490196
12209751,1,1,8,102,0.0784313725490196
12209751,1,1,8,102,0.0784313725490196
12209751,1,1,8,102,0.0784313725490196
12209751,1,1,8,102,0.0784313725490196
12209751,1,1,8,102,0.0784313725490196
12209751,1,1,8,102,0.0784313725490196
12209764,1,1,1,90,0.011111111111111112
12209765,1,1,4,140,0.02857142857142857
12209765,1,1,4,140,0.02857142857142857
12209765,1,1,4,140,0.02857142857142857
12209765,1,1,4,140,0.02857142857142857
12209766,1,1,3,100,0.03
12209766,1,1,3,100,0.03
12209766,1,1,3,100,0.03
12209767,1,1,1,151,0.006622516556291391
12209768,1,1,8,138,0.057971014492753624
12209768,1,1,8,138,0.057971014492753624
12209768,1,1,8,138,0.057971014492753624
12209768,1,1,8,138,0.057971014492753624
12209768,1,1,8,138,0.057971014492753624
12209768,1,1,8,138,0.057971014492753624
12209768,1,1,8,138,0.057971014492753624
12209768,1,1,8,138,0.057971014492753624
12209769,1,1,7,142,0.04929577464788732
12209769,1,1,7,142,0.04929577464788732
12209769,1,1,7,142,0.04929577464788732
12209769,1,1,7,142,0.04929577464788732
12209769,1,1,7,142,0.04929577464788732
12209769,1,1,7,142,0.04929577464788732
12209769,1,1,7,142,0.04929577464788732
12209770,1,1,1,106,0.009433962264150943
12209772,1,1,2,78,0.02564102564102564
12209772,1,1,2,78,0.02564102564102564
12209774,1,1,2,73,0.0273972602739726
12209774,1,1,2,73,0.0273972602739726
12209928,1,1,1,82,0.012195121951219513
12209929,1,1,3,92,0.03260869565217391
12209929,1,1,3,92,0.03260869565217391
12209929,1,1,3,92,0.03260869565217391
12209931,1,1,3,149,0.020134228187919462
12209931,1,1,3,149,0.020134228187919462
12209931,1,1,3,149,0.020134228187919462
12209963,1,1,2,104,0.019230769230769232
12209963,1,1,2,104,0.019230769230769232
12209964,1,1,1,103,0.009708737864077669
12209968,1,1,1,52,0.019230769230769232
12209972,1,1,1,69,0.014492753623188406
12209973,1,1,4,104,0.038461538461538464
12209973,1,1,4,104,0.038461538461538464
12209973,1,1,4,104,0.038461538461538464
12209973,1,1,4,104,0.038461538461538464
12209974,1,1,2,66,0.030303030303030304
12209974,1,1,2,66,0.030303030303030304
12210001,1,1,3,115,0.02608695652173913
12210001,1,1,3,115,0.02608695652173913
12210001,1,1,3,115,0.02608695652173913
12210007,1,1,5,122,0.040983606557377046
12210007,1,1,5,122,0.040983606557377046
12210007,1,1,5,122,0.040983606557377046
12210007,1,1,5,122,0.040983606557377046
12210007,1,1,5,122,0.040983606557377046
12210071,1,1,2,92,0.021739130434782608
12210071,1,1,2,92,0.021739130434782608
12210101,1,1,5,149,0.03355704697986577
12210101,1,1,5,149,0.03355704697986577
12210101,1,1,5,149,0.03355704697986577
12210101,1,1,5,149,0.03355704697986577
12210101,1,1,5,149,0.03355704697986577
12210102,1,1,3,130,0.023076923076923078
12210102,1,1,3,130,0.023076923076923078
12210102,1,1,3,130,0.023076923076923078
12210103,1,1,1,143,0.006993006993006993
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210105,1,1,13,106,0.12264150943396226
12210106,1,1,11,185,0.05945945945945946
12210106,1,1,11,185,0.05945945945945946
12210106,1,1,11,185,0.05945945945945946
12210106,1,1,11,185,0.05945945945945946
12210106,1,1,11,185,0.05945945945945946
12210106,1,1,11,185,0.05945945945945946
12210106,1,1,11,185,0.05945945945945946
12210106,1,1,11,185,0.05945945945945946
12210106,1,1,11,185,0.05945945945945946
12210106,1,1,11,185,0.05945945945945946
12210106,1,1,11,185,0.05945945945945946
12210109,1,1,4,96,0.041666666666666664
12210109,1,1,4,96,0.041666666666666664
12210109,1,1,4,96,0.041666666666666664
12210109,1,1,4,96,0.041666666666666664
12210111,1,1,10,85,0.11764705882352941
12210111,1,1,10,85,0.11764705882352941
12210111,1,1,10,85,0.11764705882352941
12210111,1,1,10,85,0.11764705882352941
12210111,1,1,10,85,0.11764705882352941
12210111,1,1,10,85,0.11764705882352941
12210111,1,1,10,85,0.11764705882352941
12210111,1,1,10,85,0.11764705882352941
12210111,1,1,10,85,0.11764705882352941
12210111,1,1,10,85,0.11764705882352941
12210112,1,1,11,136,0.08088235294117647
12210112,1,1,11,136,0.08088235294117647
12210112,1,1,11,136,0.08088235294117647
12210112,1,1,11,136,0.08088235294117647
12210112,1,1,11,136,0.08088235294117647
12210112,1,1,11,136,0.08088235294117647
12210112,1,1,11,136,0.08088235294117647
12210112,1,1,11,136,0.08088235294117647
12210112,1,1,11,136,0.08088235294117647
12210112,1,1,11,136,0.08088235294117647
12210112,1,1,11,136,0.08088235294117647
12210160,1,1,4,98,0.04081632653061224
12210160,1,1,4,98,0.04081632653061224
12210160,1,1,4,98,0.04081632653061224
12210160,1,1,4,98,0.04081632653061224
12210161,1,1,2,97,0.020618556701030927
12210161,1,1,2,97,0.020618556701030927
12210276,1,1,1,84,0.011904761904761904
12210277,1,1,2,141,0.014184397163120567
12210277,1,1,2,141,0.014184397163120567
12210279,1,1,1,107,0.009345794392523364
12210280,1,1,2,78,0.02564102564102564
12210280,1,1,2,78,0.02564102564102564
12210301,1,1,1,104,0.009615384615384616
12210337,1,1,2,131,0.015267175572519083
12210337,1,1,2,131,0.015267175572519083
12210389,1,1,3,141,0.02127659574468085
12210389,1,1,3,141,0.02127659574468085
12210389,1,1,3,141,0.02127659574468085
12210390,1,1,3,87,0.034482758620689655
12210390,1,1,3,87,0.034482758620689655
12210390,1,1,3,87,0.034482758620689655
12210391,1,1,1,78,0.01282051282051282
12210392,1,1,4,178,0.02247191011235955
12210392,1,1,4,178,0.02247191011235955
12210392,1,1,4,178,0.02247191011235955
12210392,1,1,4,178,0.02247191011235955
12210393,1,1,4,114,0.03508771929824561
12210393,1,1,4,114,0.03508771929824561
12210393,1,1,4,114,0.03508771929824561
12210393,1,1,4,114,0.03508771929824561
12210395,1,1,1,69,0.014492753623188406
12210401,1,1,1,84,0.011904761904761904
12210403,1,1,1,106,0.009433962264150943
12210404,1,1,2,76,0.02631578947368421
12210404,1,1,2,76,0.02631578947368421
12210405,1,1,1,123,0.008130081300813009
12210412,1,1,3,28,0.10714285714285714
12210412,1,1,3,28,0.10714285714285714
12210412,1,1,3,28,0.10714285714285714
12210414,1,1,2,108,0.018518518518518517
12210414,1,1,2,108,0.018518518518518517
12210415,1,1,3,145,0.020689655172413793
12210415,1,1,3,145,0.020689655172413793
12210415,1,1,3,145,0.020689655172413793
12210416,1,1,4,110,0.03636363636363636
12210416,1,1,4,110,0.03636363636363636
12210416,1,1,4,110,0.03636363636363636
12210416,1,1,4,110,0.03636363636363636
12210417,1,1,10,78,0.1282051282051282
12210417,1,1,10,78,0.1282051282051282
12210417,1,1,10,78,0.1282051282051282
12210417,1,1,10,78,0.1282051282051282
12210417,1,1,10,78,0.1282051282051282
12210417,1,1,10,78,0.1282051282051282
12210417,1,1,10,78,0.1282051282051282
12210417,1,1,10,78,0.1282051282051282
12210417,1,1,10,78,0.1282051282051282
12210417,1,1,10,78,0.1282051282051282
12210419,1,1,1,18,0.05555555555555555
12210420,1,1,7,173,0.04046242774566474
12210420,1,1,7,173,0.04046242774566474
12210420,1,1,7,173,0.04046242774566474
12210420,1,1,7,173,0.04046242774566474
12210420,1,1,7,173,0.04046242774566474
12210420,1,1,7,173,0.04046242774566474
12210420,1,1,7,173,0.04046242774566474
12210421,1,1,1,117,0.008547008547008548
12210422,1,1,1,93,0.010752688172043012
12210423,1,1,3,58,0.05172413793103448
12210423,1,1,3,58,0.05172413793103448
12210423,1,1,3,58,0.05172413793103448
12210424,1,1,3,94,0.031914893617021274
12210424,1,1,3,94,0.031914893617021274
12210424,1,1,3,94,0.031914893617021274
12210425,1,1,1,64,0.015625
12210427,1,1,4,74,0.05405405405405406
12210427,1,1,4,74,0.05405405405405406
12210427,1,1,4,74,0.05405405405405406
12210427,1,1,4,74,0.05405405405405406
12210428,1,1,2,87,0.022988505747126436
12210428,1,1,2,87,0.022988505747126436
12210430,1,1,3,204,0.014705882352941176
12210430,1,1,3,204,0.014705882352941176
12210430,1,1,3,204,0.014705882352941176
12210860,1,1,3,150,0.02
12210860,1,1,3,150,0.02
12210860,1,1,3,150,0.02
12210879,1,1,3,92,0.03260869565217391
12210879,1,1,3,92,0.03260869565217391
12210879,1,1,3,92,0.03260869565217391
12210880,1,1,4,135,0.02962962962962963
12210880,1,1,4,135,0.02962962962962963
12210880,1,1,4,135,0.02962962962962963
12210880,1,1,4,135,0.02962962962962963
12210881,1,1,6,83,0.07228915662650602
12210881,1,1,6,83,0.07228915662650602
12210881,1,1,6,83,0.07228915662650602
12210881,1,1,6,83,0.07228915662650602
12210881,1,1,6,83,0.07228915662650602
12210881,1,1,6,83,0.07228915662650602
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210882,1,1,18,139,0.12949640287769784
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210883,1,1,21,209,0.10047846889952153
12210884,1,1,4,54,0.07407407407407407
12210884,1,1,4,54,0.07407407407407407
12210884,1,1,4,54,0.07407407407407407
12210884,1,1,4,54,0.07407407407407407
12210885,1,1,6,98,0.061224489795918366
12210885,1,1,6,98,0.061224489795918366
12210885,1,1,6,98,0.061224489795918366
12210885,1,1,6,98,0.061224489795918366
12210885,1,1,6,98,0.061224489795918366
12210885,1,1,6,98,0.061224489795918366
12210886,1,1,7,99,0.0707070707070707
12210886,1,1,7,99,0.0707070707070707
12210886,1,1,7,99,0.0707070707070707
12210886,1,1,7,99,0.0707070707070707
12210886,1,1,7,99,0.0707070707070707
12210886,1,1,7,99,0.0707070707070707
12210886,1,1,7,99,0.0707070707070707
12210888,1,1,4,84,0.047619047619047616
12210888,1,1,4,84,0.047619047619047616
12210888,1,1,4,84,0.047619047619047616
12210888,1,1,4,84,0.047619047619047616
12210889,1,1,7,75,0.09333333333333334
12210889,1,1,7,75,0.09333333333333334
12210889,1,1,7,75,0.09333333333333334
12210889,1,1,7,75,0.09333333333333334
12210889,1,1,7,75,0.09333333333333334
12210889,1,1,7,75,0.09333333333333334
12210889,1,1,7,75,0.09333333333333334
12210890,1,1,16,173,0.09248554913294797
12210890,1,1,16,173,0.09248554913294797
12210890,1,1,16,173,0.09248554913294797
12210890,1,1,16,173,0.09248554913294797
12210890,1,1,16,173,0.09248554913294797
